,time,location_name,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,windspeed_10m_max,windgusts_10m_max
84672,2005-01-19,Cape Town,51.0,28.9,22.2,25.5,31.3,23.3,27.1,0.7,0.7,0.0,24.0,42.5
84673,2005-01-20,Cape Town,53.0,30.1,20.9,24.7,31.0,20.6,24.8,0.8,0.8,0.0,30.2,61.2
84681,2005-01-28,Cape Town,63.0,20.9,17.9,18.9,21.7,18.3,20.0,24.3,24.3,0.0,16.2,32.0
84684,2005-01-31,Cape Town,51.0,21.9,17.6,19.6,23.6,17.9,20.2,2.5,2.5,0.0,18.3,33.1
84690,2005-02-06,Cape Town,1.0,32.6,17.8,24.9,36.6,17.2,26.4,0.0,0.0,0.0,17.6,34.2
84718,2005-03-06,Cape Town,55.0,20.5,17.8,18.9,21.6,17.6,19.3,4.2,4.2,0.0,22.4,42.1
84727,2005-03-15,Cape Town,0.0,30.8,16.7,24.3,32.3,17.4,24.7,0.0,0.0,0.0,15.1,31.7
84730,2005-03-18,Cape Town,61.0,26.1,17.4,21.9,28.4,18.1,23.6,2.1,2.1,0.0,14.8,38.9
84735,2005-03-23,Cape Town,0.0,29.9,16.9,23.1,32.4,18.0,24.6,0.0,0.0,0.0,11.2,23.4
84753,2005-04-10,Cape Town,65.0,25.0,17.3,20.3,22.4,15.8,18.3,39.9,39.9,0.0,33.1,60.5
84754,2005-04-11,Cape Town,65.0,17.5,16.0,16.8,15.5,12.8,14.4,36.0,36.0,0.0,32.7,58.3
84795,2005-05-22,Cape Town,55.0,20.0,14.1,16.4,16.7,10.8,13.4,2.3,2.3,0.0,41.5,82.4
84805,2005-06-01,Cape Town,63.0,17.3,14.6,15.6,13.1,10.8,12.1,6.9,6.9,0.0,36.3,72.7
84854,2005-07-20,Cape Town,61.0,16.7,13.6,15.3,15.3,11.7,13.3,10.0,10.0,0.0,34.1,62.3
84882,2005-08-17,Cape Town,63.0,13.7,8.0,10.9,9.7,4.8,7.4,16.1,16.1,0.0,33.8,59.4
84891,2005-08-26,Cape Town,63.0,13.4,9.9,11.1,7.7,4.5,5.8,13.1,13.1,0.0,42.6,82.4
84909,2005-09-13,Cape Town,1.0,30.7,14.1,21.0,35.4,13.8,22.7,0.0,0.0,0.0,14.1,26.6
84925,2005-09-29,Cape Town,1.0,22.1,8.9,16.0,24.5,7.5,15.8,0.0,0.0,0.0,12.3,22.7
84943,2005-10-17,Cape Town,53.0,28.1,14.0,21.1,29.7,14.1,22.2,1.1,1.1,0.0,20.2,36.7
84959,2005-11-02,Cape Town,55.0,16.3,11.1,14.4,12.2,9.4,10.9,5.1,5.1,0.0,44.2,88.6
84968,2005-11-11,Cape Town,63.0,21.6,14.8,17.3,23.3,14.4,17.7,7.7,7.7,0.0,18.5,33.5
85050,2006-02-01,Cape Town,1.0,35.1,17.9,26.8,35.3,17.4,26.3,0.0,0.0,0.0,23.3,43.2
85052,2006-02-03,Cape Town,0.0,32.9,20.6,25.9,34.2,20.3,26.2,0.0,0.0,0.0,25.0,47.5
85060,2006-02-11,Cape Town,0.0,31.9,18.5,24.6,34.2,19.2,26.1,0.0,0.0,0.0,18.9,32.4
85061,2006-02-12,Cape Town,51.0,24.0,18.9,20.9,25.5,19.0,21.5,0.2,0.2,0.0,26.5,49.3
85068,2006-02-19,Cape Town,51.0,21.8,17.0,19.4,22.4,17.1,20.4,1.1,1.1,0.0,16.6,34.6
85082,2006-03-05,Cape Town,0.0,31.6,11.9,23.2,33.6,11.1,22.3,0.0,0.0,0.0,19.4,35.3
85111,2006-04-03,Cape Town,51.0,30.2,18.4,23.9,31.9,17.8,24.6,0.2,0.2,0.0,19.6,34.2
85143,2006-05-05,Cape Town,63.0,16.2,10.9,13.0,10.4,7.2,9.1,17.4,17.4,0.0,44.4,81.4
85147,2006-05-09,Cape Town,0.0,24.3,8.3,15.5,24.4,6.8,14.6,0.0,0.0,0.0,9.5,13.7
85148,2006-05-10,Cape Town,1.0,24.8,8.9,16.0,24.8,7.4,15.4,0.0,0.0,0.0,8.1,12.2
85155,2006-05-17,Cape Town,63.0,15.3,13.1,14.3,13.9,9.8,12.2,27.0,27.0,0.0,25.8,46.1
85156,2006-05-18,Cape Town,63.0,16.1,13.1,14.4,15.1,12.1,13.5,18.2,18.2,0.0,21.4,39.2
85181,2006-06-12,Cape Town,63.0,14.9,11.9,13.6,10.9,7.6,9.4,27.8,27.8,0.0,41.8,78.8
85215,2006-07-16,Cape Town,3.0,14.7,8.5,11.1,14.4,7.1,10.5,0.0,0.0,0.0,8.8,13.3
85241,2006-08-11,Cape Town,63.0,14.6,12.1,12.8,10.6,7.1,8.2,13.2,13.2,0.0,38.4,72.0
85244,2006-08-14,Cape Town,61.0,12.3,8.8,11.4,9.9,6.6,8.1,12.5,12.5,0.0,32.4,58.0
85298,2006-10-07,Cape Town,53.0,22.3,10.1,15.7,19.3,7.8,11.9,2.3,2.3,0.0,41.6,72.0
85341,2006-11-19,Cape Town,53.0,31.3,16.1,23.3,33.9,16.1,23.9,2.1,2.1,0.0,19.8,33.8
85404,2007-01-21,Cape Town,1.0,33.4,17.8,24.9,34.5,17.9,24.5,0.0,0.0,0.0,28.5,55.4
85407,2007-01-24,Cape Town,1.0,34.1,19.3,26.9,34.9,19.7,26.7,0.0,0.0,0.0,28.1,49.0
85408,2007-01-25,Cape Town,1.0,33.8,21.1,27.3,37.7,22.2,29.3,0.0,0.0,0.0,17.2,31.0
85422,2007-02-08,Cape Town,55.0,25.4,18.1,20.8,24.5,18.2,20.8,3.2,3.2,0.0,27.1,51.5
85451,2007-03-09,Cape Town,0.0,32.7,15.6,24.4,34.4,16.0,25.8,0.0,0.0,0.0,13.2,26.3
85462,2007-03-20,Cape Town,1.0,27.4,11.3,19.9,27.7,10.1,19.5,0.0,0.0,0.0,10.2,27.4
85499,2007-04-26,Cape Town,63.0,16.4,12.8,14.9,16.2,11.9,13.9,27.8,27.8,0.0,23.4,41.8
85508,2007-05-05,Cape Town,0.0,25.6,11.0,18.7,27.5,10.5,19.6,0.0,0.0,0.0,8.4,16.9
85517,2007-05-14,Cape Town,61.0,19.4,15.4,16.8,16.5,13.2,14.5,13.6,13.6,0.0,36.2,69.1
85522,2007-05-19,Cape Town,63.0,15.3,14.1,14.7,12.1,9.0,10.7,31.2,31.2,0.0,42.5,85.0
85523,2007-05-20,Cape Town,61.0,13.7,8.9,11.1,11.7,4.6,6.1,8.5,8.5,0.0,37.5,76.3
85559,2007-06-25,Cape Town,63.0,15.6,9.8,12.0,11.1,3.2,7.3,20.6,20.6,0.0,51.0,109.4
85567,2007-07-03,Cape Town,0.0,19.9,3.3,10.8,19.2,0.7,9.0,0.0,0.0,0.0,10.5,17.3
85590,2007-07-26,Cape Town,63.0,13.5,8.5,11.3,9.4,4.6,6.7,23.8,23.8,0.0,40.2,79.6
85591,2007-07-27,Cape Town,63.0,12.4,9.4,10.3,7.7,3.8,5.2,16.9,16.9,0.0,34.7,73.1
85601,2007-08-06,Cape Town,63.0,13.6,10.1,12.0,9.7,5.9,7.8,15.3,15.3,0.0,37.4,75.2
85605,2007-08-10,Cape Town,53.0,14.3,12.0,12.9,9.6,7.7,9.1,7.0,7.0,0.0,35.3,71.3
85637,2007-09-11,Cape Town,61.0,16.5,7.5,13.4,12.2,5.1,9.9,3.7,3.7,0.0,41.9,76.0
85644,2007-09-18,Cape Town,3.0,23.2,9.0,16.2,25.4,7.3,16.2,0.0,0.0,0.0,15.1,22.7
85663,2007-10-07,Cape Town,53.0,11.5,8.1,10.0,7.3,2.7,4.9,4.1,4.1,0.0,31.7,58.0
85708,2007-11-21,Cape Town,63.0,16.0,14.1,15.2,13.6,10.1,11.7,15.7,15.7,0.0,35.9,60.8
85732,2007-12-15,Cape Town,51.0,31.9,15.8,24.1,33.3,14.5,24.0,0.5,0.5,0.0,23.2,38.2
85733,2007-12-16,Cape Town,61.0,21.5,17.2,18.7,21.4,17.3,18.7,13.2,13.2,0.0,22.1,45.0
85737,2007-12-20,Cape Town,1.0,27.3,17.3,22.5,31.7,18.3,24.5,0.0,0.0,0.0,19.8,34.2
85741,2007-12-24,Cape Town,51.0,25.9,18.9,22.3,24.7,16.8,21.1,0.4,0.4,0.0,29.5,56.9
85763,2008-01-15,Cape Town,53.0,22.8,17.8,19.6,18.6,15.7,17.7,2.2,2.2,0.0,42.0,76.7
85774,2008-01-26,Cape Town,0.0,33.2,20.1,26.0,35.3,19.9,26.2,0.0,0.0,0.0,29.2,51.8
85775,2008-01-27,Cape Town,0.0,29.0,19.3,23.7,30.6,16.9,23.3,0.0,0.0,0.0,38.3,69.1
85786,2008-02-07,Cape Town,0.0,30.3,19.8,24.2,29.7,18.8,22.7,0.0,0.0,0.0,34.5,64.1
85788,2008-02-09,Cape Town,51.0,33.8,21.0,27.2,35.8,19.4,28.0,0.2,0.2,0.0,23.7,43.2
85789,2008-02-10,Cape Town,63.0,27.7,19.2,23.3,33.1,19.8,25.8,23.9,23.9,0.0,19.6,40.3
85790,2008-02-11,Cape Town,61.0,22.8,19.0,20.5,24.7,19.4,21.2,3.0,3.0,0.0,21.5,36.0
85792,2008-02-13,Cape Town,53.0,29.1,17.6,23.6,34.4,18.7,26.0,0.9,0.9,0.0,19.5,32.0
85802,2008-02-23,Cape Town,0.0,24.8,18.6,21.5,24.2,18.0,20.3,0.0,0.0,0.0,32.9,61.9
85813,2008-03-05,Cape Town,0.0,32.1,19.5,25.5,34.2,20.2,26.5,0.0,0.0,0.0,18.7,34.9
85814,2008-03-06,Cape Town,1.0,30.2,19.7,24.2,32.8,21.6,26.1,0.0,0.0,0.0,16.2,32.8
85816,2008-03-08,Cape Town,0.0,29.9,18.4,24.5,32.5,19.7,26.1,0.0,0.0,0.0,17.1,34.9
85817,2008-03-09,Cape Town,3.0,28.1,19.3,22.6,29.4,21.6,24.5,0.0,0.0,0.0,19.9,40.0
85818,2008-03-10,Cape Town,51.0,24.7,18.8,20.9,25.3,20.2,21.7,1.6,1.6,0.0,18.0,39.2
85840,2008-04-01,Cape Town,2.0,31.9,16.8,25.0,34.0,17.4,25.6,0.0,0.0,0.0,14.2,31.3
85841,2008-04-02,Cape Town,53.0,26.8,20.1,22.5,28.5,20.4,23.7,2.2,2.2,0.0,13.1,33.5
85862,2008-04-23,Cape Town,0.0,28.9,10.0,19.6,27.2,8.2,17.7,0.0,0.0,0.0,12.2,19.8
85880,2008-05-11,Cape Town,55.0,18.7,15.3,16.6,16.7,14.0,14.9,9.6,9.6,0.0,28.8,52.6
85890,2008-05-21,Cape Town,61.0,16.8,13.9,15.1,14.7,9.2,12.4,14.0,14.0,0.0,37.4,72.0
85919,2008-06-19,Cape Town,63.0,14.0,12.9,13.5,10.7,9.6,10.1,28.0,28.0,0.0,34.9,63.0
85934,2008-07-04,Cape Town,61.0,14.4,12.0,12.8,10.1,7.8,8.6,14.9,14.9,0.0,35.3,68.4
85938,2008-07-08,Cape Town,61.0,10.7,9.0,9.8,7.2,4.8,6.1,16.7,16.7,0.0,23.1,43.9
85939,2008-07-09,Cape Town,61.0,12.1,8.3,10.1,10.0,5.2,7.5,14.4,14.4,0.0,18.5,39.6
85945,2008-07-15,Cape Town,63.0,14.7,10.2,12.8,10.4,7.7,9.1,9.4,9.4,0.0,42.6,81.0
85950,2008-07-20,Cape Town,3.0,16.1,6.7,11.0,16.1,5.3,10.4,0.0,0.0,0.0,6.5,13.0
85991,2008-08-30,Cape Town,63.0,15.4,8.9,12.1,9.5,2.2,6.9,20.9,20.9,0.0,52.3,98.3
85992,2008-08-31,Cape Town,53.0,10.9,7.5,9.5,7.2,0.1,3.5,3.9,3.9,0.0,43.5,86.0
85998,2008-09-06,Cape Town,1.0,22.3,5.1,13.4,24.3,2.5,12.7,0.0,0.0,0.0,14.6,25.2
86000,2008-09-08,Cape Town,61.0,14.2,13.1,13.8,12.6,8.1,11.0,29.6,29.6,0.0,37.8,65.5
86005,2008-09-13,Cape Town,3.0,26.8,6.4,15.7,27.4,4.3,13.6,0.0,0.0,0.0,31.1,60.8
86006,2008-09-14,Cape Town,61.0,16.1,12.3,14.1,11.1,6.5,9.3,9.6,9.6,0.0,41.1,80.3
86007,2008-09-15,Cape Town,61.0,13.9,9.5,12.0,8.4,6.0,7.2,9.1,9.1,0.0,35.4,73.1
86010,2008-09-18,Cape Town,63.0,14.4,7.4,11.0,10.9,4.7,7.5,10.6,10.6,0.0,37.0,67.3
86065,2008-11-12,Cape Town,61.0,18.2,14.2,15.7,13.8,9.8,11.6,14.2,14.2,0.0,37.0,74.2
86089,2008-12-06,Cape Town,0.0,32.1,15.8,24.3,32.6,14.7,23.6,0.0,0.0,0.0,21.7,36.4
86090,2008-12-07,Cape Town,0.0,32.2,17.4,24.5,35.9,17.2,24.8,0.0,0.0,0.0,28.7,50.0
86105,2008-12-22,Cape Town,63.0,21.4,15.7,17.8,18.7,13.7,15.8,6.1,6.1,0.0,31.6,59.0
86111,2008-12-28,Cape Town,63.0,21.6,15.9,18.4,22.3,15.8,18.2,7.3,7.3,0.0,22.9,53.3
86112,2008-12-29,Cape Town,61.0,20.3,15.4,17.3,21.5,14.7,17.2,8.7,8.7,0.0,17.9,34.9
86150,2009-02-05,Cape Town,0.0,33.2,17.4,24.8,32.5,15.1,22.7,0.0,0.0,0.0,30.2,53.6
86151,2009-02-06,Cape Town,0.0,34.7,19.2,27.0,36.3,18.7,27.1,0.0,0.0,0.0,23.1,43.9
86152,2009-02-07,Cape Town,51.0,34.9,20.0,28.0,38.2,21.7,30.3,0.2,0.2,0.0,11.5,33.1
86153,2009-02-08,Cape Town,51.0,26.7,20.0,23.7,29.2,22.4,25.8,0.3,0.3,0.0,16.6,32.0
86155,2009-02-10,Cape Town,1.0,25.9,18.7,21.8,25.0,16.8,20.0,0.0,0.0,0.0,36.9,68.0
86157,2009-02-12,Cape Town,0.0,31.9,16.7,25.3,33.3,17.1,25.4,0.0,0.0,0.0,18.7,34.9
86168,2009-02-23,Cape Town,1.0,33.0,15.9,24.4,32.8,14.2,23.1,0.0,0.0,0.0,19.9,40.0
86169,2009-02-24,Cape Town,51.0,30.5,21.1,25.7,33.6,20.9,27.4,0.2,0.2,0.0,13.6,40.0
86174,2009-03-01,Cape Town,0.0,31.0,18.7,24.6,34.1,19.6,25.9,0.0,0.0,0.0,16.4,34.9
86178,2009-03-05,Cape Town,0.0,33.4,15.7,26.2,35.9,16.0,27.0,0.0,0.0,0.0,14.1,28.1
86179,2009-03-06,Cape Town,0.0,33.3,21.6,27.4,35.1,23.1,29.0,0.0,0.0,0.0,13.2,28.4
86182,2009-03-09,Cape Town,0.0,32.4,19.9,25.9,34.1,19.6,26.3,0.0,0.0,0.0,23.3,38.9
86183,2009-03-10,Cape Town,1.0,29.9,19.5,23.8,32.5,20.9,25.2,0.0,0.0,0.0,19.2,34.6
86184,2009-03-11,Cape Town,2.0,29.4,19.7,23.8,30.8,20.7,25.0,0.0,0.0,0.0,19.1,36.4
86207,2009-04-03,Cape Town,1.0,34.4,17.7,26.0,35.8,18.6,27.1,0.0,0.0,0.0,12.4,27.4
86208,2009-04-04,Cape Town,53.0,29.3,17.7,21.4,29.3,19.4,22.2,1.2,1.2,0.0,18.0,40.7
86248,2009-05-14,Cape Town,63.0,17.7,14.1,15.5,13.9,11.6,12.4,8.4,8.4,0.0,34.1,61.9
86250,2009-05-16,Cape Town,63.0,15.2,11.6,13.5,10.9,6.5,8.8,32.4,32.4,0.0,39.9,80.6
86269,2009-06-04,Cape Town,53.0,16.8,14.2,15.2,15.2,12.6,13.9,5.7,5.7,0.0,25.5,43.9
86270,2009-06-05,Cape Town,63.0,15.6,14.4,15.0,13.8,12.1,12.9,15.5,15.5,0.0,31.7,59.8
86271,2009-06-06,Cape Town,63.0,16.7,13.5,15.0,14.8,12.8,13.8,7.4,7.4,0.0,19.8,49.0
86288,2009-06-23,Cape Town,63.0,14.3,11.3,12.9,10.8,4.0,7.2,18.4,18.4,0.0,44.9,88.2
86289,2009-06-24,Cape Town,61.0,14.3,11.6,13.0,9.4,5.0,7.6,4.8,4.8,0.0,41.3,82.1
86290,2009-06-25,Cape Town,63.0,13.4,9.4,11.5,8.1,6.8,7.5,6.9,6.9,0.0,42.1,81.4
86307,2009-07-12,Cape Town,63.0,14.2,11.7,13.0,12.0,9.8,10.7,41.9,41.9,0.0,30.2,52.6
86308,2009-07-13,Cape Town,61.0,12.0,6.0,10.3,9.8,4.1,8.0,15.6,15.6,0.0,20.9,40.7
86322,2009-07-27,Cape Town,1.0,22.5,5.3,12.8,22.0,2.9,11.2,0.0,0.0,0.0,11.9,19.1
86338,2009-08-12,Cape Town,61.0,13.6,9.9,11.4,8.7,5.0,7.4,10.9,10.9,0.0,34.5,64.8
86344,2009-08-18,Cape Town,63.0,12.6,9.0,11.4,10.0,6.5,7.8,37.1,37.1,0.0,33.2,68.4
86425,2009-11-07,Cape Town,61.0,19.5,14.1,16.2,13.0,10.0,11.8,12.8,12.8,0.0,47.2,83.9
86426,2009-11-08,Cape Town,61.0,16.0,13.1,14.7,15.4,12.4,13.6,24.6,24.6,0.0,21.7,41.4
86429,2009-11-11,Cape Town,61.0,17.4,14.8,16.0,15.1,11.5,13.4,12.7,12.7,0.0,35.5,63.7
86484,2010-01-05,Cape Town,0.0,31.6,14.2,23.9,34.4,14.0,24.8,0.0,0.0,0.0,16.2,31.3
86492,2010-01-13,Cape Town,2.0,33.4,19.0,25.0,36.6,20.2,26.6,0.0,0.0,0.0,16.6,34.9
86518,2010-02-08,Cape Town,3.0,27.2,19.6,23.3,30.2,22.0,24.8,0.0,0.0,0.0,23.8,46.8
86520,2010-02-10,Cape Town,61.0,24.8,18.0,20.6,27.2,15.8,20.7,5.4,5.4,0.0,29.9,50.0
86531,2010-02-21,Cape Town,3.0,27.6,21.1,23.7,27.9,20.6,23.2,0.0,0.0,0.0,36.4,67.0
86532,2010-02-22,Cape Town,1.0,30.9,20.7,25.1,31.3,21.0,25.0,0.0,0.0,0.0,31.3,53.3
86533,2010-02-23,Cape Town,53.0,28.9,21.7,24.7,29.3,22.0,24.6,1.5,1.5,0.0,25.4,47.5
86534,2010-02-24,Cape Town,51.0,26.5,20.2,22.5,29.5,22.2,24.4,0.2,0.2,0.0,20.0,42.1
86535,2010-02-25,Cape Town,53.0,23.8,19.8,21.3,23.6,19.3,21.1,2.8,2.8,0.0,26.5,49.3
86538,2010-02-28,Cape Town,0.0,34.6,17.9,26.4,35.6,18.1,26.6,0.0,0.0,0.0,15.1,33.5
86539,2010-03-01,Cape Town,0.0,30.8,17.8,24.5,31.4,18.7,24.2,0.0,0.0,0.0,33.4,62.6
86540,2010-03-02,Cape Town,0.0,32.2,20.5,25.1,32.8,19.3,24.0,0.0,0.0,0.0,28.2,52.2
86541,2010-03-03,Cape Town,1.0,33.3,18.2,25.8,35.5,18.2,26.3,0.0,0.0,0.0,16.6,33.1
86542,2010-03-04,Cape Town,2.0,29.8,18.1,23.5,31.4,19.5,24.7,0.0,0.0,0.0,11.9,29.5
86545,2010-03-07,Cape Town,0.0,36.0,18.9,28.6,38.5,20.2,30.1,0.0,0.0,0.0,14.8,29.9
86546,2010-03-08,Cape Town,1.0,33.9,20.1,27.2,35.7,22.5,29.0,0.0,0.0,0.0,18.4,35.6
86547,2010-03-09,Cape Town,51.0,26.2,19.7,22.4,28.0,21.5,23.7,0.2,0.2,0.0,22.8,42.5
86548,2010-03-10,Cape Town,61.0,24.4,19.7,21.5,26.5,18.9,22.4,10.4,10.4,0.0,28.1,53.6
86603,2010-05-04,Cape Town,63.0,17.9,14.1,15.5,13.5,11.7,12.7,23.5,23.5,0.0,36.6,64.4
86605,2010-05-06,Cape Town,63.0,16.5,14.0,15.3,13.6,11.5,12.4,9.4,9.4,0.0,37.0,69.1
86608,2010-05-09,Cape Town,63.0,16.5,13.2,14.5,11.5,8.5,10.3,15.4,15.4,0.0,42.6,76.0
86612,2010-05-13,Cape Town,63.0,15.6,14.8,15.2,12.7,10.4,11.9,11.9,11.9,0.0,34.2,61.2
86626,2010-05-27,Cape Town,63.0,15.6,9.7,12.6,10.3,6.7,8.7,17.4,17.4,0.0,43.1,77.4
86644,2010-06-14,Cape Town,63.0,11.6,8.6,10.0,8.1,4.0,5.7,24.5,24.5,0.0,33.5,63.7
86670,2010-07-10,Cape Town,63.0,11.7,9.2,10.8,10.6,5.8,7.8,14.2,14.2,0.0,28.5,53.6
86672,2010-07-12,Cape Town,2.0,12.3,4.5,8.4,9.8,1.8,6.1,0.0,0.0,0.0,10.2,22.3
86673,2010-07-13,Cape Town,0.0,15.1,3.0,8.5,11.2,-0.9,5.4,0.0,0.0,0.0,19.9,36.0
86674,2010-07-14,Cape Town,63.0,12.1,6.1,9.9,9.0,3.0,6.5,16.1,16.1,0.0,24.0,49.3
86681,2010-07-21,Cape Town,0.0,23.2,5.2,13.1,22.5,2.9,11.4,0.0,0.0,0.0,11.4,20.5
86711,2010-08-20,Cape Town,3.0,22.5,3.6,13.3,19.6,0.6,10.2,0.0,0.0,0.0,30.8,51.5
86713,2010-08-22,Cape Town,63.0,14.1,10.5,12.0,10.3,7.3,8.7,18.9,18.9,0.0,29.6,59.4
86762,2010-10-10,Cape Town,61.0,17.6,11.6,14.6,11.8,9.9,10.7,9.6,9.6,0.0,43.7,78.1
86833,2010-12-20,Cape Town,51.0,31.9,19.9,25.5,33.6,19.6,25.5,0.4,0.4,0.0,25.2,44.3
86840,2010-12-27,Cape Town,0.0,28.4,18.5,22.7,27.4,16.5,20.5,0.0,0.0,0.0,37.3,67.0
86845,2011-01-01,Cape Town,51.0,25.9,18.1,21.4,30.4,19.9,22.9,0.7,0.7,0.0,20.8,37.8
86848,2011-01-04,Cape Town,0.0,34.5,17.3,27.1,36.4,18.4,28.5,0.0,0.0,0.0,22.3,42.1
86849,2011-01-05,Cape Town,0.0,32.4,20.6,27.4,36.1,22.9,29.7,0.0,0.0,0.0,16.4,35.6
86850,2011-01-06,Cape Town,0.0,32.6,19.7,26.7,34.6,21.5,28.3,0.0,0.0,0.0,16.3,33.8
86877,2011-02-02,Cape Town,1.0,34.1,20.9,27.0,35.2,21.0,27.2,0.0,0.0,0.0,30.8,51.5
86878,2011-02-03,Cape Town,51.0,31.2,22.1,27.1,32.7,24.1,28.7,0.8,0.8,0.0,15.0,33.1
86884,2011-02-09,Cape Town,51.0,33.0,19.1,26.6,33.5,19.2,26.9,0.1,0.1,0.0,21.3,40.0
86885,2011-02-10,Cape Town,63.0,26.0,19.8,24.0,29.5,22.1,26.7,19.2,19.2,0.0,16.8,47.2
86889,2011-02-14,Cape Town,2.0,30.3,17.0,23.3,33.8,18.0,25.1,0.0,0.0,0.0,15.1,29.2
86893,2011-02-18,Cape Town,0.0,30.1,20.0,24.1,32.7,19.6,24.3,0.0,0.0,0.0,25.3,46.1
86899,2011-02-24,Cape Town,2.0,26.3,19.4,22.2,27.4,20.7,22.8,0.0,0.0,0.0,25.6,46.8
86902,2011-02-27,Cape Town,0.0,33.2,19.4,25.9,35.1,20.0,26.1,0.0,0.0,0.0,25.1,44.6
86903,2011-02-28,Cape Town,0.0,33.8,20.7,26.4,33.1,20.5,25.5,0.0,0.0,0.0,27.6,51.5
86904,2011-03-01,Cape Town,1.0,32.5,19.0,25.4,35.1,20.1,26.5,0.0,0.0,0.0,14.5,31.3
86906,2011-03-03,Cape Town,51.0,29.1,19.1,23.2,31.4,20.1,24.0,0.1,0.1,0.0,23.8,44.3
86907,2011-03-04,Cape Town,1.0,29.8,18.5,24.4,32.8,20.2,26.1,0.0,0.0,0.0,16.1,32.8
86908,2011-03-05,Cape Town,2.0,30.5,19.6,24.0,32.9,21.9,25.8,0.0,0.0,0.0,15.9,37.8
86909,2011-03-06,Cape Town,51.0,25.7,19.3,21.8,28.3,20.7,23.2,0.1,0.1,0.0,21.8,38.2
86913,2011-03-10,Cape Town,51.0,23.6,18.3,20.5,21.6,17.1,18.7,0.1,0.1,0.0,32.7,58.0
86919,2011-03-16,Cape Town,51.0,31.1,15.9,23.3,30.4,15.1,22.3,0.2,0.2,0.0,26.9,46.8
86920,2011-03-17,Cape Town,51.0,28.9,19.2,23.6,30.3,19.8,23.9,0.1,0.1,0.0,26.9,50.8
86921,2011-03-18,Cape Town,0.0,32.2,19.8,25.4,33.0,20.1,25.2,0.0,0.0,0.0,20.4,37.4
86922,2011-03-19,Cape Town,0.0,32.1,17.4,25.7,33.8,18.4,26.2,0.0,0.0,0.0,15.2,31.0
86933,2011-03-30,Cape Town,61.0,22.8,16.5,19.1,23.8,17.6,20.3,11.1,11.1,0.0,12.2,25.9
86934,2011-03-31,Cape Town,51.0,21.9,16.3,19.1,22.5,17.4,20.3,0.9,0.9,0.0,15.5,32.8
86945,2011-04-11,Cape Town,51.0,28.8,17.5,22.8,29.1,18.6,23.4,0.3,0.3,0.0,12.5,31.3
86946,2011-04-12,Cape Town,55.0,21.4,17.8,19.6,22.1,17.4,20.3,3.6,3.6,0.0,18.4,34.6
86965,2011-05-01,Cape Town,1.0,28.8,8.9,18.3,26.9,7.2,16.6,0.0,0.0,0.0,25.2,50.0
86966,2011-05-02,Cape Town,63.0,17.5,15.6,16.6,19.4,13.7,17.0,32.3,32.3,0.0,23.1,49.0
86987,2011-05-23,Cape Town,63.0,17.5,14.3,15.5,14.1,10.7,12.5,19.4,19.4,0.0,38.3,76.7
86994,2011-05-30,Cape Town,63.0,15.0,11.7,13.2,10.9,6.4,9.3,24.8,24.8,0.0,38.9,68.4
87010,2011-06-15,Cape Town,63.0,14.6,12.6,13.6,11.3,7.8,9.4,25.3,25.3,0.0,38.4,71.6
87018,2011-06-23,Cape Town,61.0,12.5,10.2,11.5,8.4,6.2,7.7,15.4,15.4,0.0,29.4,54.0
87072,2011-08-16,Cape Town,0.0,22.9,4.4,13.2,21.3,1.8,11.3,0.0,0.0,0.0,12.9,19.8
87094,2011-09-07,Cape Town,2.0,28.3,8.1,18.4,30.8,6.6,18.6,0.0,0.0,0.0,23.4,38.2
87112,2011-09-25,Cape Town,3.0,25.0,8.7,16.6,26.5,6.9,16.2,0.0,0.0,0.0,15.8,26.6
87123,2011-10-06,Cape Town,0.0,25.6,7.7,16.8,26.7,5.7,15.5,0.0,0.0,0.0,18.4,30.2
87167,2011-11-19,Cape Town,2.0,30.2,14.3,23.0,33.9,14.2,23.7,0.0,0.0,0.0,16.1,34.2
87182,2011-12-04,Cape Town,1.0,32.0,15.4,24.3,32.9,14.2,23.8,0.0,0.0,0.0,20.4,35.3
87222,2012-01-13,Cape Town,51.0,22.7,17.1,20.3,23.2,17.4,20.1,1.6,1.6,0.0,25.5,52.9
87224,2012-01-15,Cape Town,0.0,34.3,17.9,26.3,33.8,16.8,24.9,0.0,0.0,0.0,27.4,51.5
87225,2012-01-16,Cape Town,0.0,33.9,19.5,26.8,36.3,20.9,27.9,0.0,0.0,0.0,27.1,47.2
87226,2012-01-17,Cape Town,0.0,33.2,22.1,27.1,37.1,23.5,29.0,0.0,0.0,0.0,26.5,51.5
87227,2012-01-18,Cape Town,1.0,32.7,21.3,26.9,36.4,24.4,29.8,0.0,0.0,0.0,15.6,35.6
87228,2012-01-19,Cape Town,1.0,30.1,21.5,25.2,34.9,24.4,28.3,0.0,0.0,0.0,23.0,41.4
87229,2012-01-20,Cape Town,3.0,27.9,21.3,23.9,31.0,22.8,26.1,0.0,0.0,0.0,23.5,47.9
87230,2012-01-21,Cape Town,1.0,28.7,21.4,24.8,32.5,22.8,27.0,0.0,0.0,0.0,20.5,41.4
