,time,location_name
335,1979-02-15,Reykjavik
336,1979-02-19,Reykjavik
337,1979-02-20,Reykjavik
338,1979-03-08,Reykjavik
339,1979-03-09,Reykjavik
340,1979-06-03,Reykjavik
341,1979-06-20,Reykjavik
342,1979-09-22,Reykjavik
343,1980-02-03,Reykjavik
344,1980-02-04,Reykjavik
345,1980-02-19,Reykjavik
346,1980-07-30,Reykjavik
347,1980-07-31,Reykjavik
348,1980-08-06,Reykjavik
349,1980-10-02,Reykjavik
350,1980-10-16,Reykjavik
351,1980-10-28,Reykjavik
352,1980-12-19,Reykjavik
353,1980-12-27,Reykjavik
354,1980-12-28,Reykjavik
355,1981-01-27,Reykjavik
356,1981-02-16,Reykjavik
357,1981-02-17,Reykjavik
358,1981-03-04,Reykjavik
359,1981-03-06,Reykjavik
360,1981-05-04,Reykjavik
361,1981-08-23,Reykjavik
362,1981-08-25,Reykjavik
363,1981-12-08,Reykjavik
364,1981-12-25,Reykjavik
365,1981-12-27,Reykjavik
366,1982-01-05,Reykjavik
367,1982-01-14,Reykjavik
368,1982-03-06,Reykjavik
369,1982-03-20,Reykjavik
370,1982-05-26,Reykjavik
371,1982-09-24,Reykjavik
372,1982-10-10,Reykjavik
373,1982-12-22,Reykjavik
374,1983-01-05,Reykjavik
375,1983-01-06,Reykjavik
376,1983-01-27,Reykjavik
377,1983-02-09,Reykjavik
378,1983-08-23,Reykjavik
379,1983-11-29,Reykjavik
380,1983-12-06,Reykjavik
381,1984-01-04,Reykjavik
382,1984-01-12,Reykjavik
383,1984-01-18,Reykjavik
384,1984-01-22,Reykjavik
385,1984-02-10,Reykjavik
386,1984-03-01,Reykjavik
387,1984-03-23,Reykjavik
388,1984-04-01,Reykjavik
389,1984-04-11,Reykjavik
390,1984-05-31,Reykjavik
391,1984-07-12,Reykjavik
392,1984-10-18,Reykjavik
393,1984-12-08,Reykjavik
394,1984-12-31,Reykjavik
395,1985-01-03,Reykjavik
396,1985-03-08,Reykjavik
397,1985-03-11,Reykjavik
398,1985-09-29,Reykjavik
399,1985-10-06,Reykjavik
400,1985-11-05,Reykjavik
401,1985-11-15,Reykjavik
402,1985-11-17,Reykjavik
403,1986-02-04,Reykjavik
404,1986-02-12,Reykjavik
405,1986-03-09,Reykjavik
406,1986-03-10,Reykjavik
407,1986-04-18,Reykjavik
408,1986-05-07,Reykjavik
409,1986-11-20,Reykjavik
410,1987-01-16,Reykjavik
411,1987-01-18,Reykjavik
412,1987-03-07,Reykjavik
413,1987-03-18,Reykjavik
414,1987-03-21,Reykjavik
415,1987-04-18,Reykjavik
416,1987-11-16,Reykjavik
417,1987-12-07,Reykjavik
418,1988-01-05,Reykjavik
419,1988-01-20,Reykjavik
420,1988-02-26,Reykjavik
421,1988-05-11,Reykjavik
422,1988-05-23,Reykjavik
