,time,location_name,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,windspeed_10m_max,windgusts_10m_max
12158,1973-04-15,Tokyo,63.0,11.4,9.2,10.1,8.5,5.4,7.1,45.0,45.0,0.0,22.5,30.2
12274,1973-08-09,Tokyo,3.0,32.1,24.5,28.0,36.3,29.6,32.5,0.0,0.0,0.0,15.5,33.5
12277,1973-08-12,Tokyo,3.0,33.5,24.9,28.8,38.7,30.9,34.2,0.0,0.0,0.0,16.3,25.6
12283,1973-08-18,Tokyo,3.0,32.2,25.6,28.6,32.6,28.6,29.9,0.0,0.0,0.0,43.4,65.5
12284,1973-08-19,Tokyo,63.0,34.8,24.9,29.9,39.2,29.5,34.6,8.7,8.7,0.0,12.1,23.0
12516,1974-04-08,Tokyo,63.0,13.2,6.2,8.3,11.2,2.1,4.8,64.8,64.8,0.0,23.8,37.8
12600,1974-07-01,Tokyo,63.0,21.3,18.8,19.9,23.4,20.5,21.8,37.2,37.2,0.0,7.4,11.9
12601,1974-07-02,Tokyo,63.0,21.0,18.6,19.8,23.9,21.3,22.6,40.6,40.6,0.0,6.3,20.9
12614,1974-07-15,Tokyo,63.0,25.9,21.4,23.5,30.5,25.7,27.8,14.6,14.6,0.0,8.8,15.1
12618,1974-07-19,Tokyo,63.0,27.0,21.7,23.8,30.9,25.1,27.7,35.3,35.3,0.0,12.2,15.8
12687,1974-09-26,Tokyo,55.0,22.9,19.3,20.7,24.7,21.0,22.8,3.9,3.9,0.0,8.7,12.2
12717,1974-10-26,Tokyo,61.0,20.2,15.1,17.3,20.9,14.2,18.2,3.6,3.6,0.0,9.2,14.8
12819,1975-02-05,Tokyo,51.0,10.4,-0.3,4.7,4.1,-3.7,-0.9,0.2,0.2,0.0,50.7,76.0
12995,1975-07-31,Tokyo,2.0,31.7,25.2,27.9,37.5,29.5,32.5,0.0,0.0,0.0,19.4,31.3
13001,1975-08-06,Tokyo,61.0,32.4,24.6,28.0,35.4,28.0,31.6,6.0,6.0,0.0,21.3,39.6
13234,1976-03-26,Tokyo,63.0,10.9,5.9,9.1,9.5,2.3,7.2,20.4,20.4,0.0,11.0,21.6
13346,1976-07-16,Tokyo,53.0,24.6,21.8,22.8,28.8,25.3,26.9,5.9,5.9,0.0,7.4,13.7
13440,1976-10-18,Tokyo,53.0,20.5,14.3,17.0,20.4,14.3,17.3,2.2,2.2,0.0,10.0,14.0
13537,1977-01-23,Tokyo,73.0,1.0,-2.4,-0.8,-2.5,-8.4,-5.5,3.5,0.5,2.1,30.9,48.6
13540,1977-01-26,Tokyo,73.0,13.0,1.1,5.5,11.9,-3.2,2.0,14.8,12.4,1.68,28.0,39.2
13554,1977-02-09,Tokyo,71.0,3.8,0.3,1.6,0.1,-3.5,-1.9,3.2,3.0,0.14,10.5,18.4
13578,1977-03-05,Tokyo,51.0,2.4,-7.3,-2.4,-1.4,-11.3,-7.0,0.1,0.1,0.0,16.2,37.8
13731,1977-08-05,Tokyo,53.0,32.1,24.9,28.0,38.7,30.0,33.5,1.4,1.4,0.0,21.2,34.2
13883,1978-01-04,Tokyo,1.0,1.6,-7.2,-1.6,-1.4,-11.8,-6.0,0.0,0.0,0.0,23.5,33.5
13899,1978-01-20,Tokyo,3.0,2.0,-3.4,-0.4,-1.8,-6.9,-3.9,0.0,0.0,0.0,12.5,20.9
13913,1978-02-03,Tokyo,51.0,4.2,-5.9,-1.4,-2.2,-10.1,-6.8,0.2,0.2,0.0,25.1,38.9
14061,1978-07-01,Tokyo,63.0,24.4,20.8,22.8,28.2,24.3,26.3,15.2,15.2,0.0,9.1,15.1
14093,1978-08-02,Tokyo,2.0,30.6,26.0,27.7,32.5,26.2,28.5,0.0,0.0,0.0,46.5,69.8
14097,1978-08-06,Tokyo,2.0,33.1,25.6,28.4,37.6,30.5,32.8,0.0,0.0,0.0,21.3,33.8
14100,1978-08-09,Tokyo,51.0,32.4,25.1,28.2,37.6,30.3,33.1,0.1,0.1,0.0,17.3,33.5
14103,1978-08-12,Tokyo,51.0,33.6,25.7,29.3,39.1,31.9,34.8,0.2,0.2,0.0,9.3,20.2
14104,1978-08-13,Tokyo,61.0,32.9,24.8,28.0,37.3,28.1,31.3,1.7,1.7,0.0,21.3,37.8
14105,1978-08-14,Tokyo,1.0,31.8,24.9,27.8,32.6,28.5,29.8,0.0,0.0,0.0,38.5,60.5
14106,1978-08-15,Tokyo,1.0,33.6,25.9,29.2,36.6,29.8,32.6,0.0,0.0,0.0,27.3,40.7
14107,1978-08-16,Tokyo,51.0,33.4,25.6,29.0,36.6,27.7,31.8,0.4,0.4,0.0,26.8,45.7
14110,1978-08-19,Tokyo,51.0,31.3,25.4,27.7,32.8,28.8,30.1,0.1,0.1,0.0,36.5,55.4
14112,1978-08-21,Tokyo,0.0,33.4,25.4,29.2,35.2,30.6,32.5,0.0,0.0,0.0,33.5,54.0
14113,1978-08-22,Tokyo,1.0,35.3,24.3,30.0,39.5,28.0,33.3,0.0,0.0,0.0,11.3,21.2
14114,1978-08-23,Tokyo,1.0,34.0,24.5,29.0,36.8,29.6,32.0,0.0,0.0,0.0,26.9,41.8
14115,1978-08-24,Tokyo,51.0,36.0,23.5,29.2,35.3,24.1,29.3,1.0,1.0,0.0,26.3,45.7
14120,1978-08-29,Tokyo,1.0,32.2,23.9,27.4,34.8,28.0,30.3,0.0,0.0,0.0,22.5,34.6
14132,1978-09-10,Tokyo,61.0,31.2,22.0,26.3,32.9,23.0,28.4,6.9,6.9,0.0,31.4,47.5
14233,1978-12-20,Tokyo,1.0,3.3,-4.6,-0.6,-2.1,-8.2,-5.6,0.0,0.0,0.0,27.8,45.0
14258,1979-01-14,Tokyo,1.0,2.2,-9.2,-3.6,-1.9,-13.2,-7.6,0.0,0.0,0.0,12.7,20.2
14387,1979-05-23,Tokyo,61.0,24.8,15.2,19.2,27.2,15.7,20.3,1.7,1.7,0.0,13.4,23.8
14459,1979-08-03,Tokyo,65.0,28.0,22.1,24.6,32.5,25.3,28.4,40.0,40.0,0.0,16.5,22.7
14460,1979-08-04,Tokyo,53.0,26.1,23.6,24.7,31.3,27.8,29.1,2.3,2.3,0.0,10.3,13.7
14485,1979-08-29,Tokyo,63.0,25.0,20.5,22.3,26.3,22.1,24.0,48.9,48.9,0.0,13.7,21.6
14536,1979-10-19,Tokyo,65.0,23.6,14.9,20.0,23.1,12.3,16.6,32.1,32.1,0.0,79.4,141.1
14621,1980-01-12,Tokyo,51.0,3.1,-2.3,0.0,-0.1,-6.2,-3.5,0.1,0.1,0.0,11.0,16.2
14674,1980-03-05,Tokyo,73.0,4.4,0.8,2.3,1.6,-2.9,-0.9,5.4,3.7,1.19,11.0,16.9
14693,1980-03-24,Tokyo,73.0,5.6,-2.7,1.3,2.9,-6.5,-1.8,0.8,0.3,0.35,9.7,14.4
14842,1980-08-20,Tokyo,63.0,25.8,22.5,23.8,29.9,26.5,28.0,29.2,29.2,0.0,8.3,17.6
14854,1980-09-01,Tokyo,61.0,25.6,21.3,23.4,29.7,24.0,27.0,16.7,16.7,0.0,10.0,15.5
14968,1980-12-24,Tokyo,53.0,6.9,4.1,4.9,2.9,-4.4,-1.7,3.6,3.6,0.0,41.8,67.7
14984,1981-01-09,Tokyo,1.0,7.9,-2.9,3.3,5.0,-6.1,0.2,0.0,0.0,0.0,6.9,14.0
15022,1981-02-16,Tokyo,75.0,13.5,1.6,8.9,11.6,-3.1,6.1,15.1,12.5,1.82,21.5,34.2
15032,1981-02-26,Tokyo,2.0,2.8,-7.9,-3.0,-2.7,-14.4,-9.2,0.0,0.0,0.0,29.6,47.5
15139,1981-06-13,Tokyo,61.0,24.1,19.2,21.1,27.2,21.9,24.0,27.8,27.8,0.0,8.8,19.1
15270,1981-10-22,Tokyo,65.0,19.9,13.9,17.0,16.4,12.5,14.9,123.6,123.6,0.0,44.6,78.8
15365,1982-01-25,Tokyo,2.0,8.3,-2.2,3.2,1.2,-5.7,-2.2,0.0,0.0,0.0,40.8,74.5
15369,1982-01-29,Tokyo,1.0,2.9,-4.4,-1.2,-5.4,-10.2,-8.0,0.0,0.0,0.0,36.9,61.2
15423,1982-03-24,Tokyo,71.0,14.2,3.0,8.3,11.1,-3.4,3.8,0.5,0.5,0.07,25.0,38.2
15651,1982-11-07,Tokyo,63.0,13.8,12.7,13.0,13.4,11.7,12.5,18.3,18.3,0.0,11.2,19.1
15936,1983-08-19,Tokyo,51.0,33.2,24.9,28.9,37.9,27.5,32.3,0.1,0.1,0.0,22.7,34.6
16063,1983-12-24,Tokyo,71.0,3.9,-1.4,1.4,-0.0,-5.0,-2.2,1.1,1.0,0.07,9.7,16.9
16086,1984-01-16,Tokyo,2.0,3.0,-3.8,-0.7,-4.1,-7.8,-6.2,0.0,0.0,0.0,26.4,48.2
16090,1984-01-20,Tokyo,3.0,0.9,-7.2,-3.0,-3.4,-11.8,-7.6,0.0,0.0,0.0,15.0,27.4
16105,1984-02-04,Tokyo,2.0,0.3,-11.2,-5.5,-4.1,-15.9,-9.9,0.0,0.0,0.0,11.4,19.1
16106,1984-02-05,Tokyo,2.0,1.9,-8.2,-2.8,-1.8,-12.4,-7.1,0.0,0.0,0.0,23.8,32.8
16108,1984-02-07,Tokyo,1.0,0.0,-10.8,-6.0,-6.3,-16.6,-11.7,0.0,0.0,0.0,25.2,36.4
16109,1984-02-08,Tokyo,0.0,2.0,-10.7,-4.9,-4.6,-15.6,-10.1,0.0,0.0,0.0,26.3,33.1
16110,1984-02-09,Tokyo,0.0,2.8,-9.5,-3.7,-3.8,-13.9,-9.1,0.0,0.0,0.0,26.3,34.6
16119,1984-02-18,Tokyo,1.0,0.0,-10.1,-4.2,-3.1,-14.7,-8.2,0.0,0.0,0.0,14.1,22.7
16120,1984-02-19,Tokyo,3.0,0.9,-7.5,-3.9,-2.1,-12.2,-8.2,0.0,0.0,0.0,14.5,22.0
16121,1984-02-20,Tokyo,71.0,-0.1,-6.5,-2.9,-3.2,-11.0,-6.8,0.0,0.0,0.21,9.9,17.3
16126,1984-02-25,Tokyo,71.0,3.6,-3.8,-0.4,0.9,-8.0,-3.7,0.3,0.0,0.21,10.5,15.8
16177,1984-04-16,Tokyo,53.0,13.5,6.3,10.1,12.8,5.0,9.0,2.5,2.5,0.0,8.4,13.0
16299,1984-08-16,Tokyo,2.0,31.7,24.2,27.6,35.1,29.7,31.6,0.0,0.0,0.0,18.6,31.0
16301,1984-08-18,Tokyo,0.0,31.8,23.6,27.5,35.0,28.3,30.9,0.0,0.0,0.0,20.0,32.4
16305,1984-08-22,Tokyo,1.0,29.9,24.6,27.2,32.0,25.9,27.9,0.0,0.0,0.0,55.5,83.5
16316,1984-09-02,Tokyo,1.0,34.4,24.9,29.0,36.5,28.1,31.7,0.0,0.0,0.0,28.6,45.7
16317,1984-09-03,Tokyo,3.0,35.2,23.4,28.5,38.3,26.1,31.6,0.0,0.0,0.0,25.0,34.9
16318,1984-09-04,Tokyo,53.0,33.8,23.0,27.5,39.0,24.8,30.9,1.8,1.8,0.0,20.4,31.3
16466,1985-01-30,Tokyo,0.0,1.4,-8.1,-3.8,-5.6,-12.2,-9.4,0.0,0.0,0.0,29.5,51.5
16476,1985-02-09,Tokyo,65.0,9.7,4.6,7.3,8.6,-0.3,5.2,52.1,52.1,0.0,23.0,34.2
16612,1985-06-25,Tokyo,65.0,19.9,17.7,18.9,22.1,18.1,20.3,101.0,101.0,0.0,16.3,36.0
16631,1985-07-14,Tokyo,65.0,29.8,20.2,24.1,35.5,22.0,27.8,49.7,49.7,0.0,14.3,27.0
16647,1985-07-30,Tokyo,2.0,31.7,24.1,27.4,37.7,29.8,32.4,0.0,0.0,0.0,20.1,31.3
16677,1985-08-29,Tokyo,51.0,31.5,24.1,27.2,35.5,29.1,31.4,1.2,1.2,0.0,20.9,40.7
16774,1985-12-04,Tokyo,61.0,15.0,4.2,9.6,12.8,1.3,7.6,2.3,2.3,0.0,12.2,23.8
16792,1985-12-22,Tokyo,53.0,5.1,1.0,3.8,2.4,-1.9,0.9,2.6,2.6,0.0,9.4,16.9
16848,1986-02-16,Tokyo,0.0,3.4,-4.7,-1.0,-5.8,-9.3,-7.8,0.0,0.0,0.0,48.3,75.6
16851,1986-02-19,Tokyo,73.0,3.0,-9.1,-2.5,-1.8,-14.1,-7.3,2.7,1.9,0.56,31.9,47.9
16852,1986-02-20,Tokyo,51.0,2.0,-7.2,-2.6,-1.5,-11.7,-6.6,1.0,1.0,0.0,14.5,28.4
16854,1986-02-22,Tokyo,51.0,1.8,-6.0,-1.6,-1.5,-10.6,-5.4,0.1,0.1,0.0,10.7,18.0
16981,1986-06-29,Tokyo,65.0,18.4,15.9,17.0,18.9,15.1,17.1,102.1,102.1,0.0,16.8,27.4
17017,1986-08-04,Tokyo,65.0,24.3,20.2,22.2,29.8,19.5,23.4,137.8,137.8,0.0,32.3,70.2
17074,1986-09-30,Tokyo,61.0,24.0,18.5,20.6,24.7,20.4,22.2,2.3,2.3,0.0,15.5,23.4
17163,1986-12-28,Tokyo,51.0,2.3,-1.9,0.7,-1.2,-6.9,-3.5,1.6,1.6,0.0,18.0,33.5
17196,1987-01-30,Tokyo,71.0,13.7,1.6,6.3,11.9,-1.9,3.0,0.4,0.2,0.14,21.2,34.6
17371,1987-07-24,Tokyo,1.0,32.3,24.7,28.2,38.6,30.1,33.7,0.0,0.0,0.0,20.8,32.8
17376,1987-07-29,Tokyo,1.0,32.4,24.4,27.9,38.4,29.4,33.0,0.0,0.0,0.0,15.0,24.1
17606,1988-03-15,Tokyo,3.0,14.1,-0.1,6.3,10.1,-9.7,-1.1,0.0,0.0,0.0,48.6,72.7
17668,1988-05-16,Tokyo,61.0,22.8,13.8,17.6,22.8,13.6,17.7,2.3,2.3,0.0,15.5,31.0
17904,1989-01-07,Tokyo,61.0,9.4,4.2,6.6,7.8,0.8,4.4,5.7,5.7,0.0,9.1,15.8
17945,1989-02-17,Tokyo,63.0,9.8,4.7,7.1,7.0,0.2,3.8,37.7,37.7,0.0,21.1,31.3
17970,1989-03-14,Tokyo,61.0,16.5,4.7,10.3,16.8,1.1,8.5,1.7,1.7,0.0,16.2,27.0
18015,1989-04-28,Tokyo,1.0,13.2,5.1,9.2,6.0,0.9,3.1,0.0,0.0,0.0,46.6,77.0
18110,1989-08-01,Tokyo,61.0,25.4,23.4,24.2,30.4,28.0,29.0,25.0,25.0,0.0,9.3,18.7
18165,1989-09-25,Tokyo,61.0,24.3,17.9,21.1,25.4,19.4,22.8,2.1,2.1,0.0,14.1,23.4
18205,1989-11-04,Tokyo,3.0,18.7,9.1,13.7,19.0,8.4,13.3,0.0,0.0,0.0,7.9,12.2
18279,1990-01-17,Tokyo,2.0,1.2,-6.5,-2.6,-1.8,-11.5,-6.4,0.0,0.0,0.0,14.4,20.5
18282,1990-01-20,Tokyo,51.0,2.4,-3.7,-0.6,-3.6,-8.3,-5.7,0.5,0.5,0.0,27.4,33.8
18288,1990-01-26,Tokyo,2.0,1.8,-7.2,-2.8,-3.1,-11.8,-7.6,0.0,0.0,0.0,20.6,31.0
18295,1990-02-02,Tokyo,3.0,-0.9,-10.0,-5.7,-4.3,-14.7,-9.9,0.0,0.0,0.0,9.7,18.4
18296,1990-02-03,Tokyo,53.0,1.6,-5.0,0.1,-2.3,-8.8,-3.5,7.7,7.7,0.0,14.8,20.9
18462,1990-07-19,Tokyo,61.0,34.4,24.6,29.7,41.4,29.1,35.1,5.2,5.2,0.0,14.1,24.1
18470,1990-07-27,Tokyo,3.0,31.8,22.3,26.2,34.1,24.1,28.1,0.0,0.0,0.0,20.1,33.8
18476,1990-08-02,Tokyo,2.0,32.4,21.9,26.8,36.0,26.0,30.1,0.0,0.0,0.0,22.3,36.0
18477,1990-08-03,Tokyo,53.0,33.4,24.5,27.8,35.1,25.5,29.3,2.8,2.8,0.0,26.3,38.2
18479,1990-08-05,Tokyo,51.0,32.2,25.1,28.0,34.4,28.4,30.5,0.8,0.8,0.0,29.3,41.8
18480,1990-08-06,Tokyo,3.0,33.8,24.3,28.5,35.8,29.3,31.7,0.0,0.0,0.0,21.6,35.6
18481,1990-08-07,Tokyo,3.0,35.8,25.6,29.8,39.9,30.7,34.1,0.0,0.0,0.0,19.3,30.6
18482,1990-08-08,Tokyo,51.0,33.3,25.6,28.8,37.8,29.6,32.7,0.7,0.7,0.0,19.5,33.1
18497,1990-08-23,Tokyo,0.0,31.8,25.9,28.4,34.2,28.0,30.3,0.0,0.0,0.0,41.0,63.4
18498,1990-08-24,Tokyo,51.0,33.4,25.2,29.1,40.7,28.9,34.3,1.8,1.8,0.0,13.4,19.4
18509,1990-09-04,Tokyo,51.0,32.8,24.1,28.3,36.9,24.9,30.8,0.2,0.2,0.0,22.5,32.8
18535,1990-09-30,Tokyo,65.0,22.5,18.3,20.3,23.9,16.8,20.6,145.9,145.9,0.0,32.1,74.9
18841,1991-08-02,Tokyo,51.0,32.7,26.0,28.9,39.1,32.3,34.8,0.1,0.1,0.0,11.2,20.5
18897,1991-09-27,Tokyo,51.0,25.3,20.4,23.8,26.2,19.7,23.5,0.3,0.3,0.0,67.5,100.4
18911,1991-10-11,Tokyo,63.0,17.7,17.0,17.2,15.8,13.9,14.7,134.4,134.4,0.0,34.3,60.8
19068,1992-03-16,Tokyo,73.0,13.0,1.8,7.8,11.1,-3.1,4.8,15.2,14.4,0.56,21.0,34.2
19187,1992-07-13,Tokyo,51.0,23.1,19.6,21.0,25.3,21.6,23.0,0.1,0.1,0.0,10.4,14.4
19205,1992-07-31,Tokyo,0.0,32.0,23.9,27.6,37.2,28.9,32.2,0.0,0.0,0.0,21.7,34.2
19239,1992-09-03,Tokyo,1.0,34.8,26.4,30.6,39.2,31.3,34.9,0.0,0.0,0.0,11.5,20.5
19240,1992-09-04,Tokyo,1.0,34.8,24.3,29.2,38.1,28.3,32.6,0.0,0.0,0.0,21.3,34.6
19354,1992-12-27,Tokyo,53.0,11.1,3.0,6.9,9.0,0.3,4.7,0.9,0.9,0.0,5.9,13.0
19360,1993-01-02,Tokyo,61.0,8.7,1.6,4.6,7.0,-0.6,2.1,2.2,2.2,0.0,11.4,23.0
19446,1993-03-29,Tokyo,51.0,10.8,-0.2,4.7,5.9,-3.8,-1.4,0.3,0.3,0.0,54.9,83.2
19504,1993-05-26,Tokyo,61.0,22.2,12.2,17.7,23.6,10.6,17.2,2.1,2.1,0.0,14.8,23.0
19539,1993-06-30,Tokyo,61.0,19.7,16.8,18.1,21.0,17.3,19.1,26.2,26.2,0.0,12.5,19.8
19581,1993-08-11,Tokyo,3.0,28.0,19.4,24.0,28.5,22.0,25.9,0.0,0.0,0.0,43.9,72.4
19675,1993-11-13,Tokyo,65.0,19.6,14.5,17.3,21.8,13.2,17.7,92.1,92.1,0.0,27.7,67.0
19753,1994-01-30,Tokyo,1.0,0.6,-10.4,-4.9,-5.8,-15.1,-10.3,0.0,0.0,0.0,24.5,39.6
19766,1994-02-12,Tokyo,75.0,0.2,-6.5,-1.3,-5.7,-12.0,-7.9,25.1,3.4,15.19,35.8,56.2
19767,1994-02-13,Tokyo,1.0,1.3,-13.2,-5.8,-1.8,-18.8,-10.8,0.0,0.0,0.0,20.3,27.4
19897,1994-06-23,Tokyo,61.0,23.7,18.9,21.2,24.5,21.8,23.3,2.4,2.4,0.0,16.9,25.9
19909,1994-07-05,Tokyo,1.0,32.2,24.7,27.9,39.1,29.5,33.1,0.0,0.0,0.0,16.9,25.6
19919,1994-07-15,Tokyo,1.0,32.3,24.9,27.9,38.7,30.1,33.5,0.0,0.0,0.0,17.2,28.1
19932,1994-07-28,Tokyo,51.0,33.1,24.5,28.0,35.3,25.6,29.5,1.3,1.3,0.0,25.8,41.8
19935,1994-07-31,Tokyo,1.0,31.8,25.5,28.3,36.0,31.1,33.4,0.0,0.0,0.0,22.0,33.8
19936,1994-08-01,Tokyo,2.0,32.6,26.6,29.3,38.9,33.9,35.7,0.0,0.0,0.0,14.8,24.1
19937,1994-08-02,Tokyo,1.0,34.7,26.7,30.7,40.8,31.9,35.9,0.0,0.0,0.0,15.1,25.9
19938,1994-08-03,Tokyo,51.0,35.6,26.4,30.5,40.2,31.5,34.6,0.1,0.1,0.0,20.6,34.9
19939,1994-08-04,Tokyo,51.0,35.4,26.7,30.4,40.5,33.9,36.1,0.2,0.2,0.0,18.1,31.7
19940,1994-08-05,Tokyo,61.0,34.8,25.9,29.2,39.4,31.8,34.5,4.9,4.9,0.0,16.1,27.0
19942,1994-08-07,Tokyo,51.0,34.1,26.5,29.6,41.2,32.4,35.0,0.2,0.2,0.0,23.2,37.8
19943,1994-08-08,Tokyo,53.0,33.9,26.5,29.4,39.3,31.6,33.8,0.9,0.9,0.0,24.4,40.0
19944,1994-08-09,Tokyo,1.0,32.0,25.3,28.3,35.3,29.5,31.5,0.0,0.0,0.0,26.3,41.8
19945,1994-08-10,Tokyo,53.0,32.2,24.7,28.1,34.1,29.0,31.3,1.8,1.8,0.0,23.4,37.4
19949,1994-08-14,Tokyo,1.0,32.5,24.8,28.2,34.0,28.3,30.2,0.0,0.0,0.0,36.9,58.0
19950,1994-08-15,Tokyo,1.0,33.6,24.5,28.5,37.6,29.1,32.3,0.0,0.0,0.0,25.7,42.1
19951,1994-08-16,Tokyo,1.0,34.0,24.1,28.4,38.2,29.2,32.1,0.0,0.0,0.0,26.2,41.4
19952,1994-08-17,Tokyo,1.0,32.7,24.2,27.9,35.7,29.0,31.5,0.0,0.0,0.0,22.0,34.2
19956,1994-08-21,Tokyo,65.0,24.2,21.2,22.5,27.2,23.1,24.5,88.2,88.2,0.0,19.4,28.4
20111,1995-01-23,Tokyo,51.0,11.6,3.5,6.9,10.4,0.8,4.9,0.4,0.4,0.0,10.0,13.0
20240,1995-06-01,Tokyo,63.0,21.5,13.0,17.3,23.2,13.2,17.8,2.8,2.8,0.0,16.8,28.1
20274,1995-07-05,Tokyo,63.0,21.6,19.2,20.4,24.2,21.3,22.9,37.4,37.4,0.0,10.4,21.2
20276,1995-07-07,Tokyo,61.0,25.5,21.0,23.1,29.0,24.6,26.5,6.0,6.0,0.0,9.3,12.6
20278,1995-07-09,Tokyo,53.0,24.4,20.7,22.5,28.6,23.7,25.8,2.1,2.1,0.0,12.3,13.7
20281,1995-07-12,Tokyo,3.0,29.9,23.5,26.6,36.1,28.6,32.0,0.0,0.0,0.0,9.4,12.6
20294,1995-07-25,Tokyo,51.0,33.2,25.1,28.7,40.0,30.0,34.6,0.1,0.1,0.0,9.8,20.2
20304,1995-08-04,Tokyo,2.0,34.1,24.6,29.2,39.7,29.1,34.4,0.0,0.0,0.0,13.0,24.1
20308,1995-08-08,Tokyo,1.0,33.9,25.7,29.4,40.4,31.9,35.0,0.0,0.0,0.0,14.6,25.2
20309,1995-08-09,Tokyo,1.0,34.2,26.5,30.0,40.1,31.1,34.9,0.0,0.0,0.0,19.7,33.5
20310,1995-08-10,Tokyo,51.0,33.2,24.0,28.1,38.9,29.2,33.0,0.1,0.1,0.0,16.1,24.5
20315,1995-08-15,Tokyo,1.0,32.1,24.6,27.9,35.6,29.8,32.0,0.0,0.0,0.0,17.3,29.5
20317,1995-08-17,Tokyo,51.0,32.7,24.4,27.8,37.0,28.5,31.4,0.1,0.1,0.0,14.9,28.4
20320,1995-08-20,Tokyo,1.0,34.7,25.4,29.1,39.2,30.4,33.4,0.0,0.0,0.0,24.1,37.8
20321,1995-08-21,Tokyo,51.0,34.0,25.3,29.3,38.3,28.8,33.2,0.4,0.4,0.0,17.4,32.0
20324,1995-08-24,Tokyo,1.0,32.8,25.2,28.5,37.1,30.2,32.8,0.0,0.0,0.0,19.7,33.1
20327,1995-08-27,Tokyo,1.0,34.2,25.8,29.3,36.9,28.6,31.6,0.0,0.0,0.0,31.0,48.6
20328,1995-08-28,Tokyo,51.0,34.5,24.5,29.1,35.7,25.8,29.5,0.2,0.2,0.0,26.0,46.8
20447,1995-12-25,Tokyo,71.0,5.1,-3.5,0.4,-3.2,-8.5,-6.4,0.0,0.0,0.28,41.4,65.5
20448,1995-12-26,Tokyo,71.0,3.3,-1.7,0.2,-5.9,-7.4,-6.6,0.0,0.0,0.14,41.0,68.4
20493,1996-02-09,Tokyo,73.0,11.4,-1.0,3.5,7.9,-6.2,-0.5,9.3,4.7,3.22,26.6,38.9
20499,1996-02-15,Tokyo,71.0,13.9,2.1,8.0,10.6,-2.4,4.0,0.6,0.5,0.07,23.9,37.8
20503,1996-02-19,Tokyo,2.0,1.1,-9.5,-3.1,-2.5,-14.5,-7.6,0.0,0.0,0.0,16.0,23.8
20504,1996-02-20,Tokyo,3.0,1.0,-6.5,-2.1,-2.7,-11.3,-6.2,0.0,0.0,0.0,12.6,19.1
20545,1996-04-01,Tokyo,71.0,11.4,2.4,6.8,8.4,-1.2,3.4,12.6,12.5,0.07,24.0,36.0
20644,1996-07-09,Tokyo,63.0,19.1,17.6,18.6,20.4,19.0,19.7,70.8,70.8,0.0,19.1,25.6
20681,1996-08-15,Tokyo,1.0,33.5,24.9,28.5,38.7,27.1,32.7,0.0,0.0,0.0,41.5,65.2
20707,1996-09-10,Tokyo,61.0,23.1,18.0,20.2,24.8,19.2,21.5,2.6,2.6,0.0,15.1,26.6
20785,1996-11-27,Tokyo,63.0,11.2,7.0,9.2,10.1,5.6,7.6,18.7,18.7,0.0,10.1,22.0
20841,1997-01-22,Tokyo,1.0,2.4,-2.8,0.1,-5.6,-9.2,-7.0,0.0,0.0,0.0,45.0,77.4
20854,1997-02-04,Tokyo,0.0,6.8,-1.7,2.2,-2.7,-6.0,-4.4,0.0,0.0,0.0,45.4,71.3
20872,1997-02-22,Tokyo,71.0,3.0,-3.3,-0.4,-3.8,-8.5,-7.7,0.3,0.0,0.21,49.6,74.5
20966,1997-05-27,Tokyo,61.0,18.5,11.3,15.0,18.2,10.4,14.5,1.9,1.9,0.0,13.1,22.3
21011,1997-07-11,Tokyo,61.0,23.0,20.7,21.7,26.1,23.5,24.7,8.5,8.5,0.0,7.6,11.9
21193,1998-01-09,Tokyo,2.0,1.8,-7.8,-2.4,-1.9,-12.2,-6.4,0.0,0.0,0.0,12.4,19.8
21197,1998-01-13,Tokyo,3.0,0.6,-6.5,-2.7,-2.3,-10.9,-6.3,0.0,0.0,0.0,9.7,15.8
21199,1998-01-15,Tokyo,75.0,2.5,-0.4,1.3,-2.4,-7.7,-5.5,40.3,14.1,18.34,41.0,61.9
21200,1998-01-16,Tokyo,3.0,2.7,-4.9,0.7,0.0,-9.1,-2.4,0.0,0.0,0.0,13.8,26.3
21201,1998-01-17,Tokyo,53.0,2.2,-3.3,1.1,-1.6,-7.0,-2.8,2.0,2.0,0.0,16.7,23.4
21203,1998-01-19,Tokyo,51.0,3.3,-6.3,-0.8,-1.3,-9.9,-5.2,0.8,0.8,0.0,24.5,37.8
21204,1998-01-20,Tokyo,2.0,3.4,-7.9,-2.5,0.5,-12.4,-6.1,0.0,0.0,0.0,10.1,15.5
21207,1998-01-23,Tokyo,51.0,1.8,-3.4,0.6,-1.0,-6.9,-2.6,2.4,2.4,0.0,10.2,18.4
21229,1998-02-14,Tokyo,73.0,19.1,1.5,10.0,19.0,-3.1,6.8,10.7,8.0,1.89,22.3,32.4
21243,1998-02-28,Tokyo,75.0,12.9,1.8,8.3,10.0,-5.3,4.4,32.9,28.5,3.08,35.3,59.8
21244,1998-03-01,Tokyo,75.0,4.2,-4.4,0.4,-0.9,-9.0,-4.5,14.3,9.4,3.43,35.4,63.0
21262,1998-03-19,Tokyo,61.0,14.2,9.9,12.2,9.5,4.2,6.5,4.1,4.1,0.0,49.0,81.7
