,time,location_name,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,windspeed_10m_max,windgusts_10m_max
194993,1973-07-23,Reykjavik,3.0,16.5,7.4,12.5,16.2,5.9,11.5,0.0,0.0,0.0,7.9,20.9
195025,1973-08-24,Reykjavik,53.0,14.2,11.3,12.8,11.2,7.1,9.7,4.4,4.4,0.0,37.6,68.8
195055,1973-09-23,Reykjavik,63.0,9.2,5.6,7.4,1.6,-0.1,0.6,20.9,20.9,0.0,58.7,106.6
195056,1973-09-24,Reykjavik,63.0,10.6,6.1,8.2,2.3,-2.5,0.1,14.8,14.8,0.0,69.4,133.2
195099,1973-11-06,Reykjavik,75.0,6.8,-6.0,0.9,1.8,-11.4,-4.9,32.3,23.2,6.37,31.4,54.7
195104,1973-11-11,Reykjavik,75.0,2.6,-4.6,-1.4,-2.3,-10.4,-8.3,27.0,7.8,13.44,49.4,85.7
195109,1973-11-16,Reykjavik,73.0,-9.2,-15.9,-11.7,-15.6,-22.1,-17.8,3.6,0.0,2.52,22.6,50.0
195116,1973-11-23,Reykjavik,71.0,-9.5,-14.4,-12.3,-14.6,-19.8,-17.7,0.4,0.0,0.28,14.8,24.5
195119,1973-11-26,Reykjavik,73.0,-4.7,-18.0,-9.6,-8.7,-23.5,-14.0,3.8,0.0,2.66,11.5,19.1
195131,1973-12-08,Reykjavik,73.0,4.4,-10.5,-1.4,-0.7,-15.7,-7.4,12.1,7.8,3.01,35.2,58.7
195136,1973-12-13,Reykjavik,71.0,-7.2,-16.4,-12.8,-15.9,-22.7,-19.4,1.1,0.0,0.77,36.6,61.9
195137,1973-12-14,Reykjavik,75.0,-3.5,-21.7,-15.5,-13.1,-27.3,-22.1,8.9,0.0,6.23,46.5,89.3
195138,1973-12-15,Reykjavik,75.0,2.3,-8.6,-2.3,-2.7,-16.5,-10.3,7.4,3.6,2.66,51.6,98.6
195140,1973-12-17,Reykjavik,2.0,-12.5,-18.0,-16.2,-19.9,-25.4,-23.6,0.0,0.0,0.0,26.0,47.9
195141,1973-12-18,Reykjavik,71.0,-13.8,-18.5,-17.0,-22.2,-26.6,-25.1,0.3,0.0,0.21,34.7,63.4
195142,1973-12-19,Reykjavik,71.0,-9.9,-13.8,-12.1,-17.9,-22.3,-20.8,0.1,0.0,0.07,37.1,70.2
195144,1973-12-21,Reykjavik,1.0,-14.4,-17.0,-15.6,-20.1,-22.3,-21.0,0.0,0.0,0.0,13.8,26.6
195145,1973-12-22,Reykjavik,2.0,-15.7,-16.7,-16.2,-20.9,-22.1,-21.6,0.0,0.0,0.0,12.0,20.5
195146,1973-12-23,Reykjavik,3.0,-12.4,-20.8,-17.7,-18.1,-26.2,-22.8,0.0,0.0,0.0,13.8,28.8
195147,1973-12-24,Reykjavik,75.0,3.6,-11.1,-3.0,-1.6,-16.8,-9.6,16.5,3.5,9.1,38.0,76.0
195154,1973-12-31,Reykjavik,73.0,-4.5,-15.1,-7.9,-11.0,-21.5,-14.5,10.3,0.0,7.21,26.8,45.0
195163,1974-01-09,Reykjavik,75.0,1.2,-0.9,0.3,-2.6,-5.7,-4.5,16.2,1.1,10.57,30.3,44.3
195173,1974-01-19,Reykjavik,75.0,7.3,-8.4,0.1,0.2,-14.0,-6.7,12.8,7.8,3.5,47.5,90.4
195201,1974-02-16,Reykjavik,73.0,-0.3,-16.2,-10.4,-8.5,-21.7,-16.5,1.6,0.0,1.12,39.2,79.6
195202,1974-02-17,Reykjavik,73.0,6.8,-0.1,3.2,0.1,-8.3,-4.6,27.4,23.1,3.01,50.2,99.0
195217,1974-03-04,Reykjavik,61.0,5.9,5.0,5.4,-1.9,-3.4,-2.8,17.5,17.5,0.0,50.3,92.9
195218,1974-03-05,Reykjavik,75.0,5.7,1.8,3.6,0.5,-5.5,-2.6,41.0,36.3,3.29,53.7,98.6
195241,1974-03-28,Reykjavik,75.0,3.7,0.4,1.7,0.7,-3.7,-2.2,14.0,2.1,8.33,17.4,41.4
195327,1974-06-22,Reykjavik,3.0,16.4,11.1,13.8,13.2,7.6,10.4,0.0,0.0,0.0,32.0,56.5
195328,1974-06-23,Reykjavik,2.0,17.1,11.3,14.3,16.1,8.1,12.2,0.0,0.0,0.0,22.2,42.1
195330,1974-06-25,Reykjavik,3.0,17.6,8.2,12.6,17.6,6.1,11.4,0.0,0.0,0.0,12.5,23.8
195346,1974-07-11,Reykjavik,61.0,16.2,9.0,13.0,14.6,8.1,11.5,4.9,4.9,0.0,16.6,31.0
195348,1974-07-13,Reykjavik,1.0,17.3,5.7,11.5,14.8,1.1,7.8,0.0,0.0,0.0,21.2,38.2
195361,1974-07-26,Reykjavik,3.0,14.6,8.7,11.9,14.2,6.4,10.5,0.0,0.0,0.0,12.1,18.7
195362,1974-07-27,Reykjavik,51.0,18.4,8.1,13.6,17.6,6.4,12.2,0.7,0.7,0.0,12.2,24.8
195374,1974-08-08,Reykjavik,55.0,14.5,10.3,12.1,12.7,9.3,10.9,7.4,7.4,0.0,12.4,23.4
195377,1974-08-11,Reykjavik,53.0,13.8,9.9,11.6,13.4,9.3,11.0,2.7,2.7,0.0,7.0,14.4
195378,1974-08-12,Reykjavik,61.0,16.7,9.3,12.8,15.8,8.5,11.8,3.5,3.5,0.0,11.9,27.0
195379,1974-08-13,Reykjavik,51.0,17.1,8.2,12.6,16.2,6.9,11.6,0.4,0.4,0.0,8.6,23.4
195450,1974-10-23,Reykjavik,73.0,9.6,3.4,6.7,4.4,-6.2,-0.0,30.0,29.5,0.35,58.7,111.2
195499,1974-12-11,Reykjavik,73.0,-3.9,-19.2,-10.4,-8.4,-25.1,-16.2,6.6,0.1,4.55,25.2,38.9
195508,1974-12-20,Reykjavik,71.0,-9.1,-10.4,-9.4,-16.4,-19.3,-17.6,1.9,0.0,1.33,37.6,68.8
195510,1974-12-22,Reykjavik,73.0,-9.2,-24.0,-17.7,-16.2,-31.3,-24.0,0.9,0.0,0.63,28.0,49.0
195518,1974-12-30,Reykjavik,71.0,7.4,-2.2,2.4,-0.9,-9.8,-5.0,12.1,11.8,0.21,53.3,113.0
195520,1975-01-01,Reykjavik,71.0,6.8,1.0,4.1,-1.7,-5.0,-3.1,20.1,19.3,0.56,54.3,109.8
195521,1975-01-02,Reykjavik,73.0,5.2,-3.5,-1.2,-1.2,-12.0,-9.1,12.2,8.6,2.52,50.4,99.0
195523,1975-01-04,Reykjavik,73.0,6.2,-6.7,-2.0,-2.2,-12.4,-8.9,8.2,3.1,3.57,52.5,99.7
195524,1975-01-05,Reykjavik,71.0,1.7,-8.2,-3.6,-7.2,-14.9,-11.7,0.1,0.0,0.07,58.5,108.4
195527,1975-01-08,Reykjavik,75.0,-2.4,-15.5,-5.9,-10.4,-21.6,-13.4,9.6,0.0,6.72,40.7,75.2
195529,1975-01-10,Reykjavik,73.0,-5.5,-17.4,-11.5,-11.6,-23.1,-17.5,2.1,0.0,1.47,22.7,41.8
195540,1975-01-21,Reykjavik,73.0,0.8,-18.2,-10.5,-6.7,-23.0,-16.9,3.6,0.1,2.45,37.3,74.5
195548,1975-01-29,Reykjavik,2.0,-14.6,-18.6,-16.6,-19.7,-23.7,-21.8,0.0,0.0,0.0,13.5,23.8
195551,1975-02-01,Reykjavik,73.0,6.1,-7.6,0.8,-1.0,-13.5,-6.6,10.8,9.6,0.84,50.1,97.9
195565,1975-02-15,Reykjavik,75.0,5.4,-1.5,2.9,-2.5,-8.4,-4.7,13.8,10.4,2.38,61.7,115.9
195618,1975-04-09,Reykjavik,75.0,1.7,-4.8,-1.9,-3.5,-12.0,-8.5,23.9,0.1,16.66,37.0,73.1
195639,1975-04-30,Reykjavik,71.0,5.4,-7.5,0.5,-1.3,-16.1,-6.9,1.0,0.5,0.35,39.7,69.8
195659,1975-05-20,Reykjavik,0.0,12.4,-0.7,7.0,9.3,-3.9,3.9,0.0,0.0,0.0,13.2,28.1
195724,1975-07-24,Reykjavik,3.0,16.2,3.4,10.0,14.3,-1.9,6.7,0.0,0.0,0.0,26.3,49.0
195737,1975-08-06,Reykjavik,61.0,20.2,10.7,15.2,20.5,10.0,15.3,7.9,7.9,0.0,9.2,26.3
195738,1975-08-07,Reykjavik,55.0,17.0,12.1,14.1,15.2,8.4,12.1,5.8,5.8,0.0,24.0,45.4
195744,1975-08-13,Reykjavik,53.0,15.8,11.7,13.5,16.0,10.4,13.0,1.4,1.4,0.0,9.1,16.2
195745,1975-08-14,Reykjavik,51.0,16.2,9.9,12.9,15.8,9.4,12.6,0.2,0.2,0.0,8.6,23.0
195825,1975-11-02,Reykjavik,71.0,7.1,3.2,4.5,3.1,-5.5,-2.2,20.8,20.5,0.21,56.0,101.2
195855,1975-12-02,Reykjavik,71.0,4.7,-12.2,-3.2,-1.4,-16.9,-9.1,5.1,4.8,0.21,34.0,61.2
195858,1975-12-05,Reykjavik,71.0,5.7,-4.3,-0.1,-1.9,-7.9,-6.4,2.9,2.7,0.14,57.4,113.8
195859,1975-12-06,Reykjavik,73.0,6.9,-3.0,1.8,0.2,-8.8,-4.9,18.4,14.3,2.87,46.1,96.8
195870,1975-12-17,Reykjavik,75.0,3.9,-12.8,-1.7,-0.9,-17.7,-7.3,11.2,5.3,4.13,33.9,62.3
195879,1975-12-26,Reykjavik,63.0,7.7,0.3,5.0,1.3,-9.4,-2.3,11.9,11.9,0.0,50.8,92.5
195885,1976-01-01,Reykjavik,73.0,-10.1,-19.0,-14.0,-16.3,-25.3,-20.5,2.3,0.0,1.61,24.8,42.8
195896,1976-01-12,Reykjavik,3.0,-14.7,-23.8,-20.7,-20.8,-29.3,-26.1,0.0,0.0,0.0,15.6,26.6
195897,1976-01-13,Reykjavik,73.0,1.9,-13.6,-4.7,-6.3,-19.9,-12.6,11.2,0.7,7.35,42.9,79.6
195906,1976-01-22,Reykjavik,71.0,-13.1,-16.8,-15.3,-18.4,-21.8,-20.1,0.8,0.0,0.56,11.2,22.3
195919,1976-02-04,Reykjavik,71.0,4.8,-2.1,3.2,-1.7,-7.6,-3.9,13.3,13.1,0.14,41.3,79.6
195930,1976-02-15,Reykjavik,73.0,2.7,-0.6,0.4,-6.8,-10.6,-8.5,4.2,2.1,1.47,59.8,123.5
195947,1976-03-03,Reykjavik,75.0,4.6,1.5,2.9,-2.2,-7.5,-4.6,12.1,7.3,3.36,56.8,105.1
195954,1976-03-10,Reykjavik,71.0,4.7,2.3,3.5,-2.9,-6.0,-4.4,2.7,2.6,0.07,57.9,108.7
195960,1976-03-16,Reykjavik,73.0,4.8,3.8,4.4,-0.2,-4.4,-3.2,25.8,25.2,0.42,48.4,91.1
195961,1976-03-17,Reykjavik,75.0,3.9,-1.2,0.6,0.9,-7.4,-5.6,22.6,3.8,13.16,33.8,56.2
195963,1976-03-19,Reykjavik,61.0,5.1,1.9,3.5,-1.6,-5.4,-3.4,23.0,23.0,0.0,46.8,92.2
195968,1976-03-24,Reykjavik,73.0,-0.3,-1.6,-1.0,-8.0,-10.2,-9.5,4.6,0.1,3.15,42.5,85.7
195989,1976-04-14,Reykjavik,71.0,4.6,-11.6,-2.6,-1.2,-17.2,-8.3,8.7,8.4,0.21,35.0,64.1
196036,1976-05-31,Reykjavik,1.0,15.7,4.0,10.7,14.9,0.8,8.4,0.0,0.0,0.0,9.8,24.1
196074,1976-07-08,Reykjavik,51.0,18.4,9.7,14.0,16.6,9.0,13.0,0.1,0.1,0.0,15.5,28.1
196075,1976-07-09,Reykjavik,53.0,22.6,11.5,17.3,21.0,9.7,15.9,3.8,3.8,0.0,15.0,31.7
196076,1976-07-10,Reykjavik,2.0,18.3,10.9,14.8,18.8,9.7,13.8,0.0,0.0,0.0,15.7,32.8
196077,1976-07-11,Reykjavik,51.0,16.8,9.8,13.4,16.3,8.5,12.5,0.9,0.9,0.0,7.1,19.4
196078,1976-07-12,Reykjavik,53.0,17.1,9.9,13.8,16.5,8.9,13.1,2.9,2.9,0.0,13.0,28.1
196079,1976-07-13,Reykjavik,53.0,16.4,11.7,14.1,15.8,10.7,13.6,3.1,3.1,0.0,11.0,16.9
196080,1976-07-14,Reykjavik,55.0,18.1,12.1,14.8,17.1,12.1,14.5,5.4,5.4,0.0,19.5,40.3
196229,1976-12-10,Reykjavik,73.0,-2.0,-14.0,-9.6,-10.4,-20.0,-16.1,1.3,0.0,0.91,48.0,88.6
196230,1976-12-11,Reykjavik,73.0,6.9,-1.2,3.7,-0.6,-11.2,-4.0,15.2,12.3,2.03,50.1,93.2
196242,1976-12-23,Reykjavik,0.0,-5.8,-7.6,-6.8,-9.8,-11.8,-11.2,0.0,0.0,0.0,8.9,16.2
196250,1976-12-31,Reykjavik,71.0,-9.3,-16.1,-14.1,-17.1,-21.5,-20.0,0.1,0.0,0.07,27.9,46.1
196338,1977-03-29,Reykjavik,71.0,4.0,-6.6,-4.3,1.0,-14.0,-11.2,2.2,1.4,0.56,30.4,59.0
196451,1977-07-20,Reykjavik,51.0,18.5,7.7,14.2,18.4,6.3,13.5,0.3,0.3,0.0,9.3,22.7
196475,1977-08-13,Reykjavik,53.0,18.3,12.2,15.0,15.6,8.5,12.1,1.4,1.4,0.0,27.2,56.9
196476,1977-08-14,Reykjavik,3.0,19.5,12.8,16.0,18.2,9.3,13.4,0.0,0.0,0.0,23.5,51.1
196477,1977-08-15,Reykjavik,51.0,14.9,12.0,13.5,13.1,8.8,11.2,1.8,1.8,0.0,22.0,45.0
196478,1977-08-16,Reykjavik,53.0,14.6,12.0,13.3,12.9,10.6,12.0,4.0,4.0,0.0,18.9,34.6
196479,1977-08-17,Reykjavik,51.0,13.8,11.8,12.8,11.2,9.5,10.4,1.7,1.7,0.0,22.8,40.3
196489,1977-08-27,Reykjavik,63.0,10.3,7.1,8.1,8.2,0.1,2.1,31.8,31.8,0.0,49.4,99.4
196598,1977-12-14,Reykjavik,75.0,5.1,-0.2,1.9,-0.4,-7.7,-4.8,17.0,8.2,6.16,55.2,102.2
196603,1977-12-19,Reykjavik,73.0,-9.5,-15.9,-13.3,-17.1,-22.5,-20.9,2.2,0.0,1.54,34.9,61.9
196626,1978-01-11,Reykjavik,3.0,-8.1,-21.4,-15.2,-15.5,-26.5,-20.9,0.0,0.0,0.0,26.9,47.2
196627,1978-01-12,Reykjavik,75.0,6.0,-6.6,2.5,0.8,-14.0,-3.6,16.3,10.5,4.06,45.1,82.8
196632,1978-01-17,Reykjavik,73.0,-0.6,-16.7,-8.1,-9.5,-22.0,-15.1,2.8,0.0,1.96,43.5,81.7
196634,1978-01-19,Reykjavik,75.0,1.9,0.1,1.0,-2.7,-4.3,-3.3,17.8,3.5,10.01,21.1,47.2
196643,1978-01-28,Reykjavik,71.0,-9.9,-17.6,-13.3,-15.1,-22.7,-18.7,0.1,0.0,0.07,17.7,28.1
196645,1978-01-30,Reykjavik,75.0,2.1,-1.0,1.0,-2.6,-8.0,-4.7,21.8,4.7,11.97,53.4,100.4
196674,1978-02-28,Reykjavik,75.0,-6.4,-10.3,-8.0,-13.9,-19.1,-16.3,14.1,0.0,9.87,36.2,67.7
196719,1978-04-14,Reykjavik,75.0,4.9,-0.6,2.0,1.1,-8.0,-4.0,39.4,25.9,9.45,40.9,78.5
196727,1978-04-22,Reykjavik,2.0,8.4,-3.5,3.1,4.8,-8.3,-1.1,0.0,0.0,0.0,16.3,35.6
196793,1978-06-27,Reykjavik,3.0,10.1,-2.8,5.2,9.0,-6.0,3.2,0.0,0.0,0.0,5.9,13.0
196907,1978-10-19,Reykjavik,71.0,6.6,-3.6,2.3,0.8,-8.5,-4.3,14.0,13.8,0.14,43.3,84.6
196923,1978-11-04,Reykjavik,73.0,4.9,-6.6,2.2,-0.5,-11.9,-3.6,13.2,12.8,0.28,32.8,58.7
196946,1978-11-27,Reykjavik,71.0,5.4,-12.6,-3.4,-2.0,-18.2,-10.2,7.7,7.4,0.21,45.6,82.8
196963,1978-12-14,Reykjavik,51.0,1.7,-5.6,-0.5,-0.6,-9.3,-3.4,0.3,0.3,0.0,7.9,13.3
196984,1979-01-04,Reykjavik,75.0,-2.0,-17.7,-11.9,-10.6,-24.3,-18.2,3.3,0.3,2.17,41.3,71.3
196992,1979-01-12,Reykjavik,73.0,-4.4,-16.6,-12.5,-12.3,-22.4,-19.0,5.1,0.0,3.71,33.5,61.6
196993,1979-01-13,Reykjavik,75.0,0.2,-4.0,-1.9,-8.7,-12.5,-10.9,15.6,0.4,10.78,46.7,101.5
197009,1979-01-29,Reykjavik,73.0,0.7,-14.7,-7.9,-3.3,-20.0,-13.5,5.6,2.2,2.45,25.5,43.9
197011,1979-01-31,Reykjavik,71.0,-13.0,-22.3,-16.2,-20.1,-27.5,-21.9,0.0,0.0,0.07,25.3,46.4
197027,1979-02-16,Reykjavik,71.0,5.1,2.7,3.8,-1.0,-7.0,-4.5,9.7,9.5,0.14,54.5,106.6
197036,1979-02-25,Reykjavik,71.0,6.7,-4.7,2.0,2.0,-11.4,-4.4,5.4,4.6,0.77,34.3,63.7
197046,1979-03-07,Reykjavik,75.0,-2.3,-16.1,-8.0,-7.8,-21.8,-14.1,6.7,0.0,4.83,35.7,69.8
197063,1979-03-24,Reykjavik,3.0,-1.2,-18.2,-9.3,-5.1,-23.1,-13.5,0.0,0.0,0.0,7.6,16.9
197068,1979-03-29,Reykjavik,73.0,3.5,-11.8,-1.5,-1.9,-17.1,-7.0,4.2,3.4,0.63,26.7,47.2
197115,1979-05-15,Reykjavik,75.0,1.8,-0.5,0.7,-2.2,-4.4,-3.2,19.0,2.5,11.55,15.9,35.3
197182,1979-07-21,Reykjavik,2.0,18.0,5.6,12.1,18.8,2.3,10.4,0.0,0.0,0.0,16.3,32.4
197185,1979-07-24,Reykjavik,0.0,18.6,7.1,13.8,15.8,4.7,11.4,0.0,0.0,0.0,17.9,38.2
197238,1979-09-15,Reykjavik,75.0,6.8,2.3,3.9,3.0,-4.8,-1.7,27.3,14.9,8.68,36.8,74.2
197303,1979-11-19,Reykjavik,71.0,4.9,-5.3,1.9,-1.8,-10.5,-4.7,19.1,18.8,0.21,48.5,90.0
197345,1979-12-31,Reykjavik,71.0,-6.3,-18.8,-12.6,-11.4,-23.8,-17.9,0.1,0.0,0.28,17.4,33.1
197357,1980-01-12,Reykjavik,73.0,7.6,0.0,4.2,0.7,-5.8,-2.4,19.7,18.4,0.91,52.8,103.3
197399,1980-02-23,Reykjavik,63.0,7.7,3.1,5.5,1.5,-5.5,-2.4,25.1,25.1,0.0,53.0,103.0
197401,1980-02-25,Reykjavik,73.0,3.9,-1.4,0.8,-4.9,-12.1,-8.2,12.6,10.2,1.89,61.2,122.8
197419,1980-03-14,Reykjavik,71.0,6.0,2.3,3.4,0.6,-7.2,-4.7,24.3,24.1,0.14,55.8,107.3
197439,1980-04-03,Reykjavik,75.0,6.8,-1.8,3.4,1.9,-6.9,-2.3,28.6,22.4,4.41,38.2,73.8
197557,1980-07-30,Reykjavik,55.0,21.3,12.4,17.1,21.5,11.1,16.8,4.2,4.2,0.0,16.6,37.8
197558,1980-07-31,Reykjavik,63.0,24.1,14.7,19.4,25.2,14.1,20.2,4.7,4.7,0.0,9.4,26.3
197559,1980-08-01,Reykjavik,51.0,17.0,12.5,15.0,16.3,11.9,14.3,0.6,0.6,0.0,12.4,30.2
197560,1980-08-02,Reykjavik,3.0,16.4,11.9,14.0,15.4,10.6,12.6,0.0,0.0,0.0,14.7,31.7
197561,1980-08-03,Reykjavik,51.0,16.8,11.2,13.7,16.0,10.2,12.7,0.2,0.2,0.0,11.9,24.8
197562,1980-08-04,Reykjavik,51.0,15.9,11.1,13.6,15.2,10.9,12.8,0.9,0.9,0.0,12.5,28.8
197589,1980-08-31,Reykjavik,53.0,14.1,10.0,12.1,12.9,6.1,8.9,3.9,3.9,0.0,35.7,68.4
197647,1980-10-28,Reykjavik,73.0,1.4,-1.9,0.3,-1.2,-5.1,-2.5,8.2,5.5,1.89,7.9,15.5
197678,1980-11-28,Reykjavik,71.0,2.7,-16.7,-8.9,-4.0,-21.7,-14.5,2.4,2.3,0.49,32.3,61.9
197706,1980-12-26,Reykjavik,75.0,0.4,-18.0,-12.9,-9.1,-23.4,-19.2,2.1,0.1,1.4,48.7,88.9
197707,1980-12-27,Reykjavik,75.0,7.5,0.8,2.7,-0.2,-10.4,-7.0,16.8,11.2,3.92,63.8,126.7
197708,1980-12-28,Reykjavik,73.0,1.7,-2.9,-1.0,-8.9,-13.7,-10.7,2.4,0.4,1.89,62.4,119.2
197716,1981-01-05,Reykjavik,75.0,-2.7,-11.2,-5.0,-7.5,-17.9,-11.4,10.4,0.3,7.28,34.2,61.9
197721,1981-01-10,Reykjavik,53.0,4.8,-14.2,-1.2,-3.5,-19.3,-7.7,4.8,4.8,0.0,45.8,83.9
197726,1981-01-15,Reykjavik,3.0,-13.5,-22.5,-18.2,-20.6,-28.4,-24.2,0.0,0.0,0.0,23.1,41.8
197727,1981-01-16,Reykjavik,71.0,-3.1,-17.7,-8.3,-11.4,-24.3,-16.2,0.8,0.0,0.84,36.6,67.3
197736,1981-01-25,Reykjavik,3.0,-6.7,-19.2,-14.8,-14.2,-24.8,-20.9,0.0,0.0,0.0,28.0,51.8
197737,1981-01-26,Reykjavik,71.0,7.4,-5.5,3.1,0.1,-13.2,-3.8,14.7,14.6,0.21,46.5,88.9
197753,1981-02-11,Reykjavik,75.0,2.4,-2.4,0.4,-1.6,-10.2,-5.4,19.6,9.7,6.93,47.1,92.2
197755,1981-02-13,Reykjavik,71.0,1.5,-10.8,-7.3,-6.5,-16.8,-13.7,1.5,0.9,0.49,39.9,69.8
197758,1981-02-16,Reykjavik,73.0,5.5,-3.9,0.2,-5.9,-12.0,-8.7,11.1,7.0,2.94,76.8,156.6
197759,1981-02-17,Reykjavik,73.0,1.7,-2.5,-0.9,-6.2,-11.8,-9.4,3.2,0.2,2.24,75.3,144.7
197779,1981-03-09,Reykjavik,75.0,1.3,-11.4,-5.0,-5.1,-16.5,-10.9,13.0,3.2,6.86,33.5,69.8
197819,1981-04-18,Reykjavik,3.0,11.8,-2.7,4.8,10.3,-5.8,2.5,0.0,0.0,0.0,5.1,16.9
197848,1981-05-17,Reykjavik,51.0,15.6,3.0,9.6,13.5,-0.7,7.1,0.4,0.4,0.0,13.8,26.6
197950,1981-08-27,Reykjavik,55.0,13.6,11.8,12.4,9.5,7.8,8.8,4.2,4.2,0.0,39.0,72.0
198028,1981-11-13,Reykjavik,73.0,7.7,-3.5,1.5,1.3,-8.6,-4.9,27.8,24.8,2.17,44.6,82.1
198039,1981-11-24,Reykjavik,2.0,-14.4,-17.9,-16.3,-18.9,-22.8,-21.3,0.0,0.0,0.0,14.2,25.6
198053,1981-12-08,Reykjavik,71.0,-7.7,-11.5,-9.8,-17.0,-20.1,-18.8,0.0,0.0,0.07,45.1,82.1
198067,1981-12-22,Reykjavik,2.0,-13.8,-15.7,-14.7,-20.0,-21.2,-20.5,0.0,0.0,0.0,16.3,29.5
198068,1981-12-23,Reykjavik,75.0,-5.7,-15.5,-10.6,-11.7,-21.1,-16.1,3.8,0.0,2.66,20.0,32.4
198071,1981-12-26,Reykjavik,61.0,6.5,3.4,5.2,-2.2,-6.5,-4.1,13.4,13.4,0.0,59.3,111.2
198081,1982-01-05,Reykjavik,1.0,-14.6,-16.3,-15.5,-19.2,-20.9,-20.2,0.0,0.0,0.0,7.8,14.8
198084,1982-01-08,Reykjavik,2.0,-10.4,-15.9,-13.7,-15.0,-20.7,-18.3,0.0,0.0,0.0,8.0,11.9
198086,1982-01-10,Reykjavik,3.0,-4.3,-6.3,-5.3,-7.2,-9.7,-8.7,0.0,0.0,0.0,6.8,9.7
198088,1982-01-12,Reykjavik,71.0,6.0,0.8,2.7,1.8,-7.4,-3.5,14.1,13.7,0.28,50.5,92.9
198093,1982-01-17,Reykjavik,75.0,4.7,-13.1,-4.8,-0.5,-19.1,-10.7,13.4,7.3,4.34,27.2,56.2
198106,1982-01-30,Reykjavik,75.0,-1.1,-14.9,-9.6,-7.8,-20.1,-14.9,1.7,0.0,1.33,28.3,56.5
198139,1982-03-04,Reykjavik,71.0,1.1,-11.3,-5.6,-6.7,-16.5,-11.5,1.9,1.3,0.49,38.3,71.6
198140,1982-03-05,Reykjavik,73.0,5.5,1.4,2.6,-0.7,-9.9,-3.6,18.9,16.7,1.54,64.1,111.6
198233,1982-06-06,Reykjavik,51.0,18.5,9.5,13.9,18.3,7.8,12.9,0.7,0.7,0.0,10.2,28.8
198255,1982-06-28,Reykjavik,55.0,16.5,8.8,11.9,15.8,7.4,10.6,5.5,5.5,0.0,9.7,27.4
198359,1982-10-10,Reykjavik,51.0,7.5,3.6,5.6,6.4,1.6,3.9,0.2,0.2,0.0,5.4,10.4
198395,1982-11-15,Reykjavik,73.0,5.8,-2.7,2.7,-0.5,-10.4,-4.8,14.9,13.8,0.84,51.5,102.2
198408,1982-11-28,Reykjavik,75.0,2.4,-6.2,-1.3,-3.6,-11.6,-7.8,11.5,2.1,6.58,55.8,106.6
198428,1982-12-18,Reykjavik,73.0,-3.2,-19.5,-10.9,-12.4,-25.0,-18.7,1.6,0.0,1.26,44.3,85.7
198429,1982-12-19,Reykjavik,73.0,-1.8,-3.4,-2.5,-11.3,-12.9,-11.9,1.2,0.0,1.12,49.1,87.1
198438,1982-12-28,Reykjavik,73.0,6.8,-1.9,4.3,0.3,-9.5,-2.8,22.6,18.5,2.87,45.0,86.8
198446,1983-01-05,Reykjavik,73.0,-2.4,-7.8,-4.7,-11.2,-14.7,-12.6,5.4,0.0,4.34,47.2,89.6
198447,1983-01-06,Reykjavik,71.0,-3.2,-7.9,-4.3,-10.3,-15.1,-12.8,1.1,0.0,1.12,52.1,94.7
198462,1983-01-21,Reykjavik,75.0,6.3,-2.2,2.7,-0.2,-7.9,-3.0,21.1,14.3,4.76,39.1,73.4
198463,1983-01-22,Reykjavik,61.0,7.3,6.2,6.6,-0.2,-1.0,-0.8,26.1,26.1,0.0,47.0,86.0
198465,1983-01-24,Reykjavik,75.0,1.7,-3.6,-1.3,-2.3,-11.5,-8.2,15.7,1.4,10.29,46.9,84.2
198470,1983-01-29,Reykjavik,3.0,-12.7,-16.5,-15.2,-18.1,-21.5,-20.3,0.0,0.0,0.0,11.9,19.4
198476,1983-02-04,Reykjavik,75.0,2.0,-1.1,0.3,-1.6,-10.7,-6.7,20.1,4.0,11.62,48.8,90.0
198501,1983-03-01,Reykjavik,71.0,6.9,-1.8,5.4,1.6,-9.1,-1.0,21.2,20.6,0.42,49.0,99.4
198519,1983-03-19,Reykjavik,75.0,1.1,-3.2,0.1,-2.0,-11.7,-6.6,20.6,1.2,13.65,43.0,72.7
198533,1983-04-02,Reykjavik,75.0,1.0,-7.6,-3.4,-7.1,-13.9,-10.6,12.1,0.8,7.91,47.2,87.5
198734,1983-10-20,Reykjavik,71.0,6.7,-10.0,0.0,-0.7,-14.8,-6.1,12.4,12.1,0.28,44.3,81.0
198774,1983-11-29,Reykjavik,75.0,0.8,-12.8,-5.4,-9.3,-19.1,-13.3,5.8,0.4,3.99,52.1,109.1
198781,1983-12-06,Reykjavik,73.0,5.9,-7.1,1.0,1.6,-12.8,-4.8,32.0,29.9,1.47,37.2,69.5
198810,1984-01-04,Reykjavik,75.0,1.3,-14.7,-4.9,-5.8,-20.1,-12.8,19.9,0.9,13.44,60.8,112.7
198811,1984-01-05,Reykjavik,73.0,2.6,-1.0,0.6,-6.3,-8.8,-7.9,4.2,2.7,1.19,63.3,116.6
198814,1984-01-08,Reykjavik,73.0,5.8,-7.7,0.9,-0.2,-12.2,-5.9,16.1,14.6,1.05,51.3,95.4
