,time,location_name
368,1995-02-16,Sydney
369,1995-03-04,Sydney
370,1995-03-12,Sydney
371,1995-06-17,Sydney
372,1995-09-24,Sydney
373,1995-09-25,Sydney
374,1995-11-28,Sydney
375,1996-01-02,Sydney
376,1996-05-05,Sydney
377,1996-08-19,Sydney
378,1996-08-30,Sydney
379,1996-08-31,Sydney
380,1996-10-11,Sydney
381,1996-11-13,Sydney
382,1996-11-14,Sydney
383,1996-11-17,Sydney
384,1996-12-01,Sydney
385,1996-12-26,Sydney
386,1997-01-29,Sydney
387,1997-02-09,Sydney
388,1997-02-11,Sydney
389,1997-02-22,Sydney
390,1997-07-13,Sydney
391,1997-11-11,Sydney
392,1997-11-27,Sydney
393,1997-12-17,Sydney
394,1997-12-19,Sydney
395,1997-12-21,Sydney
396,1998-01-02,Sydney
397,1998-01-03,Sydney
398,1998-01-18,Sydney
399,1998-01-24,Sydney
400,1998-01-30,Sydney
401,1998-01-31,Sydney
402,1998-02-02,Sydney
403,1998-02-04,Sydney
404,1998-02-05,Sydney
405,1998-02-06,Sydney
406,1998-02-07,Sydney
407,1998-02-14,Sydney
408,1998-02-15,Sydney
409,1998-02-16,Sydney
410,1998-02-26,Sydney
411,1998-02-27,Sydney
412,1998-03-04,Sydney
413,1998-05-05,Sydney
414,1998-05-15,Sydney
415,1998-05-18,Sydney
416,1998-06-22,Sydney
417,1998-06-23,Sydney
418,1998-07-09,Sydney
419,1998-08-06,Sydney
420,1998-08-07,Sydney
421,1998-10-06,Sydney
422,1999-01-11,Sydney
423,1999-01-20,Sydney
424,1999-01-21,Sydney
425,1999-01-24,Sydney
426,1999-02-16,Sydney
427,1999-03-02,Sydney
428,1999-04-28,Sydney
429,1999-07-13,Sydney
430,1999-07-14,Sydney
431,1999-08-14,Sydney
432,1999-09-16,Sydney
433,2000-01-19,Sydney
434,2000-01-26,Sydney
435,2000-02-05,Sydney
436,2000-02-09,Sydney
437,2000-03-08,Sydney
438,2000-03-10,Sydney
439,2000-03-18,Sydney
440,2000-04-01,Sydney
441,2000-04-02,Sydney
442,2000-04-04,Sydney
443,2000-06-29,Sydney
444,2000-11-12,Sydney
445,2000-11-16,Sydney
446,2000-11-18,Sydney
447,2000-11-30,Sydney
448,2000-12-22,Sydney
449,2001-01-15,Sydney
450,2001-01-22,Sydney
451,2001-01-23,Sydney
452,2001-01-24,Sydney
453,2001-01-25,Sydney
454,2001-01-26,Sydney
455,2001-01-31,Sydney
456,2001-02-04,Sydney
457,2001-02-05,Sydney
458,2001-02-13,Sydney
459,2001-02-25,Sydney
460,2001-02-26,Sydney
461,2001-02-27,Sydney
462,2001-02-28,Sydney
463,2001-03-11,Sydney
464,2001-07-28,Sydney
465,2001-08-27,Sydney
466,2001-11-18,Sydney
467,2001-12-24,Sydney
468,2001-12-25,Sydney
469,2002-01-07,Sydney
470,2002-02-16,Sydney
471,2002-12-05,Sydney
472,2002-12-22,Sydney
473,2003-01-08,Sydney
474,2003-01-18,Sydney
475,2003-01-30,Sydney
476,2003-02-15,Sydney
477,2003-02-16,Sydney
478,2003-02-20,Sydney
479,2003-02-21,Sydney
480,2003-12-31,Sydney
481,2004-01-03,Sydney
482,2004-01-07,Sydney
483,2004-01-13,Sydney
484,2004-01-16,Sydney
485,2004-01-21,Sydney
486,2004-01-22,Sydney
487,2004-02-08,Sydney
488,2004-02-09,Sydney
489,2004-02-11,Sydney
490,2004-02-12,Sydney
491,2004-02-15,Sydney
492,2004-02-20,Sydney
493,2004-07-17,Sydney
494,2004-07-18,Sydney
495,2004-10-01,Sydney
496,2004-10-27,Sydney
497,2004-11-04,Sydney
498,2004-11-30,Sydney
499,2004-12-01,Sydney
500,2004-12-27,Sydney
501,2005-01-04,Sydney
502,2005-01-20,Sydney
503,2005-02-01,Sydney
504,2005-02-02,Sydney
505,2005-02-19,Sydney
506,2005-02-20,Sydney
507,2005-03-17,Sydney
508,2005-03-22,Sydney
