,time,location_name
359,1976-12-03,Sydney
360,1977-01-01,Sydney
361,1977-02-01,Sydney
362,1977-02-22,Sydney
363,1977-03-03,Sydney
364,1977-05-14,Sydney
365,1977-06-10,Sydney
366,1977-06-18,Sydney
367,1977-06-19,Sydney
368,1977-11-10,Sydney
369,1978-01-15,Sydney
370,1978-01-27,Sydney
371,1978-01-28,Sydney
372,1978-03-18,Sydney
373,1978-03-19,Sydney
374,1978-03-20,Sydney
375,1978-05-20,Sydney
376,1978-06-01,Sydney
377,1978-06-11,Sydney
378,1978-06-14,Sydney
379,1978-06-15,Sydney
380,1978-07-01,Sydney
381,1978-07-22,Sydney
382,1978-09-22,Sydney
383,1978-10-06,Sydney
384,1978-10-31,Sydney
385,1978-11-19,Sydney
386,1979-01-22,Sydney
387,1979-03-03,Sydney
388,1979-03-06,Sydney
389,1979-11-15,Sydney
390,1979-11-24,Sydney
391,1979-12-05,Sydney
392,1979-12-08,Sydney
393,1979-12-26,Sydney
394,1980-05-09,Sydney
395,1980-08-31,Sydney
396,1980-09-15,Sydney
397,1980-09-18,Sydney
398,1980-12-13,Sydney
399,1981-01-30,Sydney
400,1981-02-06,Sydney
401,1981-04-03,Sydney
402,1981-05-22,Sydney
403,1981-07-04,Sydney
404,1981-07-28,Sydney
405,1981-08-21,Sydney
406,1981-09-26,Sydney
407,1981-09-27,Sydney
408,1981-10-03,Sydney
409,1981-10-18,Sydney
410,1981-12-03,Sydney
411,1981-12-07,Sydney
412,1981-12-13,Sydney
413,1982-01-07,Sydney
414,1982-01-25,Sydney
415,1982-03-08,Sydney
416,1982-03-24,Sydney
417,1982-05-31,Sydney
418,1982-06-03,Sydney
419,1982-09-29,Sydney
420,1982-09-30,Sydney
421,1982-10-08,Sydney
422,1982-10-17,Sydney
423,1982-10-30,Sydney
424,1982-11-16,Sydney
425,1982-11-25,Sydney
426,1983-01-09,Sydney
427,1983-02-11,Sydney
428,1983-02-17,Sydney
429,1983-03-09,Sydney
430,1983-03-20,Sydney
431,1983-03-21,Sydney
432,1983-11-15,Sydney
433,1983-12-25,Sydney
434,1984-01-08,Sydney
435,1984-01-15,Sydney
436,1984-01-16,Sydney
437,1984-01-26,Sydney
438,1984-01-29,Sydney
439,1984-04-08,Sydney
440,1984-05-07,Sydney
441,1984-07-03,Sydney
442,1984-07-04,Sydney
443,1984-08-25,Sydney
444,1984-11-06,Sydney
445,1984-11-07,Sydney
446,1984-12-28,Sydney
447,1985-04-03,Sydney
448,1985-05-19,Sydney
449,1985-05-20,Sydney
450,1985-06-05,Sydney
451,1986-02-09,Sydney
452,1986-08-05,Sydney
453,1986-08-06,Sydney
454,1986-08-07,Sydney
455,1986-08-08,Sydney
456,1986-10-14,Sydney
457,1986-11-12,Sydney
458,1986-11-13,Sydney
459,1986-11-19,Sydney
460,1986-11-20,Sydney
461,1986-12-07,Sydney
462,1987-07-22,Sydney
463,1987-08-03,Sydney
464,1987-10-17,Sydney
465,1987-10-24,Sydney
466,1987-11-11,Sydney
467,1988-01-21,Sydney
468,1988-02-07,Sydney
469,1988-04-07,Sydney
470,1988-04-08,Sydney
471,1988-04-29,Sydney
472,1988-07-05,Sydney
473,1988-09-16,Sydney
474,1988-10-22,Sydney
475,1988-11-15,Sydney
476,1988-12-10,Sydney
477,1989-03-09,Sydney
478,1989-03-10,Sydney
479,1989-05-12,Sydney
480,1989-06-03,Sydney
481,1989-07-22,Sydney
482,1989-07-23,Sydney
483,1989-12-26,Sydney
484,1990-02-02,Sydney
485,1990-02-03,Sydney
486,1990-02-04,Sydney
487,1990-03-07,Sydney
488,1990-04-09,Sydney
489,1990-04-10,Sydney
490,1990-04-19,Sydney
491,1990-07-18,Sydney
492,1990-07-27,Sydney
493,1990-07-31,Sydney
494,1990-08-01,Sydney
495,1990-08-02,Sydney
496,1990-08-03,Sydney
497,1990-12-08,Sydney
498,1991-01-05,Sydney
499,1991-01-26,Sydney
500,1991-02-16,Sydney
501,1991-06-10,Sydney
502,1991-07-22,Sydney
503,1991-08-05,Sydney
504,1991-11-20,Sydney
505,1991-12-10,Sydney
506,1992-01-23,Sydney
507,1992-02-08,Sydney
508,1992-02-09,Sydney
509,1992-07-20,Sydney
510,1992-08-24,Sydney
511,1992-11-11,Sydney
512,1993-01-18,Sydney
513,1993-01-21,Sydney
514,1993-01-25,Sydney
515,1993-02-04,Sydney
516,1993-04-13,Sydney
517,1993-05-22,Sydney
518,1993-06-01,Sydney
519,1993-07-25,Sydney
520,1993-08-04,Sydney
521,1993-11-02,Sydney
522,1993-11-19,Sydney
523,1993-11-20,Sydney
524,1994-01-03,Sydney
525,1994-02-11,Sydney
526,1994-02-27,Sydney
527,1994-03-11,Sydney
528,1994-04-13,Sydney
529,1994-06-06,Sydney
530,1994-10-07,Sydney
531,1994-11-01,Sydney
532,1994-11-05,Sydney
533,1994-11-06,Sydney
534,1994-11-07,Sydney
535,1995-09-24,Sydney
536,1995-09-25,Sydney
537,1996-01-02,Sydney
538,1996-08-19,Sydney
539,1996-08-30,Sydney
540,1996-08-31,Sydney
541,1996-09-29,Sydney
542,1996-11-17,Sydney
543,1996-12-26,Sydney
544,1997-01-29,Sydney
545,1997-02-09,Sydney
546,1997-02-11,Sydney
547,1997-05-10,Sydney
548,1997-07-13,Sydney
549,1997-12-19,Sydney
550,1998-01-24,Sydney
551,1998-02-16,Sydney
552,1998-05-05,Sydney
553,1998-05-15,Sydney
554,1998-06-23,Sydney
555,1998-08-06,Sydney
556,1998-08-07,Sydney
557,1998-10-06,Sydney
558,1998-10-19,Sydney
559,1999-01-21,Sydney
560,1999-04-28,Sydney
561,1999-09-16,Sydney
562,2000-01-19,Sydney
563,2000-03-10,Sydney
564,2000-03-11,Sydney
565,2000-04-01,Sydney
566,2000-04-02,Sydney
567,2000-06-29,Sydney
568,2000-11-12,Sydney
569,2000-11-16,Sydney
570,2000-11-30,Sydney
571,2001-01-15,Sydney
572,2001-07-27,Sydney
573,2001-07-28,Sydney
574,2001-08-27,Sydney
575,2001-11-18,Sydney
576,2001-11-19,Sydney
577,2001-12-07,Sydney
578,2002-09-03,Sydney
579,2003-01-08,Sydney
580,2003-01-18,Sydney
581,2003-05-15,Sydney
582,2003-06-24,Sydney
583,2003-06-25,Sydney
584,2003-08-23,Sydney
585,2003-10-31,Sydney
586,2003-11-16,Sydney
587,2004-01-16,Sydney
588,2004-02-11,Sydney
589,2004-07-17,Sydney
590,2004-07-18,Sydney
591,2004-11-04,Sydney
592,2004-11-05,Sydney
593,2004-11-11,Sydney
594,2004-12-01,Sydney
595,2004-12-27,Sydney
596,2005-01-20,Sydney
597,2005-02-02,Sydney
598,2005-02-19,Sydney
599,2005-03-22,Sydney
600,2005-06-29,Sydney
601,2005-07-10,Sydney
602,2005-09-28,Sydney
603,2005-11-10,Sydney
604,2005-11-15,Sydney
605,2005-12-24,Sydney
606,2006-01-01,Sydney
607,2006-01-11,Sydney
608,2006-02-16,Sydney
609,2006-09-06,Sydney
610,2006-09-24,Sydney
611,2006-10-08,Sydney
612,2006-11-22,Sydney
613,2007-03-20,Sydney
614,2007-03-24,Sydney
615,2007-06-07,Sydney
616,2007-06-08,Sydney
617,2007-06-15,Sydney
618,2007-06-19,Sydney
619,2007-07-08,Sydney
620,2007-08-19,Sydney
621,2007-12-22,Sydney
622,2008-01-31,Sydney
623,2008-08-22,Sydney
624,2008-09-05,Sydney
625,2008-09-14,Sydney
626,2008-10-03,Sydney
627,2008-10-22,Sydney
628,2008-11-22,Sydney
629,2008-11-23,Sydney
630,2008-12-12,Sydney
631,2009-01-24,Sydney
632,2009-03-13,Sydney
633,2009-04-12,Sydney
634,2009-09-07,Sydney
635,2009-09-22,Sydney
636,2009-09-23,Sydney
637,2009-12-17,Sydney
638,2010-01-23,Sydney
639,2010-02-13,Sydney
640,2010-08-02,Sydney
641,2010-09-04,Sydney
642,2010-10-15,Sydney
643,2010-10-16,Sydney
644,2010-11-01,Sydney
645,2011-02-06,Sydney
646,2011-02-19,Sydney
647,2011-03-01,Sydney
648,2011-03-10,Sydney
649,2011-07-19,Sydney
650,2011-07-20,Sydney
651,2011-11-20,Sydney
652,2012-01-04,Sydney
653,2012-03-07,Sydney
654,2012-06-05,Sydney
655,2012-08-10,Sydney
656,2012-10-12,Sydney
657,2012-12-28,Sydney
658,2013-01-08,Sydney
659,2013-01-18,Sydney
660,2013-01-26,Sydney
661,2013-01-27,Sydney
662,2013-01-28,Sydney
663,2013-02-01,Sydney
664,2013-02-23,Sydney
665,2013-02-28,Sydney
666,2013-10-13,Sydney
667,2013-12-05,Sydney
668,2014-01-02,Sydney
669,2014-08-18,Sydney
670,2014-09-02,Sydney
671,2014-10-13,Sydney
672,2014-10-14,Sydney
673,2014-11-01,Sydney
674,2014-12-11,Sydney
675,2015-01-10,Sydney
676,2015-03-01,Sydney
677,2015-04-20,Sydney
678,2015-04-21,Sydney
679,2015-07-16,Sydney
680,2015-07-17,Sydney
681,2015-10-05,Sydney
682,2015-10-26,Sydney
683,2015-11-20,Sydney
684,2016-01-05,Sydney
685,2016-01-11,Sydney
686,2016-01-14,Sydney
687,2016-01-21,Sydney
688,2016-03-18,Sydney
689,2016-06-04,Sydney
690,2016-06-05,Sydney
691,2016-06-27,Sydney
692,2016-12-14,Sydney
693,2017-01-11,Sydney
694,2017-01-14,Sydney
695,2017-01-18,Sydney
696,2017-01-20,Sydney
697,2017-01-24,Sydney
698,2017-02-12,Sydney
699,2017-03-13,Sydney
700,2017-03-16,Sydney
701,2017-03-17,Sydney
702,2017-08-18,Sydney
703,2017-09-13,Sydney
704,2017-11-06,Sydney
705,2017-12-02,Sydney
706,2018-01-07,Sydney
707,2018-01-09,Sydney
708,2018-03-20,Sydney
709,2018-11-23,Sydney
710,2018-11-28,Sydney
711,2019-01-05,Sydney
712,2019-01-31,Sydney
713,2019-02-19,Sydney
714,2019-03-06,Sydney
715,2019-05-27,Sydney
716,2019-06-03,Sydney
717,2019-06-04,Sydney
718,2019-08-10,Sydney
719,2019-08-11,Sydney
720,2019-11-26,Sydney
721,2019-12-21,Sydney
722,2020-01-04,Sydney
723,2020-01-10,Sydney
724,2020-02-08,Sydney
725,2020-02-09,Sydney
726,2020-05-21,Sydney
727,2020-07-13,Sydney
728,2020-07-26,Sydney
729,2020-07-27,Sydney
730,2020-08-07,Sydney
731,2020-08-09,Sydney
732,2020-09-25,Sydney
733,2020-10-08,Sydney
734,2020-11-01,Sydney
735,2020-11-23,Sydney
736,2020-11-29,Sydney
