,0,1,2,3,4,5,6,7,8,9,10,11,12,13
7972,1961-10-30,Rio de Janeiro,61.0,27.4,21.1,23.9,31.0,24.0,26.3,2.5,2.5,0.0,22.4,40.7
7980,1961-11-07,Rio de Janeiro,65.0,22.9,20.6,22.0,27.2,21.8,24.5,38.4,38.4,0.0,19.0,36.4
7993,1961-11-20,Rio de Janeiro,61.0,34.6,19.8,26.6,40.3,21.3,29.5,1.3,1.3,0.0,13.0,30.6
7994,1961-11-21,Rio de Janeiro,55.0,35.6,23.2,28.5,40.4,26.6,32.4,2.2,2.2,0.0,12.0,25.9
7995,1961-11-22,Rio de Janeiro,55.0,32.7,22.9,27.6,38.1,27.2,32.2,4.0,4.0,0.0,15.1,24.8
7996,1961-11-23,Rio de Janeiro,63.0,36.7,24.5,29.6,41.9,29.3,34.4,9.5,9.5,0.0,11.5,29.2
8004,1961-12-01,Rio de Janeiro,61.0,37.0,24.9,29.1,42.4,29.3,34.1,2.6,2.6,0.0,12.4,30.2
8005,1961-12-02,Rio de Janeiro,63.0,36.4,25.1,30.4,43.9,30.5,36.1,4.8,4.8,0.0,11.6,37.4
8006,1961-12-03,Rio de Janeiro,63.0,30.0,22.7,25.0,36.0,25.1,29.2,14.1,14.1,0.0,21.0,47.9
8031,1961-12-28,Rio de Janeiro,53.0,34.4,23.5,28.4,35.0,27.2,31.1,7.3,7.3,0.0,14.1,26.3
8043,1962-01-09,Rio de Janeiro,53.0,29.9,22.7,25.1,34.6,27.4,29.8,2.8,2.8,0.0,9.3,20.2
8044,1962-01-10,Rio de Janeiro,63.0,28.3,22.5,24.3,34.1,27.0,28.8,43.3,43.3,0.0,14.5,33.5
8052,1962-01-18,Rio de Janeiro,55.0,27.8,21.6,24.6,30.8,25.5,28.1,11.7,11.7,0.0,11.8,24.1
8058,1962-01-24,Rio de Janeiro,53.0,33.3,23.8,27.8,41.4,28.4,33.7,1.4,1.4,0.0,11.5,21.6
8060,1962-01-26,Rio de Janeiro,63.0,29.2,23.8,25.6,33.6,26.8,29.6,42.6,42.6,0.0,17.5,28.8
8075,1962-02-10,Rio de Janeiro,63.0,28.1,22.4,24.7,33.3,27.0,29.4,24.5,24.5,0.0,12.2,24.5
8076,1962-02-11,Rio de Janeiro,63.0,30.0,22.4,25.4,34.0,27.0,30.1,45.0,45.0,0.0,10.1,30.2
8082,1962-02-17,Rio de Janeiro,53.0,33.3,23.6,27.4,39.1,27.9,32.4,4.1,4.1,0.0,10.0,33.1
8084,1962-02-19,Rio de Janeiro,63.0,27.6,23.3,24.9,31.4,24.7,28.7,25.0,25.0,0.0,32.1,56.2
8104,1962-03-11,Rio de Janeiro,63.0,31.8,22.5,26.4,37.7,24.8,29.8,13.6,13.6,0.0,15.1,36.4
8135,1962-04-11,Rio de Janeiro,61.0,22.3,20.9,21.4,25.4,23.6,24.5,14.8,14.8,0.0,9.6,16.9
8158,1962-05-04,Rio de Janeiro,63.0,21.9,19.5,21.1,23.0,19.6,21.3,12.3,12.3,0.0,23.8,46.1
8184,1962-05-30,Rio de Janeiro,53.0,19.1,16.0,17.4,17.4,13.1,15.8,4.0,4.0,0.0,27.8,52.6
8185,1962-05-31,Rio de Janeiro,51.0,17.6,13.3,15.7,16.9,11.8,14.5,2.5,2.5,0.0,22.1,43.2
8190,1962-06-05,Rio de Janeiro,53.0,18.9,16.6,17.5,19.6,17.3,18.3,2.1,2.1,0.0,8.3,17.6
8196,1962-06-11,Rio de Janeiro,51.0,19.4,15.3,17.3,17.9,14.3,16.4,1.1,1.1,0.0,21.6,42.8
8202,1962-06-17,Rio de Janeiro,51.0,20.0,12.4,16.2,20.4,12.1,16.7,0.3,0.3,0.0,8.0,15.8
8209,1962-06-24,Rio de Janeiro,51.0,20.4,17.1,18.2,22.1,18.4,19.7,3.3,3.3,0.0,6.4,18.4
8222,1962-07-07,Rio de Janeiro,51.0,19.3,14.5,16.8,15.9,12.8,14.9,0.5,0.5,0.0,25.3,41.8
8227,1962-07-12,Rio de Janeiro,3.0,21.6,17.7,19.4,23.0,19.4,21.0,0.0,0.0,0.0,7.5,14.8
8242,1962-07-27,Rio de Janeiro,53.0,18.8,15.6,17.2,16.7,13.6,15.4,2.9,2.9,0.0,26.7,51.1
8260,1962-08-14,Rio de Janeiro,51.0,21.1,15.4,17.7,21.0,16.2,18.1,0.1,0.1,0.0,8.6,18.0
8290,1962-09-13,Rio de Janeiro,53.0,18.5,17.1,17.9,19.2,17.5,18.3,4.2,4.2,0.0,14.9,29.5
8291,1962-09-14,Rio de Janeiro,53.0,18.8,16.7,17.5,17.8,16.4,17.2,6.5,6.5,0.0,21.3,41.8
8300,1962-09-23,Rio de Janeiro,61.0,19.0,17.2,17.8,19.1,17.1,18.3,5.0,5.0,0.0,16.1,35.6
8321,1962-10-14,Rio de Janeiro,53.0,20.3,18.1,19.1,21.4,19.5,20.3,10.2,10.2,0.0,14.8,27.0
8336,1962-10-29,Rio de Janeiro,63.0,20.8,19.1,20.2,23.3,20.4,22.2,32.1,32.1,0.0,18.3,41.8
8346,1962-11-08,Rio de Janeiro,55.0,21.9,19.5,20.5,23.6,19.4,21.8,15.8,15.8,0.0,22.3,40.0
8350,1962-11-12,Rio de Janeiro,61.0,21.5,16.4,19.0,22.2,17.1,19.1,3.0,3.0,0.0,18.4,31.7
8359,1962-11-21,Rio de Janeiro,53.0,33.3,23.2,27.2,37.2,25.0,30.1,1.8,1.8,0.0,29.8,58.3
8372,1962-12-04,Rio de Janeiro,61.0,26.0,22.7,24.4,31.0,26.3,28.1,5.1,5.1,0.0,23.0,47.9
8381,1962-12-13,Rio de Janeiro,63.0,31.0,22.1,25.5,34.8,25.4,29.2,53.1,53.1,0.0,10.2,37.8
8386,1962-12-18,Rio de Janeiro,61.0,30.2,22.8,25.8,34.8,26.7,30.4,2.2,2.2,0.0,8.7,19.8
8390,1962-12-22,Rio de Janeiro,61.0,29.6,22.0,24.5,33.6,25.6,28.4,21.1,21.1,0.0,11.6,28.8
8391,1962-12-23,Rio de Janeiro,63.0,24.4,22.4,23.2,27.9,26.5,27.0,45.3,45.3,0.0,14.7,34.6
8396,1962-12-28,Rio de Janeiro,63.0,26.9,23.5,24.7,31.9,26.5,28.8,62.4,62.4,0.0,16.2,35.3
8406,1963-01-07,Rio de Janeiro,61.0,33.9,23.3,27.9,40.2,27.3,32.6,1.4,1.4,0.0,14.9,33.1
8408,1963-01-09,Rio de Janeiro,63.0,34.0,24.3,28.6,41.6,29.0,34.2,5.0,5.0,0.0,12.0,27.4
8409,1963-01-10,Rio de Janeiro,55.0,33.6,25.4,28.5,40.9,30.8,34.4,2.0,2.0,0.0,10.8,23.4
8424,1963-01-25,Rio de Janeiro,53.0,30.6,22.1,25.3,33.9,25.7,29.1,6.4,6.4,0.0,14.8,31.0
8425,1963-01-26,Rio de Janeiro,53.0,33.9,23.0,27.6,37.9,26.6,32.0,3.0,3.0,0.0,12.8,31.7
8450,1963-02-20,Rio de Janeiro,51.0,35.3,22.8,28.6,41.0,26.4,33.3,0.1,0.1,0.0,11.2,20.9
8461,1963-03-03,Rio de Janeiro,65.0,25.4,23.3,24.3,30.4,28.0,29.0,50.0,50.0,0.0,7.7,14.0
8500,1963-04-11,Rio de Janeiro,61.0,26.6,21.6,23.8,31.7,25.4,27.9,2.2,2.2,0.0,9.5,20.9
8506,1963-04-17,Rio de Janeiro,61.0,24.1,20.5,22.1,24.7,21.1,22.8,6.0,6.0,0.0,25.4,49.0
8523,1963-05-04,Rio de Janeiro,53.0,27.4,19.4,22.8,29.4,18.3,24.6,3.8,3.8,0.0,28.1,52.2
8537,1963-05-18,Rio de Janeiro,51.0,19.8,18.4,19.0,21.2,20.2,20.6,3.1,3.1,0.0,12.5,21.2
8538,1963-05-19,Rio de Janeiro,51.0,22.2,15.1,18.6,22.7,16.3,19.9,0.8,0.8,0.0,8.9,16.2
8552,1963-06-02,Rio de Janeiro,51.0,21.5,16.0,18.2,23.3,17.7,19.7,3.6,3.6,0.0,8.9,18.0
8571,1963-06-21,Rio de Janeiro,51.0,20.8,14.9,17.9,19.5,14.1,17.5,0.1,0.1,0.0,26.7,50.4
8602,1963-07-22,Rio de Janeiro,51.0,31.7,16.6,22.5,30.8,15.3,22.4,0.5,0.5,0.0,20.7,51.1
8603,1963-07-23,Rio de Janeiro,55.0,20.6,17.5,19.1,22.4,16.1,19.0,4.3,4.3,0.0,25.8,65.9
8604,1963-07-24,Rio de Janeiro,51.0,19.3,16.9,17.7,20.7,17.9,19.1,1.7,1.7,0.0,7.6,17.6
8615,1963-08-04,Rio de Janeiro,0.0,31.8,15.0,22.6,30.4,14.2,22.0,0.0,0.0,0.0,32.3,69.5
8616,1963-08-05,Rio de Janeiro,53.0,22.3,17.4,19.8,21.8,17.6,19.9,5.3,5.3,0.0,25.5,54.7
8617,1963-08-06,Rio de Janeiro,55.0,17.2,15.0,15.9,17.2,13.3,14.5,6.2,6.2,0.0,17.9,33.8
8627,1963-08-16,Rio de Janeiro,53.0,22.8,18.5,20.1,23.8,20.2,21.5,7.8,7.8,0.0,13.4,24.8
8628,1963-08-17,Rio de Janeiro,61.0,18.5,16.3,17.2,20.1,16.5,17.4,22.6,22.6,0.0,17.9,34.9
8634,1963-08-23,Rio de Janeiro,3.0,32.7,17.7,23.1,31.2,17.2,23.3,0.0,0.0,0.0,31.5,59.0
8658,1963-09-16,Rio de Janeiro,61.0,30.7,20.4,24.2,30.7,21.8,25.0,9.6,9.6,0.0,25.3,48.6
8666,1963-09-24,Rio de Janeiro,61.0,27.1,18.8,22.1,28.0,20.6,23.3,3.6,3.6,0.0,24.9,46.1
8674,1963-10-02,Rio de Janeiro,55.0,23.1,20.2,21.2,24.0,21.0,22.2,14.7,14.7,0.0,22.5,41.0
8678,1963-10-06,Rio de Janeiro,65.0,29.5,21.9,24.9,30.1,24.5,27.2,21.7,21.7,0.0,19.1,38.5
8714,1963-11-11,Rio de Janeiro,65.0,27.2,22.3,24.0,31.8,24.0,27.8,48.5,48.5,0.0,19.7,35.6
8718,1963-11-15,Rio de Janeiro,63.0,24.9,22.4,23.4,28.3,25.3,26.7,48.9,48.9,0.0,27.1,61.9
8723,1963-11-20,Rio de Janeiro,61.0,37.2,23.3,29.1,41.5,26.6,32.9,2.5,2.5,0.0,16.4,34.2
8724,1963-11-21,Rio de Janeiro,63.0,26.3,20.8,23.3,29.8,21.6,25.8,8.3,8.3,0.0,29.0,57.6
8738,1963-12-05,Rio de Janeiro,51.0,37.6,23.7,30.1,43.3,27.0,33.7,0.2,0.2,0.0,17.5,35.6
8741,1963-12-08,Rio de Janeiro,51.0,33.4,24.0,27.4,39.5,28.6,32.4,0.2,0.2,0.0,7.4,20.2
8744,1963-12-11,Rio de Janeiro,55.0,31.0,23.6,26.4,34.7,28.0,30.6,4.3,4.3,0.0,20.5,41.0
8753,1963-12-20,Rio de Janeiro,65.0,24.7,20.5,22.6,28.1,22.2,25.0,55.5,55.5,0.0,25.4,49.3
8768,1964-01-04,Rio de Janeiro,63.0,23.3,22.6,22.9,27.5,25.1,26.3,64.9,64.9,0.0,16.4,32.8
8787,1964-01-23,Rio de Janeiro,61.0,24.3,21.3,22.6,28.3,24.6,26.1,16.0,16.0,0.0,9.4,18.7
8809,1964-02-14,Rio de Janeiro,63.0,34.1,23.4,27.5,39.0,27.8,32.7,12.7,12.7,0.0,10.2,18.0
8811,1964-02-16,Rio de Janeiro,61.0,34.4,24.6,28.8,41.1,30.2,34.5,7.4,7.4,0.0,10.1,31.7
8812,1964-02-17,Rio de Janeiro,53.0,36.4,25.8,29.8,42.3,29.7,35.1,1.3,1.3,0.0,14.1,42.5
8839,1964-03-15,Rio de Janeiro,65.0,29.2,22.7,25.0,33.9,26.0,29.1,39.4,39.4,0.0,18.4,34.9
8884,1964-04-29,Rio de Janeiro,65.0,23.3,19.2,21.3,25.3,20.1,23.4,41.1,41.1,0.0,16.0,35.6
8931,1964-06-15,Rio de Janeiro,63.0,22.8,19.3,20.4,25.1,21.7,22.8,11.7,11.7,0.0,8.6,22.3
8945,1964-06-29,Rio de Janeiro,53.0,19.0,16.5,18.2,20.0,16.9,19.0,6.8,6.8,0.0,13.4,25.9
8946,1964-06-30,Rio de Janeiro,53.0,17.7,15.9,16.5,18.2,16.4,17.1,5.0,5.0,0.0,9.1,19.1
8951,1964-07-05,Rio de Janeiro,55.0,18.9,12.8,16.2,18.3,11.3,15.4,3.5,3.5,0.0,25.5,39.6
8964,1964-07-18,Rio de Janeiro,51.0,18.0,16.1,17.0,19.1,17.1,17.9,0.5,0.5,0.0,10.7,23.8
8965,1964-07-19,Rio de Janeiro,53.0,18.0,16.3,17.0,18.8,17.1,18.1,5.9,5.9,0.0,10.5,19.4
8966,1964-07-20,Rio de Janeiro,53.0,17.1,15.2,16.1,17.4,15.2,16.3,6.9,6.9,0.0,11.8,26.6
8967,1964-07-21,Rio de Janeiro,51.0,18.7,14.8,16.3,18.5,15.4,16.6,0.9,0.9,0.0,13.1,25.9
8969,1964-07-23,Rio de Janeiro,3.0,18.7,15.4,16.7,18.9,16.0,17.1,0.0,0.0,0.0,11.1,20.5
8973,1964-07-27,Rio de Janeiro,51.0,17.5,14.4,16.0,16.4,14.3,15.5,0.5,0.5,0.0,18.6,33.5
8974,1964-07-28,Rio de Janeiro,51.0,17.6,12.1,14.8,15.5,10.2,13.2,1.6,1.6,0.0,20.6,36.7
8981,1964-08-04,Rio de Janeiro,53.0,18.0,16.5,17.5,19.3,17.0,18.4,4.0,4.0,0.0,12.0,24.1
8982,1964-08-05,Rio de Janeiro,51.0,17.6,15.4,16.3,17.4,16.4,16.9,0.5,0.5,0.0,13.9,25.9
8987,1964-08-10,Rio de Janeiro,53.0,19.2,17.2,18.1,20.1,18.4,19.2,6.6,6.6,0.0,13.0,23.8
9011,1964-09-03,Rio de Janeiro,53.0,18.6,16.2,17.2,18.5,15.3,16.7,9.5,9.5,0.0,20.9,38.2
9041,1964-10-03,Rio de Janeiro,55.0,20.8,19.3,20.1,23.5,20.3,22.1,10.6,10.6,0.0,14.8,26.3
9043,1964-10-05,Rio de Janeiro,61.0,19.9,18.3,19.1,21.5,19.4,20.3,14.0,14.0,0.0,18.1,25.6
9045,1964-10-07,Rio de Janeiro,61.0,23.2,19.7,20.8,25.3,20.8,23.0,4.5,4.5,0.0,18.1,36.7
9051,1964-10-13,Rio de Janeiro,61.0,23.5,18.7,20.6,26.9,20.8,23.0,5.5,5.5,0.0,15.4,22.3
9111,1964-12-12,Rio de Janeiro,63.0,33.9,22.3,27.1,40.1,24.9,31.4,12.1,12.1,0.0,16.9,37.1
9112,1964-12-13,Rio de Janeiro,61.0,31.8,22.3,25.7,38.2,24.0,29.0,8.1,8.1,0.0,28.1,56.2
9125,1964-12-26,Rio de Janeiro,55.0,29.9,22.5,25.1,34.4,26.3,29.0,1.8,1.8,0.0,19.7,50.0
9139,1965-01-09,Rio de Janeiro,63.0,27.5,20.1,23.0,32.1,20.6,25.8,14.4,14.4,0.0,32.4,63.7
9151,1965-01-21,Rio de Janeiro,61.0,25.9,21.4,23.4,30.9,24.5,27.3,3.1,3.1,0.0,10.8,23.0
9159,1965-01-29,Rio de Janeiro,63.0,25.9,22.4,23.4,30.6,26.1,27.4,48.6,48.6,0.0,13.1,32.4
9160,1965-01-30,Rio de Janeiro,63.0,28.2,21.7,24.5,34.5,25.7,29.3,32.6,32.6,0.0,10.5,28.4
9162,1965-02-01,Rio de Janeiro,61.0,31.4,23.2,27.2,37.5,27.3,32.2,5.8,5.8,0.0,9.7,20.5
9167,1965-02-06,Rio de Janeiro,65.0,25.6,23.2,24.1,29.3,26.2,28.0,118.5,118.5,0.0,17.5,36.7
9178,1965-02-17,Rio de Janeiro,63.0,32.5,22.4,26.6,36.3,26.7,31.3,27.0,27.0,0.0,9.5,24.1
9179,1965-02-18,Rio de Janeiro,65.0,27.2,23.3,24.5,30.9,26.5,28.4,42.0,42.0,0.0,21.5,31.7
9185,1965-02-24,Rio de Janeiro,63.0,28.9,22.1,24.9,33.0,25.9,29.2,27.1,27.1,0.0,9.4,28.1
9191,1965-03-02,Rio de Janeiro,53.0,31.2,23.2,26.9,37.4,27.8,32.2,2.6,2.6,0.0,11.4,17.3
9192,1965-03-03,Rio de Janeiro,63.0,31.1,23.7,26.1,35.0,26.9,30.7,22.1,22.1,0.0,14.7,36.0
9193,1965-03-04,Rio de Janeiro,65.0,23.8,22.4,23.2,26.9,24.8,25.8,70.6,70.6,0.0,19.3,27.7
9198,1965-03-09,Rio de Janeiro,55.0,30.6,22.2,26.1,33.7,25.3,29.7,5.5,5.5,0.0,12.7,42.8
9201,1965-03-12,Rio de Janeiro,51.0,23.2,21.7,22.6,27.8,24.6,26.4,3.3,3.3,0.0,8.0,15.8
9210,1965-03-21,Rio de Janeiro,61.0,26.0,21.6,23.2,30.3,25.7,27.2,16.4,16.4,0.0,8.0,18.4
9216,1965-03-27,Rio de Janeiro,53.0,28.4,22.4,25.0,33.2,26.4,29.5,1.0,1.0,0.0,7.9,16.9
9240,1965-04-20,Rio de Janeiro,55.0,25.3,21.8,23.1,29.4,26.1,27.1,7.7,7.7,0.0,7.5,15.5
9249,1965-04-29,Rio de Janeiro,63.0,25.1,20.5,22.6,27.5,22.4,25.1,34.4,34.4,0.0,21.5,51.8
9268,1965-05-18,Rio de Janeiro,61.0,22.2,18.8,20.3,24.7,20.6,22.6,9.6,9.6,0.0,13.2,19.8
9298,1965-06-17,Rio de Janeiro,61.0,24.3,18.0,20.9,26.6,20.4,23.4,3.7,3.7,0.0,8.1,16.9
9306,1965-06-25,Rio de Janeiro,61.0,25.0,16.8,20.5,27.6,17.8,22.5,2.0,2.0,0.0,9.0,18.4
9316,1965-07-05,Rio de Janeiro,61.0,27.1,18.2,22.1,29.7,19.5,24.2,5.2,5.2,0.0,11.4,20.2
9318,1965-07-07,Rio de Janeiro,63.0,18.9,17.6,18.2,19.9,18.9,19.4,16.4,16.4,0.0,13.3,30.2
9322,1965-07-11,Rio de Janeiro,51.0,19.3,15.4,18.0,20.0,12.4,16.3,0.7,0.7,0.0,30.8,58.3
9327,1965-07-16,Rio de Janeiro,53.0,19.6,17.8,18.4,20.6,18.6,19.5,6.2,6.2,0.0,14.3,23.4
9414,1965-10-11,Rio de Janeiro,63.0,24.0,19.4,21.8,27.9,18.6,23.5,28.9,28.9,0.0,27.8,60.1
9425,1965-10-22,Rio de Janeiro,61.0,28.3,21.8,25.0,33.6,25.8,29.0,1.7,1.7,0.0,22.0,39.2
9428,1965-10-25,Rio de Janeiro,63.0,32.8,23.4,26.4,37.2,25.4,29.9,7.4,7.4,0.0,24.3,56.2
9432,1965-10-29,Rio de Janeiro,61.0,34.1,23.0,27.4,38.7,24.9,30.4,6.0,6.0,0.0,29.8,63.0
9433,1965-10-30,Rio de Janeiro,63.0,23.0,19.2,21.1,24.5,19.9,22.0,7.9,7.9,0.0,23.3,50.8
9480,1965-12-16,Rio de Janeiro,63.0,24.6,22.2,23.3,29.7,23.8,26.2,45.3,45.3,0.0,26.6,51.5
9486,1965-12-22,Rio de Janeiro,65.0,29.3,21.1,24.8,35.6,22.6,28.0,72.9,72.9,0.0,23.1,45.4
9496,1966-01-01,Rio de Janeiro,61.0,29.2,22.6,25.1,33.8,26.6,29.6,8.4,8.4,0.0,8.3,17.3
9504,1966-01-09,Rio de Janeiro,65.0,30.8,24.5,27.6,37.9,29.3,33.3,25.7,25.7,0.0,10.4,26.3
9505,1966-01-10,Rio de Janeiro,63.0,28.3,24.5,26.1,33.4,26.8,31.4,30.9,30.9,0.0,22.9,52.2
9506,1966-01-11,Rio de Janeiro,63.0,24.4,22.4,23.5,27.7,25.3,26.6,50.3,50.3,0.0,28.2,62.3
9508,1966-01-13,Rio de Janeiro,63.0,25.2,21.7,22.9,29.1,25.2,26.8,25.9,25.9,0.0,6.9,19.1
9528,1966-02-02,Rio de Janeiro,61.0,29.2,23.7,26.0,32.5,27.8,30.0,12.7,12.7,0.0,12.8,42.1
9539,1966-02-13,Rio de Janeiro,53.0,34.9,24.3,28.9,39.0,28.1,32.8,2.3,2.3,0.0,12.6,34.6
9560,1966-03-06,Rio de Janeiro,63.0,30.6,25.7,27.6,35.9,29.2,31.4,24.2,24.2,0.0,29.1,58.7
9562,1966-03-08,Rio de Janeiro,63.0,23.1,21.2,22.1,27.0,23.8,25.2,50.5,50.5,0.0,12.4,24.1
9564,1966-03-10,Rio de Janeiro,61.0,27.6,22.0,23.9,32.2,25.6,27.9,29.2,29.2,0.0,10.5,33.8
9612,1966-04-27,Rio de Janeiro,53.0,25.8,20.2,22.8,29.1,23.5,26.3,3.7,3.7,0.0,9.4,18.0
9638,1966-05-23,Rio de Janeiro,63.0,23.6,19.0,20.6,25.2,17.5,21.5,33.6,33.6,0.0,31.9,60.1
9645,1966-05-30,Rio de Janeiro,51.0,23.4,17.1,20.0,25.9,18.8,21.9,1.3,1.3,0.0,8.8,16.9
9646,1966-05-31,Rio de Janeiro,51.0,23.5,15.6,19.4,25.6,16.6,21.0,0.7,0.7,0.0,7.4,15.5
9677,1966-07-01,Rio de Janeiro,63.0,19.5,18.2,18.9,21.3,18.9,20.1,9.6,9.6,0.0,24.2,43.9
9708,1966-08-01,Rio de Janeiro,55.0,19.0,17.2,18.1,20.1,18.3,19.2,9.9,9.9,0.0,13.6,23.4
9712,1966-08-05,Rio de Janeiro,51.0,28.3,16.9,21.6,29.0,16.8,22.7,0.6,0.6,0.0,22.7,52.2
9722,1966-08-15,Rio de Janeiro,53.0,22.1,17.5,19.2,23.9,17.2,19.5,7.5,7.5,0.0,27.5,55.8
9723,1966-08-16,Rio de Janeiro,55.0,17.7,16.6,17.0,19.0,16.2,17.2,12.0,12.0,0.0,16.1,33.5
9731,1966-08-24,Rio de Janeiro,51.0,29.8,16.8,21.6,29.4,17.1,22.3,1.3,1.3,0.0,22.1,52.2
9732,1966-08-25,Rio de Janeiro,61.0,20.1,16.8,17.8,20.7,16.5,17.5,17.3,17.3,0.0,24.9,61.6
9755,1966-09-17,Rio de Janeiro,55.0,21.4,16.8,19.5,23.4,13.5,19.0,10.4,10.4,0.0,31.6,60.1
9759,1966-09-21,Rio de Janeiro,55.0,20.7,16.7,18.5,20.9,15.0,18.4,10.2,10.2,0.0,29.3,54.0
9760,1966-09-22,Rio de Janeiro,51.0,19.2,14.1,17.1,17.1,11.8,14.7,1.0,1.0,0.0,26.8,57.2
9761,1966-09-23,Rio de Janeiro,51.0,18.2,13.4,15.9,17.2,11.0,14.0,0.8,0.8,0.0,23.5,55.4
9766,1966-09-28,Rio de Janeiro,63.0,20.7,18.9,19.7,21.8,20.4,21.0,39.4,39.4,0.0,19.5,28.4
9791,1966-10-23,Rio de Janeiro,61.0,33.0,18.7,24.0,35.1,19.3,25.4,5.5,5.5,0.0,18.6,47.9
9795,1966-10-27,Rio de Janeiro,55.0,35.5,21.9,27.2,39.0,23.2,30.0,1.4,1.4,0.0,21.3,44.6
9799,1966-10-31,Rio de Janeiro,53.0,24.2,19.4,21.5,26.5,21.8,23.9,12.6,12.6,0.0,14.7,28.4
9811,1966-11-12,Rio de Janeiro,55.0,32.4,22.4,26.5,40.2,26.2,31.8,3.2,3.2,0.0,9.9,24.1
9821,1966-11-22,Rio de Janeiro,65.0,21.6,18.6,19.6,23.8,19.3,21.1,33.1,33.1,0.0,21.0,47.5
9844,1966-12-15,Rio de Janeiro,63.0,37.1,23.1,29.6,42.8,27.2,34.0,4.6,4.6,0.0,12.3,29.9
9845,1966-12-16,Rio de Janeiro,63.0,27.3,24.2,25.3,32.4,29.3,30.4,26.3,26.3,0.0,9.9,23.8
9846,1966-12-17,Rio de Janeiro,65.0,27.0,23.5,24.8,31.1,28.0,29.3,65.6,65.6,0.0,16.1,31.7
9853,1966-12-24,Rio de Janeiro,63.0,27.2,22.8,24.7,29.9,22.8,27.5,40.9,40.9,0.0,32.7,65.2
9866,1967-01-06,Rio de Janeiro,65.0,25.0,22.9,23.7,28.5,26.4,27.3,43.5,43.5,0.0,14.8,27.7
9880,1967-01-20,Rio de Janeiro,61.0,28.7,23.7,26.1,35.5,28.4,31.2,5.4,5.4,0.0,7.8,20.5
9883,1967-01-23,Rio de Janeiro,53.0,28.6,23.4,25.3,33.6,28.0,30.0,7.4,7.4,0.0,12.6,50.0
9895,1967-02-04,Rio de Janeiro,55.0,30.4,22.8,25.7,35.5,27.2,30.4,3.5,3.5,0.0,11.6,21.2
9898,1967-02-07,Rio de Janeiro,51.0,31.2,22.1,25.7,36.6,26.0,30.4,1.1,1.1,0.0,10.1,18.0
9908,1967-02-17,Rio de Janeiro,63.0,36.0,23.7,28.8,43.1,27.6,34.1,16.6,16.6,0.0,12.1,32.4
9934,1967-03-15,Rio de Janeiro,63.0,27.8,22.2,24.6,31.0,22.8,27.1,39.9,39.9,0.0,26.8,49.7
9967,1967-04-17,Rio de Janeiro,55.0,23.9,20.9,22.0,27.1,23.6,24.8,10.7,10.7,0.0,13.2,26.6
9969,1967-04-19,Rio de Janeiro,55.0,27.0,19.5,22.8,31.4,22.1,26.0,3.9,3.9,0.0,9.8,20.2
10017,1967-06-06,Rio de Janeiro,53.0,29.2,19.4,23.0,31.0,20.1,24.3,1.5,1.5,0.0,28.8,50.8
10023,1967-06-12,Rio de Janeiro,53.0,26.1,19.8,22.1,30.2,22.1,25.1,2.6,2.6,0.0,10.3,20.5
10024,1967-06-13,Rio de Janeiro,53.0,29.1,18.3,22.3,31.8,20.0,24.8,2.6,2.6,0.0,15.7,51.5
10037,1967-06-26,Rio de Janeiro,63.0,22.4,18.3,20.0,23.7,19.9,21.7,19.1,19.1,0.0,10.9,20.9
10076,1967-08-04,Rio de Janeiro,53.0,25.1,15.4,19.8,23.6,14.8,19.4,2.6,2.6,0.0,31.4,57.6
10112,1967-09-09,Rio de Janeiro,61.0,27.6,20.6,23.6,28.4,21.5,25.1,1.8,1.8,0.0,29.0,51.5
10156,1967-10-23,Rio de Janeiro,61.0,24.9,21.3,22.4,27.7,24.3,25.8,9.2,9.2,0.0,10.2,19.8
10159,1967-10-26,Rio de Janeiro,63.0,24.5,20.1,21.9,27.2,23.3,24.8,27.0,27.0,0.0,13.7,23.0
10167,1967-11-03,Rio de Janeiro,53.0,26.2,20.7,23.2,30.8,19.1,24.8,1.7,1.7,0.0,32.4,57.2
10168,1967-11-04,Rio de Janeiro,53.0,23.7,18.9,20.9,23.6,17.7,20.1,2.7,2.7,0.0,28.5,61.6
10180,1967-11-16,Rio de Janeiro,63.0,23.1,22.2,22.7,27.7,25.8,26.7,47.2,47.2,0.0,12.0,20.5
10181,1967-11-17,Rio de Janeiro,63.0,23.7,21.2,22.3,27.6,23.7,25.7,38.3,38.3,0.0,15.1,27.4
10193,1967-11-29,Rio de Janeiro,61.0,27.0,21.7,23.6,30.1,23.9,26.5,7.4,7.4,0.0,22.8,56.9
10198,1967-12-04,Rio de Janeiro,63.0,26.8,22.6,24.4,30.9,26.4,28.2,50.7,50.7,0.0,11.6,22.0
10205,1967-12-11,Rio de Janeiro,61.0,21.8,19.1,20.0,22.9,19.6,21.1,4.1,4.1,0.0,15.3,29.2
10209,1967-12-15,Rio de Janeiro,61.0,25.9,19.9,22.4,28.4,21.3,23.7,2.6,2.6,0.0,25.2,46.4
10231,1968-01-06,Rio de Janeiro,61.0,24.0,19.6,21.3,26.0,22.5,23.7,15.2,15.2,0.0,9.4,19.8
10270,1968-02-14,Rio de Janeiro,55.0,34.4,23.3,28.2,40.5,27.5,33.0,3.8,3.8,0.0,13.0,24.8
10319,1968-04-03,Rio de Janeiro,61.0,28.4,20.8,23.6,30.1,23.4,25.7,5.4,5.4,0.0,25.6,45.0
