,time,location_name,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,windspeed_10m_max,windgusts_10m_max
134077,1973-07-19,Moscow,61.0,24.7,15.9,19.7,22.9,14.4,17.7,15.0,15.0,0.0,25.5,55.4
134206,1973-11-25,Moscow,75.0,2.3,-6.4,-2.0,-3.6,-14.0,-9.1,8.6,1.0,5.32,41.8,76.0
134220,1973-12-09,Moscow,73.0,-18.0,-24.9,-21.2,-24.6,-30.1,-27.1,4.5,0.0,3.15,22.6,36.4
134253,1974-01-11,Moscow,0.0,-15.9,-20.6,-18.5,-20.4,-25.5,-23.3,0.0,0.0,0.0,10.0,11.2
134339,1974-04-07,Moscow,71.0,5.1,-1.3,1.9,0.5,-5.1,-2.3,0.5,0.2,0.21,18.7,36.4
134357,1974-04-25,Moscow,71.0,5.8,-2.5,1.5,0.6,-6.7,-3.0,0.5,0.4,0.07,18.5,38.9
134469,1974-08-15,Moscow,61.0,18.3,11.9,15.5,19.6,11.5,16.2,14.9,14.9,0.0,6.9,20.9
134537,1974-10-22,Moscow,71.0,8.3,2.1,4.4,2.8,-2.8,-0.6,3.7,3.5,0.14,23.8,45.7
134575,1974-11-29,Moscow,73.0,4.7,-1.5,1.1,-2.0,-6.9,-4.7,9.4,5.3,2.87,36.5,88.9
134576,1974-11-30,Moscow,55.0,4.9,0.9,2.2,-2.3,-5.3,-4.0,4.9,4.9,0.0,43.6,94.7
134674,1975-03-08,Moscow,51.0,1.8,0.5,1.0,-0.9,-2.6,-1.9,1.9,1.9,0.0,9.5,18.4
134685,1975-03-19,Moscow,71.0,1.5,-4.8,-0.5,-1.1,-8.7,-3.5,0.1,0.0,0.07,7.7,10.8
134699,1975-04-02,Moscow,71.0,5.6,1.4,3.5,1.8,-2.2,-0.1,0.7,0.5,0.14,16.6,31.3
134936,1975-11-25,Moscow,73.0,-7.2,-8.6,-7.7,-12.3,-13.9,-12.6,11.9,0.0,8.33,13.9,26.3
134986,1976-01-14,Moscow,71.0,-16.9,-23.5,-19.5,-22.0,-28.4,-24.6,2.0,0.0,1.4,10.7,18.7
135066,1976-04-03,Moscow,73.0,7.3,-4.4,2.4,3.0,-8.4,-1.8,5.3,4.1,0.84,21.1,43.2
135071,1976-04-08,Moscow,71.0,5.2,-5.3,0.3,2.0,-9.3,-3.1,0.5,0.3,0.14,9.3,12.6
135173,1976-07-19,Moscow,61.0,16.3,12.4,14.9,15.9,12.2,14.5,22.1,22.1,0.0,14.3,26.6
135201,1976-08-16,Moscow,51.0,19.7,11.1,15.4,19.4,10.0,15.3,0.1,0.1,0.0,8.8,13.7
135323,1976-12-16,Moscow,3.0,-6.8,-11.6,-8.9,-10.3,-15.9,-12.8,0.0,0.0,0.0,6.4,9.0
135347,1977-01-09,Moscow,73.0,-5.8,-7.5,-6.7,-9.5,-11.8,-10.8,2.8,0.1,1.89,10.1,16.9
135555,1977-08-05,Moscow,61.0,29.5,18.5,23.4,29.4,19.5,24.0,4.6,4.6,0.0,20.9,35.3
135818,1978-04-25,Moscow,75.0,8.0,0.0,3.9,5.5,-4.1,0.5,5.7,3.8,1.33,14.0,33.5
135922,1978-08-07,Moscow,61.0,15.1,12.0,13.7,15.8,12.0,13.5,12.9,12.9,0.0,10.1,17.3
135978,1978-10-02,Moscow,51.0,4.0,-2.5,1.0,1.1,-6.4,-2.1,1.3,1.3,0.0,8.3,13.7
136029,1978-11-22,Moscow,53.0,3.6,-2.0,2.0,-2.4,-6.6,-3.7,2.9,2.9,0.0,40.2,84.6
136030,1978-11-23,Moscow,73.0,7.3,0.5,2.9,1.6,-6.1,-3.1,9.1,8.0,0.77,34.5,76.7
136036,1978-11-29,Moscow,61.0,2.8,0.5,1.7,-1.0,-3.2,-2.2,3.8,3.8,0.0,15.6,30.6
136066,1978-12-29,Moscow,71.0,-27.8,-35.2,-29.6,-33.3,-42.0,-35.9,1.0,0.0,0.7,18.5,32.8
136067,1978-12-30,Moscow,3.0,-35.8,-41.4,-38.1,-42.0,-46.6,-44.1,0.0,0.0,0.0,16.6,27.0
136068,1978-12-31,Moscow,3.0,-37.8,-42.3,-39.8,-42.8,-47.9,-45.0,0.0,0.0,0.0,10.8,13.0
136069,1979-01-01,Moscow,71.0,-24.5,-39.3,-29.8,-31.2,-44.5,-36.1,0.8,0.0,0.56,20.9,34.9
136070,1979-01-02,Moscow,71.0,-22.8,-26.6,-24.3,-29.0,-32.1,-30.4,0.0,0.0,0.07,19.4,34.2
136141,1979-03-14,Moscow,71.0,1.7,-2.4,-0.2,-0.9,-6.2,-3.6,0.0,0.0,0.07,11.6,20.9
136142,1979-03-15,Moscow,71.0,1.9,-3.1,-1.1,-3.0,-8.1,-5.5,0.0,0.0,0.07,17.1,28.4
136156,1979-03-29,Moscow,71.0,3.5,-1.7,0.9,0.2,-5.0,-2.6,0.1,0.0,0.21,12.6,22.3
136166,1979-04-08,Moscow,71.0,3.4,-9.9,-1.5,-1.0,-14.7,-6.0,0.0,0.0,0.07,16.1,31.0
136175,1979-04-17,Moscow,71.0,-1.3,-7.0,-4.4,-9.0,-14.3,-11.6,0.1,0.0,0.42,37.5,72.0
136181,1979-04-23,Moscow,73.0,8.1,-3.3,2.2,5.0,-7.0,-0.8,1.9,0.7,0.84,8.6,26.6
136311,1979-08-31,Moscow,51.0,18.7,9.2,14.6,18.4,7.8,14.2,0.1,0.1,0.0,8.2,13.0
136373,1979-11-01,Moscow,71.0,-9.6,-13.8,-11.2,-14.8,-19.2,-16.6,0.0,0.0,0.14,16.3,31.0
136424,1979-12-22,Moscow,3.0,-4.1,-7.7,-5.2,-7.1,-11.4,-8.5,0.0,0.0,0.0,5.1,8.6
136425,1979-12-23,Moscow,3.0,-7.9,-10.1,-8.7,-11.6,-13.9,-12.3,0.0,0.0,0.0,4.1,8.6
136442,1980-01-09,Moscow,3.0,-17.3,-20.4,-18.8,-21.3,-25.0,-23.2,0.0,0.0,0.0,6.2,7.2
136462,1980-01-29,Moscow,71.0,-20.8,-27.8,-23.7,-27.5,-33.8,-30.5,0.6,0.0,0.7,22.9,37.1
136530,1980-04-06,Moscow,71.0,3.9,-3.3,0.5,1.0,-7.2,-2.8,0.2,0.0,0.42,8.4,11.2
136543,1980-04-19,Moscow,73.0,7.9,-0.1,3.3,3.7,-3.9,-0.8,4.1,3.5,0.42,23.5,52.9
136574,1980-05-20,Moscow,71.0,7.1,1.0,4.1,2.9,-3.9,-0.3,1.2,0.5,0.49,20.2,38.9
136614,1980-06-29,Moscow,63.0,20.3,13.4,16.5,20.3,11.1,14.8,21.4,21.4,0.0,33.4,68.0
136622,1980-07-07,Moscow,63.0,14.7,13.7,14.4,13.6,10.1,11.1,40.9,40.9,0.0,35.0,65.5
136714,1980-10-07,Moscow,71.0,8.1,2.7,5.2,5.1,-0.6,1.9,2.3,2.2,0.07,13.8,26.3
136737,1980-10-30,Moscow,71.0,8.2,-2.7,3.1,3.8,-8.6,-2.2,3.4,3.0,0.35,27.0,55.4
136776,1980-12-08,Moscow,71.0,-12.5,-17.5,-15.1,-18.8,-23.2,-20.9,0.0,0.0,0.14,18.6,31.3
136832,1981-02-02,Moscow,3.0,0.9,-11.4,-6.0,-5.3,-16.7,-13.1,0.0,0.0,0.0,35.7,64.1
136915,1981-04-26,Moscow,71.0,9.1,-2.4,3.3,3.3,-6.6,-1.3,0.3,0.2,0.07,20.4,46.1
136977,1981-06-27,Moscow,1.0,29.1,16.4,24.2,29.8,15.8,24.9,0.0,0.0,0.0,10.7,25.9
136979,1981-06-29,Moscow,53.0,29.1,19.2,24.2,32.1,21.0,27.0,1.0,1.0,0.0,7.4,17.3
137001,1981-07-21,Moscow,1.0,32.7,19.5,27.2,31.6,19.7,26.5,0.0,0.0,0.0,18.5,37.1
137002,1981-07-22,Moscow,51.0,33.7,17.9,25.9,29.8,16.1,23.8,0.3,0.3,0.0,40.8,78.8
137008,1981-07-28,Moscow,1.0,31.7,18.8,26.4,30.3,18.9,26.0,0.0,0.0,0.0,11.5,25.9
137009,1981-07-29,Moscow,2.0,34.2,21.1,28.2,32.3,21.0,27.3,0.0,0.0,0.0,18.1,35.3
137010,1981-07-30,Moscow,3.0,33.2,23.7,28.3,30.2,22.4,26.6,0.0,0.0,0.0,28.7,58.0
137058,1981-09-16,Moscow,61.0,8.6,6.5,8.0,5.8,4.1,4.8,25.7,25.7,0.0,22.9,42.5
137118,1981-11-15,Moscow,71.0,-0.5,-2.5,-1.5,-3.8,-6.0,-4.8,0.0,0.0,0.14,5.2,11.9
137146,1981-12-13,Moscow,53.0,5.6,-4.0,1.6,-0.1,-8.3,-4.0,2.5,2.5,0.0,33.5,77.8
137147,1981-12-14,Moscow,75.0,3.4,-6.2,-2.7,-0.5,-11.4,-7.5,32.8,10.5,15.68,28.9,65.5
137148,1981-12-15,Moscow,75.0,-1.4,-9.2,-6.6,-4.6,-15.7,-13.6,6.8,0.0,4.97,44.5,80.3
137158,1981-12-25,Moscow,53.0,-1.1,-7.8,-4.4,-5.8,-13.6,-9.8,1.3,1.3,0.0,18.6,32.4
137171,1982-01-07,Moscow,73.0,-20.2,-22.8,-21.6,-27.3,-30.1,-28.8,5.3,0.0,4.34,24.6,45.4
137172,1982-01-08,Moscow,75.0,-22.9,-25.5,-23.9,-30.4,-32.4,-31.3,14.5,0.0,10.43,26.4,46.4
137173,1982-01-09,Moscow,71.0,-25.1,-26.6,-25.6,-31.5,-33.3,-32.3,0.0,0.0,0.63,19.9,35.3
137174,1982-01-10,Moscow,71.0,-16.7,-25.4,-22.3,-24.2,-32.3,-29.4,0.1,0.0,0.21,25.4,42.5
137271,1982-04-17,Moscow,73.0,8.5,-1.2,4.3,4.2,-4.7,0.7,2.4,1.9,0.35,14.8,31.7
137272,1982-04-18,Moscow,73.0,7.3,-1.3,3.2,3.9,-4.5,-0.4,3.1,1.4,1.19,17.4,35.3
137296,1982-05-12,Moscow,63.0,21.7,7.5,15.8,19.9,1.7,13.8,8.4,8.4,0.0,32.5,64.4
137352,1982-07-07,Moscow,55.0,26.3,17.4,22.1,26.7,16.8,21.9,1.0,1.0,0.0,24.2,72.4
137473,1982-11-05,Moscow,73.0,0.9,-5.7,-1.9,-3.9,-13.4,-8.5,8.4,0.2,5.81,40.4,76.7
137514,1982-12-16,Moscow,73.0,2.3,-3.3,-0.4,-3.9,-10.5,-7.2,8.5,0.5,5.81,35.5,77.0
137575,1983-02-15,Moscow,71.0,-9.8,-15.8,-11.7,-15.6,-21.3,-17.3,0.0,0.0,0.14,18.7,32.4
137612,1983-03-24,Moscow,71.0,3.0,-3.0,-0.0,-2.0,-8.0,-4.9,0.0,0.0,0.07,22.4,38.2
137632,1983-04-13,Moscow,61.0,1.8,-0.5,0.4,-2.3,-5.9,-4.4,7.4,7.4,0.0,19.2,36.4
137633,1983-04-14,Moscow,61.0,2.8,-0.2,1.0,-1.8,-4.3,-3.4,10.0,10.0,0.0,18.8,36.0
137801,1983-09-29,Moscow,51.0,7.8,4.0,5.6,0.9,-2.4,-0.8,0.4,0.4,0.0,35.4,81.0
137812,1983-10-10,Moscow,73.0,7.2,1.8,4.7,3.8,-4.7,0.3,45.1,42.1,2.1,34.9,68.0
137829,1983-10-27,Moscow,73.0,9.0,0.9,5.6,5.1,-5.9,1.0,2.8,0.2,1.82,29.7,57.6
137845,1983-11-12,Moscow,75.0,-3.1,-8.2,-5.1,-9.1,-17.8,-12.9,13.6,0.0,9.59,45.4,86.0
137846,1983-11-13,Moscow,75.0,-8.4,-10.3,-9.3,-16.1,-17.7,-16.9,11.1,0.0,7.77,39.6,79.9
137862,1983-11-29,Moscow,61.0,5.9,2.2,3.9,1.9,-0.9,0.5,22.3,22.3,0.0,19.7,38.9
137932,1984-02-07,Moscow,3.0,-11.3,-13.2,-12.2,-18.4,-20.5,-19.8,0.0,0.0,0.0,30.4,55.8
137933,1984-02-08,Moscow,71.0,-11.0,-13.6,-12.2,-18.4,-21.7,-20.0,0.1,0.0,0.42,35.1,66.2
138055,1984-06-09,Moscow,63.0,21.8,10.6,16.1,19.2,6.7,13.7,10.8,10.8,0.0,35.9,78.8
138105,1984-07-29,Moscow,63.0,21.8,12.5,17.0,22.5,12.2,17.7,21.4,21.4,0.0,8.7,25.9
138144,1984-09-06,Moscow,63.0,23.9,11.6,18.1,23.7,9.9,17.4,17.3,17.3,0.0,21.8,61.9
138199,1984-10-31,Moscow,73.0,7.0,-3.6,2.1,2.0,-7.8,-2.9,1.8,0.8,0.7,27.3,51.8
138274,1985-01-14,Moscow,71.0,-14.7,-18.7,-17.0,-20.6,-24.2,-22.6,0.0,0.0,0.07,17.8,28.8
138303,1985-02-12,Moscow,73.0,-18.0,-24.7,-20.7,-23.3,-29.8,-26.2,2.6,0.0,2.03,15.3,24.5
138356,1985-04-06,Moscow,71.0,2.5,-3.1,0.0,-2.2,-6.9,-4.7,0.0,0.0,0.28,19.6,35.6
138401,1985-05-21,Moscow,71.0,9.9,3.0,7.9,8.3,-0.7,5.2,19.3,19.1,0.14,15.0,33.5
138402,1985-05-22,Moscow,75.0,9.8,1.5,5.5,5.3,-3.0,0.9,4.0,1.4,1.82,23.9,47.9
138481,1985-08-09,Moscow,0.0,30.4,19.1,24.8,32.2,19.5,25.8,0.0,0.0,0.0,17.9,34.6
138510,1985-09-07,Moscow,61.0,16.7,10.2,14.2,12.3,5.7,9.9,10.0,10.0,0.0,34.3,75.2
138523,1985-09-20,Moscow,61.0,14.0,6.2,9.6,11.0,1.9,6.3,1.3,1.3,0.0,23.1,43.2
138595,1985-12-01,Moscow,71.0,-10.3,-16.9,-13.2,-15.7,-22.7,-19.0,0.0,0.0,0.07,16.5,29.2
138614,1985-12-20,Moscow,71.0,-20.6,-24.8,-23.2,-25.3,-29.7,-27.9,0.0,0.0,0.14,7.6,12.2
