,0,1,2,3,4,5,6,7,8,9,10,11,12,13
17612,1988-03-22,Tokyo,63.0,12.1,6.4,9.4,10.4,2.8,6.2,43.7,43.7,0.0,32.6,52.9
17620,1988-03-30,Tokyo,51.0,8.9,3.4,6.2,3.7,-1.7,1.4,2.2,2.2,0.0,30.0,45.0
17628,1988-04-07,Tokyo,75.0,7.7,1.2,4.5,4.4,-5.3,-0.1,44.0,31.2,8.96,32.3,54.0
17629,1988-04-08,Tokyo,53.0,5.7,1.4,3.2,0.8,-5.0,-1.7,2.0,2.0,0.0,34.2,55.4
17633,1988-04-12,Tokyo,53.0,17.4,14.1,15.2,13.7,9.1,10.6,2.0,2.0,0.0,39.3,58.3
17640,1988-04-19,Tokyo,61.0,19.0,9.0,14.5,18.2,7.6,13.5,3.3,3.3,0.0,26.7,53.6
17655,1988-05-04,Tokyo,61.0,22.9,13.5,18.6,23.3,11.4,17.9,4.0,4.0,0.0,28.0,48.2
17685,1988-06-03,Tokyo,51.0,23.9,21.4,22.7,24.2,20.2,21.7,1.8,1.8,0.0,47.3,69.8
17713,1988-07-01,Tokyo,61.0,23.6,18.1,20.3,25.6,18.4,21.2,2.3,2.3,0.0,22.0,40.7
17799,1988-09-25,Tokyo,65.0,23.0,18.4,20.6,26.6,18.5,22.3,74.9,74.9,0.0,23.3,69.8
17821,1988-10-17,Tokyo,61.0,17.8,14.4,16.0,18.6,14.6,16.4,14.6,14.6,0.0,9.7,20.9
17903,1989-01-07,Tokyo,61.0,9.4,4.2,6.6,7.8,0.8,4.4,5.7,5.7,0.0,9.1,15.8
17907,1989-01-11,Tokyo,61.0,11.4,7.3,9.0,8.9,5.0,6.5,3.0,3.0,0.0,13.0,21.2
17916,1989-01-20,Tokyo,63.0,17.4,7.4,13.1,14.3,2.6,10.1,14.0,14.0,0.0,56.0,87.1
17919,1989-01-23,Tokyo,71.0,6.1,2.8,4.3,4.0,-2.3,-0.1,34.8,34.6,0.14,35.4,56.5
17922,1989-01-26,Tokyo,61.0,8.1,2.5,5.1,5.1,-0.8,2.4,3.7,3.7,0.0,11.0,39.6
17944,1989-02-17,Tokyo,63.0,9.8,4.7,7.1,7.0,0.2,3.8,37.7,37.7,0.0,21.1,31.3
17945,1989-02-18,Tokyo,61.0,5.5,3.0,4.5,2.0,-0.3,0.9,3.8,3.8,0.0,23.8,38.9
17952,1989-02-25,Tokyo,63.0,6.3,3.6,4.8,3.3,-0.5,1.1,18.3,18.3,0.0,21.7,66.2
17956,1989-03-01,Tokyo,61.0,16.7,1.9,9.3,15.8,-2.0,5.8,3.6,3.6,0.0,31.1,50.4
17963,1989-03-08,Tokyo,53.0,6.8,-2.0,2.2,1.9,-6.2,-2.5,3.3,3.3,0.0,27.1,41.4
17969,1989-03-14,Tokyo,61.0,16.5,4.7,10.3,16.8,1.1,8.5,1.7,1.7,0.0,16.2,27.0
17971,1989-03-16,Tokyo,73.0,10.6,1.9,6.5,8.3,-2.5,3.1,3.5,2.4,0.77,17.2,29.9
17972,1989-03-17,Tokyo,51.0,10.4,1.9,4.9,3.7,-4.7,-1.6,0.8,0.8,0.0,36.7,58.3
18002,1989-04-16,Tokyo,61.0,21.6,11.2,16.5,18.9,9.2,13.3,1.8,1.8,0.0,44.8,70.2
18013,1989-04-27,Tokyo,51.0,19.9,10.2,15.4,16.9,4.1,11.8,0.2,0.2,0.0,45.0,69.1
18014,1989-04-28,Tokyo,1.0,13.2,5.1,9.2,6.0,0.9,3.1,0.0,0.0,0.0,46.6,77.0
18027,1989-05-11,Tokyo,63.0,14.4,11.6,13.0,11.9,8.3,10.4,54.3,54.3,0.0,28.8,45.0
18045,1989-05-29,Tokyo,61.0,22.0,14.4,17.6,21.9,14.0,17.4,3.5,3.5,0.0,10.2,18.7
18063,1989-06-16,Tokyo,65.0,20.9,18.4,19.7,22.5,17.2,20.2,56.1,56.1,0.0,29.3,45.4
18069,1989-06-22,Tokyo,63.0,22.3,17.9,19.4,22.9,19.4,20.9,26.2,26.2,0.0,10.2,16.6
18089,1989-07-12,Tokyo,55.0,28.3,19.4,23.2,33.6,20.5,25.9,9.6,9.6,0.0,23.8,37.4
18109,1989-08-01,Tokyo,61.0,25.4,23.4,24.2,30.4,28.0,29.0,25.0,25.0,0.0,9.3,18.7
18200,1989-10-31,Tokyo,55.0,20.4,16.1,18.1,20.2,15.3,17.3,4.4,4.4,0.0,24.5,59.0
18271,1990-01-10,Tokyo,63.0,10.8,3.0,7.5,9.9,-0.1,4.4,10.1,10.1,0.0,29.8,58.3
18273,1990-01-12,Tokyo,55.0,8.6,1.6,4.7,6.3,-2.3,1.9,3.0,3.0,0.0,13.4,44.6
18274,1990-01-13,Tokyo,51.0,6.6,-2.1,1.6,0.9,-7.4,-4.4,1.0,1.0,0.0,32.9,51.5
18277,1990-01-16,Tokyo,75.0,0.8,-3.3,-0.3,-4.3,-7.3,-5.3,15.1,3.3,8.33,24.9,38.5
18280,1990-01-19,Tokyo,55.0,3.7,1.0,2.3,-0.3,-3.1,-1.4,5.9,5.9,0.0,21.1,29.5
18281,1990-01-20,Tokyo,51.0,2.4,-3.7,-0.6,-3.6,-8.3,-5.7,0.5,0.5,0.0,27.4,33.8
18284,1990-01-23,Tokyo,73.0,0.9,-5.1,-1.3,-3.5,-8.8,-5.3,5.3,0.3,3.64,16.4,25.2
18292,1990-01-31,Tokyo,75.0,0.9,-0.4,0.1,-3.1,-5.8,-4.5,16.1,1.9,10.01,22.1,33.1
18293,1990-02-01,Tokyo,73.0,0.6,-6.6,-1.4,-4.2,-11.2,-6.0,5.8,1.4,3.08,21.7,37.8
18294,1990-02-02,Tokyo,3.0,-0.9,-10.0,-5.7,-4.3,-14.7,-9.9,0.0,0.0,0.0,9.7,18.4
18295,1990-02-03,Tokyo,53.0,1.6,-5.0,0.1,-2.3,-8.8,-3.5,7.7,7.7,0.0,14.8,20.9
18303,1990-02-11,Tokyo,63.0,15.7,6.8,10.7,11.7,4.8,8.1,15.2,15.2,0.0,41.8,68.8
18307,1990-02-15,Tokyo,53.0,5.7,2.4,4.4,1.1,-2.8,0.0,3.5,3.5,0.0,25.4,42.1
18311,1990-02-19,Tokyo,53.0,12.3,6.3,8.0,10.0,3.3,5.6,5.9,5.9,0.0,17.2,47.9
18312,1990-02-20,Tokyo,61.0,15.1,6.0,10.6,12.1,4.4,7.4,5.6,5.6,0.0,52.2,78.5
18332,1990-03-12,Tokyo,61.0,18.2,2.3,9.4,14.6,-3.8,3.7,2.8,2.8,0.0,40.2,77.0
18358,1990-04-07,Tokyo,53.0,15.9,12.0,14.0,14.8,7.2,9.6,2.2,2.2,0.0,39.2,69.5
18359,1990-04-08,Tokyo,61.0,18.4,5.0,11.9,14.8,2.5,8.6,6.0,6.0,0.0,54.3,95.4
18374,1990-04-23,Tokyo,61.0,21.3,10.5,15.3,21.5,8.9,13.3,4.4,4.4,0.0,35.4,54.4
18386,1990-05-05,Tokyo,55.0,20.4,12.4,16.3,19.4,11.8,15.2,5.2,5.2,0.0,42.4,73.4
18396,1990-05-15,Tokyo,61.0,21.4,10.4,15.9,18.2,9.4,13.5,2.0,2.0,0.0,31.9,52.9
18428,1990-06-16,Tokyo,51.0,26.5,20.1,23.5,27.9,22.7,25.0,0.9,0.9,0.0,42.4,75.6
18461,1990-07-19,Tokyo,61.0,34.4,24.6,29.7,41.4,29.1,35.1,5.2,5.2,0.0,14.1,24.1
18476,1990-08-03,Tokyo,53.0,33.4,24.5,27.8,35.1,25.5,29.3,2.8,2.8,0.0,26.3,38.2
18477,1990-08-04,Tokyo,61.0,30.7,25.2,27.4,32.6,26.9,29.3,3.9,3.9,0.0,29.8,42.8
18482,1990-08-09,Tokyo,65.0,29.7,24.6,26.4,32.2,23.4,28.3,74.2,74.2,0.0,52.4,92.5
18483,1990-08-10,Tokyo,63.0,27.8,24.6,26.1,31.3,24.0,27.2,17.5,17.5,0.0,54.2,90.4
18490,1990-08-17,Tokyo,51.0,30.2,24.1,26.7,32.3,26.8,28.7,0.8,0.8,0.0,42.4,64.1
18495,1990-08-22,Tokyo,53.0,29.7,25.4,27.3,30.5,25.6,27.9,2.0,2.0,0.0,46.0,70.6
18497,1990-08-24,Tokyo,51.0,33.4,25.2,29.1,40.7,28.9,34.3,1.8,1.8,0.0,13.4,19.4
18517,1990-09-13,Tokyo,63.0,30.1,21.7,25.1,33.6,24.3,27.8,30.0,30.0,0.0,22.4,34.9
18519,1990-09-15,Tokyo,61.0,28.6,21.8,24.5,30.5,24.9,27.4,4.1,4.1,0.0,31.1,46.8
18523,1990-09-19,Tokyo,63.0,27.7,22.9,25.1,31.2,17.7,25.1,30.6,30.6,0.0,67.9,116.3
18534,1990-09-30,Tokyo,65.0,22.5,18.3,20.3,23.9,16.8,20.6,145.9,145.9,0.0,32.1,74.9
18569,1990-11-04,Tokyo,65.0,20.0,13.4,17.0,20.8,12.7,15.8,45.7,45.7,0.0,35.4,65.9
18574,1990-11-09,Tokyo,65.0,20.9,13.3,16.4,19.8,11.1,14.8,47.0,47.0,0.0,59.4,125.3
18584,1990-11-19,Tokyo,51.0,17.5,11.1,13.8,17.4,10.4,13.6,1.1,1.1,0.0,8.6,14.4
18592,1990-11-27,Tokyo,61.0,15.1,10.9,12.5,13.1,7.9,10.4,4.5,4.5,0.0,20.8,23.8
18595,1990-11-30,Tokyo,65.0,19.6,13.7,16.6,17.3,9.9,13.5,76.3,76.3,0.0,57.3,84.6
18605,1990-12-10,Tokyo,3.0,14.9,5.4,10.0,14.1,3.6,8.6,0.0,0.0,0.0,10.8,11.5
18606,1990-12-11,Tokyo,61.0,14.9,8.4,11.6,13.5,-0.2,7.8,5.7,5.7,0.0,49.9,77.4
18616,1990-12-21,Tokyo,53.0,7.8,3.4,5.5,5.5,1.5,3.3,2.7,2.7,0.0,9.6,16.6
18665,1991-02-08,Tokyo,51.0,9.5,-2.9,2.2,4.8,-7.0,-3.5,0.5,0.5,0.0,44.9,72.7
18668,1991-02-11,Tokyo,61.0,10.5,3.8,6.7,7.9,1.0,4.0,10.2,10.2,0.0,10.8,19.4
18672,1991-02-15,Tokyo,63.0,12.6,5.3,8.8,9.7,0.9,5.9,38.1,38.1,0.0,26.4,67.7
18685,1991-02-28,Tokyo,53.0,15.3,3.9,10.2,11.4,-0.0,6.3,3.7,3.7,0.0,44.0,70.6
18686,1991-03-01,Tokyo,73.0,3.4,1.0,2.1,0.2,-2.5,-1.2,7.8,5.5,1.61,11.8,23.4
18693,1991-03-08,Tokyo,61.0,6.4,3.6,5.1,3.7,-0.9,1.5,10.8,10.8,0.0,19.1,49.3
18699,1991-03-14,Tokyo,73.0,6.5,-2.1,1.7,3.6,-7.5,-3.6,10.1,9.4,0.49,29.6,45.4
18707,1991-03-22,Tokyo,63.0,8.7,5.8,6.9,5.5,1.4,3.5,38.5,38.5,0.0,32.4,52.9
18723,1991-04-07,Tokyo,63.0,13.8,9.9,11.6,12.4,7.1,9.5,33.5,33.5,0.0,20.9,32.8
18734,1991-04-18,Tokyo,55.0,21.5,10.2,15.6,21.1,6.9,12.3,3.8,3.8,0.0,54.8,94.3
18755,1991-05-09,Tokyo,53.0,19.9,15.6,17.6,21.2,15.9,18.1,4.5,4.5,0.0,30.4,53.3
18823,1991-07-16,Tokyo,63.0,25.3,22.2,23.9,29.1,23.9,25.5,12.8,12.8,0.0,41.6,62.3
18841,1991-08-03,Tokyo,53.0,31.4,23.8,27.6,35.8,26.4,31.7,3.2,3.2,0.0,22.9,41.8
18844,1991-08-06,Tokyo,65.0,23.4,19.9,21.5,25.5,22.0,23.5,87.7,87.7,0.0,15.6,38.2
18858,1991-08-20,Tokyo,63.0,27.0,23.7,24.8,30.1,26.9,28.8,46.8,46.8,0.0,23.7,34.9
18868,1991-08-30,Tokyo,63.0,28.7,24.6,26.0,30.8,24.3,27.5,21.5,21.5,0.0,43.6,65.9
18869,1991-08-31,Tokyo,53.0,30.2,24.5,26.3,35.1,26.2,30.7,3.2,3.2,0.0,33.2,57.2
18882,1991-09-13,Tokyo,65.0,22.5,20.7,21.1,25.5,22.7,23.9,57.8,57.8,0.0,8.9,27.7
18883,1991-09-14,Tokyo,53.0,26.1,23.0,25.0,28.0,23.7,25.9,1.3,1.3,0.0,49.4,76.0
18887,1991-09-18,Tokyo,65.0,24.3,19.7,21.3,26.0,21.0,23.4,73.2,73.2,0.0,39.1,77.8
18896,1991-09-27,Tokyo,51.0,25.3,20.4,23.8,26.2,19.7,23.5,0.3,0.3,0.0,67.5,100.4
18906,1991-10-07,Tokyo,63.0,19.3,17.4,18.1,21.0,17.5,19.0,68.7,68.7,0.0,15.3,35.3
18908,1991-10-09,Tokyo,63.0,16.6,15.5,16.1,15.2,13.2,14.1,68.6,68.6,0.0,24.9,40.3
18910,1991-10-11,Tokyo,63.0,17.7,17.0,17.2,15.8,13.9,14.7,134.4,134.4,0.0,34.3,60.8
18925,1991-10-26,Tokyo,55.0,18.0,14.1,15.8,17.6,13.5,15.6,5.3,5.3,0.0,14.8,18.7
18958,1991-11-28,Tokyo,61.0,19.1,12.5,16.4,18.9,8.2,15.2,12.0,12.0,0.0,43.2,83.2
18985,1991-12-25,Tokyo,71.0,8.0,2.3,5.1,5.0,-2.1,1.2,11.2,11.1,0.07,19.2,29.2
19022,1992-01-31,Tokyo,75.0,4.3,0.7,2.3,-0.1,-7.7,-3.7,41.8,18.2,16.52,46.7,79.6
19025,1992-02-03,Tokyo,55.0,8.0,-3.7,4.3,5.0,-7.2,1.0,5.0,5.0,0.0,20.8,48.2
19056,1992-03-05,Tokyo,63.0,6.2,4.8,5.6,3.4,-1.5,0.8,33.5,33.5,0.0,34.4,50.4
19067,1992-03-16,Tokyo,73.0,13.0,1.8,7.8,11.1,-3.1,4.8,15.2,14.4,0.56,21.0,34.2
19068,1992-03-17,Tokyo,73.0,5.6,1.8,3.9,1.3,-3.3,-0.4,3.4,2.6,0.56,21.6,36.4
19069,1992-03-18,Tokyo,73.0,6.3,2.3,4.4,3.4,-2.9,0.4,17.2,16.4,0.56,35.4,54.4
19074,1992-03-23,Tokyo,71.0,6.9,2.7,4.4,3.5,-2.3,0.2,20.4,20.2,0.14,24.5,48.2
19097,1992-04-15,Tokyo,55.0,13.9,9.6,12.0,10.4,7.1,9.0,7.3,7.3,0.0,33.3,51.5
19111,1992-04-29,Tokyo,61.0,21.3,13.1,16.9,18.4,12.0,14.9,2.2,2.2,0.0,33.8,49.7
19120,1992-05-08,Tokyo,51.0,23.6,18.9,20.6,20.5,16.3,17.9,1.3,1.3,0.0,45.4,77.0
19121,1992-05-09,Tokyo,63.0,20.9,12.9,18.6,20.1,9.4,17.5,27.7,27.7,0.0,33.7,56.5
19126,1992-05-14,Tokyo,51.0,22.3,16.4,18.9,21.8,15.8,18.6,1.3,1.3,0.0,40.3,68.0
19130,1992-05-18,Tokyo,63.0,17.5,14.3,15.4,18.4,13.9,15.5,25.7,25.7,0.0,12.7,19.8
19166,1992-06-23,Tokyo,65.0,17.9,15.0,16.7,18.0,11.2,15.6,55.1,55.1,0.0,34.2,48.6
19173,1992-06-30,Tokyo,65.0,21.7,17.1,18.7,23.2,13.9,18.1,66.4,66.4,0.0,39.9,69.5
19175,1992-07-02,Tokyo,61.0,23.0,18.3,20.1,24.8,19.8,21.9,2.8,2.8,0.0,10.0,18.7
19186,1992-07-13,Tokyo,51.0,23.1,19.6,21.0,25.3,21.6,23.0,0.1,0.1,0.0,10.4,14.4
19205,1992-08-01,Tokyo,61.0,31.2,20.7,25.0,35.9,21.7,27.4,9.4,9.4,0.0,21.8,35.3
19212,1992-08-08,Tokyo,51.0,28.6,24.4,26.0,30.4,23.3,26.5,0.2,0.2,0.0,53.0,74.9
19213,1992-08-09,Tokyo,51.0,29.4,22.8,25.6,31.0,24.4,27.9,0.1,0.1,0.0,54.1,82.1
19260,1992-09-25,Tokyo,55.0,25.8,22.0,23.9,25.6,20.9,23.0,6.0,6.0,0.0,50.6,76.3
19273,1992-10-08,Tokyo,65.0,18.4,15.1,16.1,17.3,10.6,14.4,94.5,94.5,0.0,41.0,74.5
19274,1992-10-09,Tokyo,51.0,23.2,12.2,17.3,24.0,11.9,17.1,0.7,0.7,0.0,30.1,69.5
19284,1992-10-19,Tokyo,65.0,17.9,14.6,15.9,17.5,12.9,15.0,64.4,64.4,0.0,21.9,38.5
19305,1992-11-09,Tokyo,61.0,12.8,10.5,11.9,12.7,8.5,10.9,9.1,9.1,0.0,8.2,22.7
19316,1992-11-20,Tokyo,65.0,19.2,10.2,15.5,18.4,7.9,13.2,46.9,46.9,0.0,49.0,74.2
19327,1992-12-01,Tokyo,61.0,12.5,10.1,11.3,11.2,8.3,9.6,6.8,6.8,0.0,12.3,19.4
19334,1992-12-08,Tokyo,63.0,18.5,7.8,12.7,18.0,6.0,10.9,7.8,7.8,0.0,56.1,89.3
19353,1992-12-27,Tokyo,53.0,11.1,3.0,6.9,9.0,0.3,4.7,0.9,0.9,0.0,5.9,13.0
19359,1993-01-02,Tokyo,61.0,8.7,1.6,4.6,7.0,-0.6,2.1,2.2,2.2,0.0,11.4,23.0
19364,1993-01-07,Tokyo,63.0,7.9,5.1,7.0,5.9,1.6,4.1,16.2,16.2,0.0,21.9,61.9
19372,1993-01-15,Tokyo,71.0,4.6,3.1,3.8,0.1,-2.6,-1.0,23.7,23.3,0.28,26.7,41.8
19373,1993-01-16,Tokyo,55.0,5.9,2.7,4.5,2.2,-1.0,0.9,1.7,1.7,0.0,21.6,38.2
19381,1993-01-24,Tokyo,55.0,6.3,3.2,4.6,2.1,-1.1,-0.0,7.3,7.3,0.0,26.3,40.7
19385,1993-01-28,Tokyo,53.0,6.3,-1.4,1.7,3.0,-6.6,-3.5,0.8,0.8,0.0,37.2,63.0
19389,1993-02-01,Tokyo,51.0,6.6,-2.6,1.4,-0.0,-7.9,-4.5,0.6,0.6,0.0,36.1,58.3
19395,1993-02-07,Tokyo,51.0,18.3,2.5,10.6,12.2,-4.6,5.2,1.6,1.6,0.0,53.0,81.4
19409,1993-02-21,Tokyo,63.0,7.3,4.4,5.8,5.3,1.0,2.8,27.8,27.8,0.0,15.1,67.7
19417,1993-03-01,Tokyo,73.0,9.3,0.2,4.5,6.0,-2.7,0.9,11.1,8.6,1.75,25.6,38.5
19423,1993-03-07,Tokyo,61.0,14.9,3.2,9.3,11.0,-0.3,6.0,5.1,5.1,0.0,29.3,49.7
19426,1993-03-10,Tokyo,61.0,6.7,1.6,3.6,3.3,-1.0,0.6,5.3,5.3,0.0,13.4,27.0
19428,1993-03-12,Tokyo,71.0,4.4,0.6,2.4,-0.4,-5.5,-2.9,8.3,8.1,0.14,32.1,46.1
19444,1993-03-28,Tokyo,55.0,12.9,6.3,9.4,11.4,4.7,7.1,11.6,11.6,0.0,18.6,27.7
19445,1993-03-29,Tokyo,51.0,10.8,-0.2,4.7,5.9,-3.8,-1.4,0.3,0.3,0.0,54.9,83.2
19451,1993-04-04,Tokyo,55.0,18.6,5.2,11.3,16.1,-0.5,8.1,7.4,7.4,0.0,26.2,46.8
19459,1993-04-12,Tokyo,61.0,12.3,5.1,8.0,9.8,1.4,5.2,2.6,2.6,0.0,23.2,36.7
19479,1993-05-02,Tokyo,61.0,12.7,9.8,11.3,12.0,7.2,9.6,20.1,20.1,0.0,24.3,56.9
19503,1993-05-26,Tokyo,61.0,22.2,12.2,17.7,23.6,10.6,17.2,2.1,2.1,0.0,14.8,23.0
19511,1993-06-03,Tokyo,55.0,22.9,14.3,18.7,19.6,14.3,16.8,1.8,1.8,0.0,46.3,68.0
19527,1993-06-19,Tokyo,63.0,22.3,20.8,21.7,24.2,20.8,22.2,25.2,25.2,0.0,36.1,71.3
19538,1993-06-30,Tokyo,61.0,19.7,16.8,18.1,21.0,17.3,19.1,26.2,26.2,0.0,12.5,19.8
19543,1993-07-05,Tokyo,65.0,21.6,14.6,18.0,23.5,15.4,17.9,43.5,43.5,0.0,32.0,61.9
19552,1993-07-14,Tokyo,61.0,27.2,22.6,24.7,30.2,23.6,26.7,5.3,5.3,0.0,29.8,56.2
19563,1993-07-25,Tokyo,63.0,24.8,22.8,23.6,26.6,22.5,24.9,22.5,22.5,0.0,41.8,68.0
19564,1993-07-26,Tokyo,63.0,25.1,22.9,23.7,28.0,23.5,24.8,31.4,31.4,0.0,38.2,58.0
19579,1993-08-10,Tokyo,53.0,24.6,21.1,23.4,26.1,23.1,24.7,6.9,6.9,0.0,36.6,62.6
19595,1993-08-26,Tokyo,65.0,26.6,22.9,24.2,28.3,23.6,26.1,52.0,52.0,0.0,42.1,70.6
19596,1993-08-27,Tokyo,65.0,26.0,21.4,23.8,30.1,21.7,24.6,139.5,139.5,0.0,53.2,79.2
19604,1993-09-04,Tokyo,61.0,26.7,20.0,23.7,26.4,22.6,24.1,3.5,3.5,0.0,52.0,79.9
19674,1993-11-13,Tokyo,65.0,19.6,14.5,17.3,21.8,13.2,17.7,92.1,92.1,0.0,27.7,67.0
19701,1993-12-10,Tokyo,63.0,12.4,5.6,8.9,10.0,3.3,6.7,19.6,19.6,0.0,18.1,63.7
19722,1993-12-31,Tokyo,53.0,14.6,1.2,7.0,10.8,-4.8,1.8,2.6,2.6,0.0,33.2,56.2
19727,1994-01-05,Tokyo,71.0,7.6,0.8,3.6,1.7,-3.5,-1.0,0.8,0.3,0.35,26.0,42.5
19739,1994-01-17,Tokyo,61.0,13.4,4.4,10.0,9.6,1.5,6.1,4.8,4.8,0.0,34.5,58.3
19750,1994-01-28,Tokyo,75.0,2.1,-1.2,0.8,-1.5,-5.7,-3.6,13.0,3.0,7.14,27.0,47.2
19751,1994-01-29,Tokyo,71.0,2.7,-5.0,-1.3,-2.5,-10.6,-6.7,0.8,0.4,0.28,25.0,42.5
19752,1994-01-30,Tokyo,1.0,0.6,-10.4,-4.9,-5.8,-15.1,-10.3,0.0,0.0,0.0,24.5,39.6
19754,1994-02-01,Tokyo,63.0,5.0,1.1,2.8,2.8,-6.0,-2.1,10.8,10.8,0.0,36.7,58.3
19763,1994-02-10,Tokyo,51.0,7.4,-2.6,2.0,0.3,-7.5,-4.8,0.2,0.2,0.0,41.9,64.8
19764,1994-02-11,Tokyo,75.0,6.3,-0.8,2.1,1.0,-5.8,-2.7,4.4,0.5,2.73,23.8,39.6
19765,1994-02-12,Tokyo,75.0,0.2,-6.5,-1.3,-5.7,-12.0,-7.9,25.1,3.4,15.19,35.8,56.2
19768,1994-02-15,Tokyo,51.0,3.3,-3.7,0.7,-0.0,-7.7,-2.6,0.5,0.5,0.0,13.0,20.2
19774,1994-02-21,Tokyo,63.0,8.9,1.7,6.1,6.6,-5.0,-0.5,32.4,32.4,0.0,54.3,81.7
19804,1994-03-23,Tokyo,65.0,10.7,5.8,7.8,8.6,1.2,4.1,55.9,55.9,0.0,29.1,69.5
19824,1994-04-12,Tokyo,55.0,17.9,14.9,16.1,15.6,9.8,11.7,6.9,6.9,0.0,52.8,77.8
19868,1994-05-26,Tokyo,63.0,22.9,19.7,20.9,21.7,18.8,19.9,28.2,28.2,0.0,37.2,65.9
19882,1994-06-09,Tokyo,53.0,21.3,17.6,19.8,24.2,19.7,22.2,5.1,5.1,0.0,5.6,14.4
19887,1994-06-14,Tokyo,61.0,26.3,17.7,22.0,29.5,17.4,23.4,2.1,2.1,0.0,16.8,33.1
19931,1994-07-28,Tokyo,51.0,33.1,24.5,28.0,35.3,25.6,29.5,1.3,1.3,0.0,25.8,41.8
19932,1994-07-29,Tokyo,61.0,29.2,24.6,26.4,30.4,27.9,29.1,11.8,11.8,0.0,30.3,45.0
19937,1994-08-03,Tokyo,51.0,35.6,26.4,30.5,40.2,31.5,34.6,0.1,0.1,0.0,20.6,34.9
19938,1994-08-04,Tokyo,51.0,35.4,26.7,30.4,40.5,33.9,36.1,0.2,0.2,0.0,18.1,31.7
19939,1994-08-05,Tokyo,61.0,34.8,25.9,29.2,39.4,31.8,34.5,4.9,4.9,0.0,16.1,27.0
19941,1994-08-07,Tokyo,51.0,34.1,26.5,29.6,41.2,32.4,35.0,0.2,0.2,0.0,23.2,37.8
19942,1994-08-08,Tokyo,53.0,33.9,26.5,29.4,39.3,31.6,33.8,0.9,0.9,0.0,24.4,40.0
19944,1994-08-10,Tokyo,53.0,32.2,24.7,28.1,34.1,29.0,31.3,1.8,1.8,0.0,23.4,37.4
19945,1994-08-11,Tokyo,51.0,31.0,25.2,27.9,34.3,30.2,31.6,1.6,1.6,0.0,25.1,41.4
19954,1994-08-20,Tokyo,65.0,27.8,22.6,24.4,31.1,25.1,27.4,41.4,41.4,0.0,16.4,26.3
19955,1994-08-21,Tokyo,65.0,24.2,21.2,22.5,27.2,23.1,24.5,88.2,88.2,0.0,19.4,28.4
19976,1994-09-11,Tokyo,61.0,31.1,23.5,27.3,34.5,25.4,31.5,6.8,6.8,0.0,14.6,26.3
19978,1994-09-13,Tokyo,63.0,22.0,18.9,19.9,22.2,18.8,19.9,65.2,65.2,0.0,21.1,34.6
19979,1994-09-14,Tokyo,63.0,20.8,19.6,20.0,21.2,20.1,20.8,76.8,76.8,0.0,18.1,34.9
19981,1994-09-16,Tokyo,55.0,26.1,21.5,23.1,29.8,24.5,26.8,12.7,12.7,0.0,18.7,32.4
19994,1994-09-29,Tokyo,63.0,24.9,20.1,23.5,27.7,20.7,23.8,23.1,23.1,0.0,56.6,93.6
20067,1994-12-11,Tokyo,61.0,8.0,5.8,7.0,5.4,1.8,3.6,4.6,4.6,0.0,19.5,31.3
20110,1995-01-23,Tokyo,51.0,11.6,3.5,6.9,10.4,0.8,4.9,0.4,0.4,0.0,10.0,13.0
20143,1995-02-25,Tokyo,71.0,7.6,1.2,4.4,4.2,-2.9,0.6,3.1,2.5,0.42,14.5,24.8
20146,1995-02-28,Tokyo,73.0,9.1,2.2,5.3,5.2,-4.0,0.8,15.5,12.7,1.96,29.6,46.8
20147,1995-03-01,Tokyo,73.0,10.0,0.1,4.2,6.2,-4.0,-0.3,6.1,5.4,0.49,30.2,48.2
20149,1995-03-03,Tokyo,73.0,8.1,1.2,4.4,4.0,-3.6,0.4,13.5,9.6,2.73,19.9,32.0
20150,1995-03-04,Tokyo,73.0,4.6,-0.9,1.8,-1.0,-6.0,-3.1,7.9,7.4,0.35,29.9,49.0
20163,1995-03-17,Tokyo,53.0,15.6,5.7,12.5,12.8,0.5,8.5,5.9,5.9,0.0,44.2,64.1
20164,1995-03-18,Tokyo,53.0,4.9,3.0,3.9,1.0,-1.0,0.0,5.9,5.9,0.0,25.7,40.0
20172,1995-03-26,Tokyo,71.0,5.2,2.2,3.8,2.1,-3.3,0.3,2.1,2.0,0.07,23.2,35.6
20199,1995-04-22,Tokyo,53.0,20.5,15.2,17.0,15.9,10.7,13.3,1.2,1.2,0.0,52.3,83.5
20200,1995-04-23,Tokyo,55.0,22.2,12.2,17.7,21.1,5.9,14.8,5.1,5.1,0.0,57.1,100.1
20218,1995-05-11,Tokyo,53.0,19.0,14.6,16.6,16.5,14.4,15.2,2.5,2.5,0.0,33.6,56.2
20239,1995-06-01,Tokyo,63.0,21.5,13.0,17.3,23.2,13.2,17.8,2.8,2.8,0.0,16.8,28.1
20241,1995-06-03,Tokyo,65.0,22.6,18.4,20.3,21.5,16.6,19.2,36.1,36.1,0.0,41.1,81.4
20242,1995-06-04,Tokyo,61.0,22.7,19.0,20.6,23.9,19.4,21.2,6.3,6.3,0.0,35.6,67.0
20250,1995-06-12,Tokyo,63.0,19.5,15.3,16.8,19.2,14.6,16.5,5.7,5.7,0.0,12.3,17.3
20271,1995-07-03,Tokyo,63.0,25.8,22.1,24.0,26.9,23.2,25.0,39.3,39.3,0.0,44.8,73.1
