,time,location_name
316,1976-01-23,Toronto
317,1976-02-16,Toronto
318,1976-02-21,Toronto
319,1976-03-03,Toronto
320,1976-03-04,Toronto
321,1976-03-19,Toronto
322,1976-03-28,Toronto
323,1976-04-11,Toronto
324,1976-05-06,Toronto
325,1976-07-29,Toronto
326,1976-10-20,Toronto
327,1977-01-10,Toronto
328,1977-01-14,Toronto
329,1977-01-28,Toronto
330,1977-01-29,Toronto
331,1977-04-05,Toronto
332,1977-04-23,Toronto
333,1977-05-08,Toronto
334,1977-07-06,Toronto
335,1977-08-10,Toronto
336,1977-09-25,Toronto
337,1977-09-26,Toronto
338,1977-12-06,Toronto
339,1977-12-14,Toronto
340,1978-01-10,Toronto
341,1978-01-20,Toronto
342,1978-01-26,Toronto
343,1978-01-27,Toronto
344,1978-02-02,Toronto
345,1978-12-31,Toronto
346,1979-02-10,Toronto
347,1979-02-13,Toronto
348,1979-02-14,Toronto
349,1979-02-15,Toronto
350,1979-03-14,Toronto
351,1979-04-06,Toronto
352,1979-04-14,Toronto
353,1979-09-14,Toronto
354,1979-11-26,Toronto
355,1979-12-05,Toronto
356,1980-01-11,Toronto
357,1980-01-12,Toronto
358,1980-03-11,Toronto
359,1980-03-21,Toronto
360,1980-03-22,Toronto
361,1980-05-31,Toronto
362,1980-06-02,Toronto
363,1980-06-20,Toronto
364,1980-09-01,Toronto
365,1980-09-17,Toronto
366,1980-10-25,Toronto
367,1980-10-26,Toronto
368,1980-12-03,Toronto
369,1981-02-11,Toronto
370,1981-04-04,Toronto
371,1981-05-27,Toronto
372,1981-05-28,Toronto
373,1981-08-27,Toronto
374,1981-10-07,Toronto
375,1981-10-21,Toronto
376,1981-11-06,Toronto
377,1982-01-05,Toronto
378,1982-01-10,Toronto
379,1982-01-11,Toronto
380,1982-01-17,Toronto
381,1982-02-01,Toronto
382,1982-02-05,Toronto
383,1982-02-09,Toronto
384,1982-08-25,Toronto
385,1982-09-03,Toronto
386,1982-10-20,Toronto
387,1982-11-04,Toronto
388,1982-11-12,Toronto
389,1983-02-02,Toronto
390,1983-05-02,Toronto
391,1983-05-07,Toronto
392,1983-05-08,Toronto
393,1983-11-11,Toronto
394,1983-12-24,Toronto
395,1983-12-26,Toronto
396,1983-12-28,Toronto
397,1984-01-25,Toronto
398,1984-02-28,Toronto
399,1984-02-29,Toronto
400,1984-03-11,Toronto
401,1984-03-16,Toronto
402,1984-06-17,Toronto
403,1984-10-21,Toronto
404,1984-11-01,Toronto
405,1984-11-02,Toronto
406,1984-12-10,Toronto
407,1985-01-01,Toronto
408,1985-03-04,Toronto
409,1985-03-13,Toronto
410,1985-03-31,Toronto
411,1985-04-01,Toronto
412,1985-04-06,Toronto
413,1985-11-04,Toronto
414,1985-12-02,Toronto
415,1986-01-20,Toronto
416,1986-01-28,Toronto
417,1986-02-07,Toronto
418,1986-02-19,Toronto
419,1986-03-09,Toronto
420,1986-03-11,Toronto
421,1986-03-13,Toronto
422,1986-03-19,Toronto
423,1986-08-27,Toronto
424,1986-09-11,Toronto
425,1986-09-12,Toronto
426,1987-02-08,Toronto
427,1987-02-09,Toronto
428,1987-08-17,Toronto
429,1987-09-22,Toronto
430,1987-11-12,Toronto
431,1988-02-15,Toronto
432,1988-05-13,Toronto
433,1988-06-22,Toronto
434,1988-07-17,Toronto
435,1988-08-14,Toronto
436,1988-08-17,Toronto
437,1988-10-02,Toronto
438,1988-10-18,Toronto
439,1988-11-05,Toronto
440,1988-11-10,Toronto
441,1988-11-17,Toronto
442,1989-01-08,Toronto
443,1989-02-08,Toronto
444,1989-03-04,Toronto
445,1989-03-15,Toronto
446,1989-03-29,Toronto
447,1989-04-03,Toronto
448,1989-06-23,Toronto
449,1989-07-10,Toronto
450,1989-08-04,Toronto
451,1989-09-23,Toronto
452,1989-11-06,Toronto
453,1989-11-21,Toronto
454,1990-01-26,Toronto
455,1990-02-13,Toronto
456,1990-02-15,Toronto
457,1990-02-16,Toronto
458,1990-02-22,Toronto
459,1990-03-09,Toronto
460,1990-08-13,Toronto
461,1990-08-28,Toronto
462,1990-10-04,Toronto
463,1990-11-25,Toronto
464,1990-12-03,Toronto
465,1990-12-04,Toronto
466,1990-12-30,Toronto
467,1991-01-06,Toronto
468,1991-01-11,Toronto
469,1991-03-01,Toronto
470,1991-03-28,Toronto
471,1991-04-16,Toronto
472,1991-09-16,Toronto
473,1991-10-12,Toronto
474,1991-11-30,Toronto
475,1992-01-14,Toronto
476,1992-01-15,Toronto
477,1992-03-11,Toronto
478,1992-03-12,Toronto
479,1992-11-03,Toronto
480,1992-11-13,Toronto
481,1992-12-11,Toronto
482,1992-12-25,Toronto
483,1992-12-30,Toronto
484,1993-02-21,Toronto
485,1993-03-13,Toronto
486,1993-03-14,Toronto
487,1993-03-16,Toronto
488,1993-03-23,Toronto
489,1993-04-21,Toronto
490,1993-07-19,Toronto
491,1993-10-01,Toronto
492,1993-10-21,Toronto
493,1993-11-20,Toronto
494,1994-01-06,Toronto
495,1994-01-07,Toronto
496,1994-02-08,Toronto
497,1994-02-09,Toronto
498,1994-02-23,Toronto
499,1994-02-24,Toronto
500,1994-04-03,Toronto
501,1994-06-29,Toronto
502,1994-08-04,Toronto
503,1994-08-28,Toronto
504,1994-10-01,Toronto
505,1994-11-21,Toronto
506,1994-11-28,Toronto
507,1995-01-20,Toronto
508,1995-02-15,Toronto
509,1995-03-08,Toronto
510,1995-04-03,Toronto
511,1995-10-06,Toronto
512,1995-10-15,Toronto
513,1995-10-20,Toronto
514,1995-10-21,Toronto
515,1995-11-11,Toronto
516,1995-11-12,Toronto
517,1995-12-06,Toronto
518,1996-01-03,Toronto
519,1996-01-19,Toronto
520,1996-01-27,Toronto
521,1996-02-27,Toronto
522,1996-03-03,Toronto
