,0,1,2,3,4,5,6,7,8,9,10,11,12,13
24126,2006-01-21,Moscow,71.0,-22.8,-24.5,-23.6,-29.2,-31.6,-30.1,0.0,0.0,0.21,21.6,46.4
24127,2006-01-22,Moscow,71.0,-19.2,-22.9,-21.2,-26.0,-29.1,-27.9,0.0,0.0,0.42,19.8,36.4
24153,2006-02-17,Moscow,73.0,-8.9,-13.2,-11.4,-13.5,-18.7,-16.2,4.8,0.0,3.43,13.2,21.2
24166,2006-03-02,Moscow,73.0,-7.0,-10.0,-8.2,-13.1,-17.7,-15.3,5.0,0.0,3.5,33.3,60.1
24194,2006-03-30,Moscow,55.0,5.8,0.2,2.6,3.7,-2.8,-0.2,3.8,3.8,0.0,9.0,16.6
24281,2006-06-25,Moscow,63.0,27.6,18.5,23.6,30.5,19.3,26.0,2.9,2.9,0.0,10.1,18.4
24299,2006-07-13,Moscow,61.0,29.3,19.1,24.3,32.5,21.0,27.1,2.4,2.4,0.0,11.0,17.3
24301,2006-07-15,Moscow,63.0,26.7,17.6,22.7,29.5,19.5,25.2,10.7,10.7,0.0,10.5,20.2
24436,2006-11-27,Moscow,61.0,5.4,4.3,4.9,2.5,0.9,1.9,9.5,9.5,0.0,15.7,30.2
24454,2006-12-15,Moscow,61.0,8.4,2.7,6.1,3.3,-3.0,0.8,7.7,7.7,0.0,33.6,65.9
24481,2007-01-11,Moscow,61.0,7.0,3.3,5.8,2.9,-3.5,0.5,2.8,2.8,0.0,33.8,64.1
24489,2007-01-19,Moscow,53.0,5.4,2.8,4.1,0.8,-2.1,-0.8,7.6,7.6,0.0,26.1,56.5
24495,2007-01-25,Moscow,73.0,-10.5,-12.7,-11.2,-16.6,-18.9,-17.8,8.6,0.0,6.23,26.2,48.6
24636,2007-06-15,Moscow,61.0,27.6,17.0,22.2,26.2,14.7,21.2,4.8,4.8,0.0,24.2,56.5
24664,2007-07-13,Moscow,61.0,30.9,18.0,23.5,30.3,19.3,24.4,8.4,8.4,0.0,22.9,50.0
24684,2007-08-02,Moscow,63.0,17.2,14.4,15.9,17.5,13.3,14.9,34.9,34.9,0.0,18.8,42.5
24889,2008-02-23,Moscow,71.0,4.2,0.1,2.3,-1.9,-5.2,-3.6,2.0,1.8,0.14,34.0,73.8
24921,2008-03-26,Moscow,3.0,8.9,-1.4,3.7,3.3,-5.3,-1.9,0.0,0.0,0.0,36.0,69.1
24998,2008-06-11,Moscow,1.0,23.2,9.8,18.0,19.9,7.0,15.5,0.0,0.0,0.0,31.7,66.2
25091,2008-09-12,Moscow,55.0,8.3,5.6,7.2,4.6,1.1,3.0,13.7,13.7,0.0,28.1,50.8
25116,2008-10-07,Moscow,53.0,12.9,10.4,11.9,12.3,8.9,11.0,12.9,12.9,0.0,10.5,21.2
25163,2008-11-23,Moscow,71.0,8.3,-1.8,3.5,2.2,-10.1,-3.5,5.8,5.4,0.56,41.4,89.3
25164,2008-11-24,Moscow,71.0,0.4,-1.9,-0.9,-6.3,-9.3,-7.9,0.0,0.0,0.07,36.9,69.5
25179,2008-12-09,Moscow,71.0,4.4,0.7,2.5,1.6,-3.3,-1.3,8.4,8.2,0.14,16.8,28.4
25276,2009-03-16,Moscow,71.0,-0.4,-4.7,-2.5,-3.3,-8.0,-5.7,0.7,0.0,0.77,6.5,9.0
25334,2009-05-13,Moscow,61.0,18.9,8.0,13.2,15.6,5.1,10.6,9.0,9.0,0.0,25.5,73.4
25355,2009-06-03,Moscow,63.0,25.2,14.7,19.1,21.8,10.4,17.0,8.7,8.7,0.0,35.8,67.3
25364,2009-06-12,Moscow,51.0,29.2,16.4,23.5,29.4,17.2,23.8,0.3,0.3,0.0,23.5,53.6
25365,2009-06-13,Moscow,61.0,28.0,17.2,22.6,28.4,18.1,22.9,2.5,2.5,0.0,23.9,59.4
25430,2009-08-17,Moscow,53.0,24.4,14.5,19.5,22.7,12.3,17.9,2.3,2.3,0.0,25.7,63.0
25476,2009-10-02,Moscow,61.0,9.3,5.3,7.1,4.0,-0.4,1.8,8.2,8.2,0.0,32.9,71.6
25478,2009-10-04,Moscow,3.0,11.6,2.9,8.4,6.2,-1.2,3.0,0.0,0.0,0.0,33.4,66.6
25479,2009-10-05,Moscow,51.0,12.2,7.3,9.7,7.1,2.0,4.7,0.1,0.1,0.0,30.0,68.8
25482,2009-10-08,Moscow,63.0,15.4,8.7,12.8,14.0,4.1,10.1,9.9,9.9,0.0,33.6,78.1
25483,2009-10-09,Moscow,61.0,11.5,5.0,6.6,10.3,1.2,3.7,15.0,15.0,0.0,19.2,78.1
25493,2009-10-19,Moscow,63.0,5.7,1.2,3.5,3.4,-2.1,0.6,8.1,8.1,0.0,11.6,23.0
25573,2010-01-07,Moscow,73.0,-7.8,-14.3,-10.7,-13.8,-20.5,-17.6,7.7,0.0,5.6,30.8,54.0
25592,2010-01-26,Moscow,71.0,-18.4,-24.7,-21.4,-23.2,-30.1,-26.6,0.8,0.0,0.7,11.6,21.2
25647,2010-03-22,Moscow,53.0,4.1,-1.9,1.9,-1.2,-7.9,-4.0,3.6,3.6,0.0,34.2,62.6
25679,2010-04-23,Moscow,55.0,8.7,2.5,5.1,3.8,-2.6,0.1,4.9,4.9,0.0,29.3,62.3
25729,2010-06-12,Moscow,53.0,28.4,17.0,22.8,28.7,17.2,22.8,1.1,1.1,0.0,28.2,68.0
25730,2010-06-13,Moscow,63.0,28.0,14.0,20.1,27.9,11.6,19.7,8.1,8.1,0.0,31.7,83.5
25763,2010-07-16,Moscow,51.0,32.7,21.4,28.1,34.5,23.2,30.0,0.3,0.3,0.0,8.2,19.1
25767,2010-07-20,Moscow,63.0,31.8,21.8,26.4,34.8,22.5,28.4,5.0,5.0,0.0,11.2,28.4
25769,2010-07-22,Moscow,51.0,33.1,21.7,27.7,34.8,22.2,28.9,0.7,0.7,0.0,12.2,25.6
25771,2010-07-24,Moscow,61.0,34.8,22.4,28.7,35.8,23.2,29.6,2.0,2.0,0.0,17.3,31.3
25773,2010-07-26,Moscow,53.0,35.8,23.3,29.4,35.6,22.1,28.8,0.7,0.7,0.0,14.6,34.2
25774,2010-07-27,Moscow,53.0,34.4,21.5,28.6,35.3,20.9,28.2,0.9,0.9,0.0,15.1,31.7
25775,2010-07-28,Moscow,61.0,36.3,24.1,29.8,35.7,22.9,28.9,1.3,1.3,0.0,19.5,47.9
25776,2010-07-29,Moscow,2.0,35.9,23.5,29.8,34.3,23.6,28.4,0.0,0.0,0.0,26.3,49.7
25780,2010-08-02,Moscow,55.0,36.6,22.0,29.1,36.5,23.6,29.4,1.2,1.2,0.0,14.3,38.9
25781,2010-08-03,Moscow,55.0,33.7,22.9,28.0,36.4,23.6,29.8,1.2,1.2,0.0,9.2,20.5
25782,2010-08-04,Moscow,51.0,36.3,21.3,28.8,36.9,21.9,29.3,0.8,0.8,0.0,13.8,37.4
25783,2010-08-05,Moscow,51.0,36.3,21.4,29.9,35.5,21.6,29.7,0.1,0.1,0.0,15.7,28.1
25784,2010-08-06,Moscow,53.0,37.5,23.7,30.2,38.4,23.9,31.3,0.5,0.5,0.0,10.0,23.0
25785,2010-08-07,Moscow,61.0,36.6,22.1,30.0,39.2,24.7,32.4,2.5,2.5,0.0,11.0,22.3
25788,2010-08-10,Moscow,61.0,34.3,23.1,27.9,35.4,23.2,28.5,2.3,2.3,0.0,15.8,33.5
25794,2010-08-16,Moscow,61.0,30.5,21.1,25.1,31.5,21.2,26.3,2.2,2.2,0.0,13.1,43.6
25801,2010-08-23,Moscow,63.0,23.4,15.8,18.9,22.4,15.2,18.2,10.4,10.4,0.0,25.8,63.0
25854,2010-10-15,Moscow,53.0,5.3,1.9,3.0,0.3,-4.2,-2.6,4.6,4.6,0.0,26.7,64.4
25859,2010-10-20,Moscow,53.0,5.0,-0.0,3.0,-0.3,-5.2,-2.7,1.7,1.7,0.0,27.5,66.6
25900,2010-11-30,Moscow,71.0,-16.1,-21.7,-17.9,-22.6,-28.3,-24.9,0.0,0.0,0.21,24.1,45.7
26029,2011-04-08,Moscow,73.0,3.3,0.3,1.8,1.1,-3.4,-1.3,12.8,7.6,3.64,11.8,23.4
26039,2011-04-18,Moscow,51.0,10.9,1.1,5.7,4.5,-5.0,0.1,0.3,0.3,0.0,34.6,72.7
26069,2011-05-18,Moscow,53.0,18.9,5.7,12.9,15.7,3.1,10.0,1.2,1.2,0.0,27.9,66.6
26117,2011-07-05,Moscow,63.0,24.6,18.4,20.5,24.0,19.6,21.3,17.6,17.6,0.0,25.0,56.9
26140,2011-07-28,Moscow,53.0,31.6,19.8,25.9,33.2,21.6,27.9,2.9,2.9,0.0,11.8,26.6
26152,2011-08-09,Moscow,51.0,27.5,17.1,22.4,24.7,16.9,20.7,0.7,0.7,0.0,28.0,59.0
26263,2011-11-28,Moscow,53.0,4.4,1.3,2.6,-1.0,-4.9,-3.1,3.8,3.8,0.0,30.3,59.8
26270,2011-12-05,Moscow,53.0,6.6,3.3,4.5,1.2,-1.7,-0.4,5.4,5.4,0.0,32.6,74.2
26292,2011-12-27,Moscow,71.0,5.1,-1.1,2.2,-1.1,-6.9,-3.8,1.4,1.4,0.07,33.3,74.5
26328,2012-02-01,Moscow,73.0,-20.2,-25.0,-22.7,-26.3,-30.9,-28.7,0.9,0.0,0.7,18.0,30.2
26329,2012-02-02,Moscow,73.0,-16.3,-22.1,-17.9,-22.6,-27.2,-24.3,4.3,0.0,3.08,24.2,43.2
26340,2012-02-13,Moscow,71.0,-21.6,-34.1,-26.6,-26.6,-39.5,-31.9,0.0,0.0,0.21,10.7,19.1
26400,2012-04-13,Moscow,55.0,2.5,-0.9,1.7,-1.1,-4.6,-1.9,7.8,7.8,0.0,13.5,23.8
26418,2012-05-01,Moscow,2.0,16.6,3.1,9.7,11.4,-1.5,4.6,0.0,0.0,0.0,34.2,68.0
26578,2012-10-08,Moscow,61.0,6.7,4.4,5.3,3.8,1.3,2.2,12.7,12.7,0.0,15.5,28.1
26598,2012-10-28,Moscow,75.0,7.6,-0.1,3.2,5.9,-5.6,-0.7,22.2,15.0,5.04,23.3,43.2
26607,2012-11-06,Moscow,61.0,9.9,4.7,7.1,7.4,-0.0,3.0,20.9,20.9,0.0,25.4,49.7
26656,2012-12-25,Moscow,73.0,-5.3,-19.5,-12.9,-12.9,-26.1,-20.0,1.9,0.0,1.75,32.4,59.4
26736,2013-03-15,Moscow,75.0,2.4,-1.7,-0.5,-1.1,-6.9,-4.9,20.0,3.1,11.83,23.9,49.3
26745,2013-03-24,Moscow,73.0,-8.4,-10.3,-9.3,-16.4,-18.2,-17.1,11.1,0.0,7.77,35.1,64.8
26841,2013-06-28,Moscow,63.0,29.6,18.5,24.3,33.2,20.3,27.2,5.2,5.2,0.0,6.9,22.7
26910,2013-09-05,Moscow,63.0,9.3,8.5,8.8,5.2,3.3,4.3,28.0,28.0,0.0,30.6,62.3
26929,2013-09-24,Moscow,61.0,9.8,6.4,8.4,7.7,1.9,5.3,18.4,18.4,0.0,25.6,50.8
26991,2013-11-25,Moscow,55.0,3.4,1.7,2.7,0.5,-1.8,-0.5,12.6,12.6,0.0,13.4,36.0
27009,2013-12-13,Moscow,51.0,2.3,-2.6,0.7,-4.0,-9.2,-5.7,0.4,0.4,0.0,33.5,65.9
27238,2014-07-30,Moscow,61.0,31.4,20.6,25.8,31.4,19.2,25.2,1.9,1.9,0.0,18.1,40.0
27498,2015-04-16,Moscow,73.0,8.1,-2.4,2.5,3.6,-6.2,-2.7,7.2,5.2,1.4,31.9,63.0
27528,2015-05-16,Moscow,61.0,9.4,4.7,7.5,8.2,-0.1,3.5,23.4,23.4,0.0,30.5,61.2
27558,2015-06-15,Moscow,2.0,27.9,16.5,22.5,26.6,17.1,22.4,0.0,0.0,0.0,21.3,58.7
27570,2015-06-27,Moscow,63.0,20.5,14.4,17.4,23.0,13.2,17.6,29.9,29.9,0.0,17.5,36.4
27582,2015-07-09,Moscow,61.0,26.8,16.9,21.8,27.5,16.0,22.5,9.2,9.2,0.0,25.0,64.1
27690,2015-10-25,Moscow,51.0,5.1,3.8,4.4,2.9,1.2,2.1,1.7,1.7,0.0,10.0,15.1
27693,2015-10-28,Moscow,71.0,3.1,0.0,1.4,-3.0,-6.3,-4.9,0.2,0.2,0.21,35.2,69.5
27733,2015-12-07,Moscow,51.0,7.1,2.7,5.0,0.3,-3.9,-1.5,0.2,0.2,0.0,37.7,85.7
27734,2015-12-08,Moscow,51.0,2.5,0.1,1.5,-4.3,-5.4,-4.9,0.1,0.1,0.0,31.8,59.8
27749,2015-12-23,Moscow,61.0,8.9,3.4,4.7,3.4,-0.7,0.5,6.5,6.5,0.0,32.8,74.5
27753,2015-12-27,Moscow,71.0,-0.4,-4.3,-3.0,-6.4,-11.2,-10.0,0.1,0.0,0.35,33.4,72.7
27769,2016-01-12,Moscow,75.0,-2.7,-17.8,-11.6,-8.8,-24.4,-18.9,11.2,0.0,7.84,32.1,59.4
27851,2016-04-03,Moscow,3.0,6.2,1.2,3.3,-0.9,-5.2,-3.1,0.0,0.0,0.0,37.5,70.9
27957,2016-07-18,Moscow,63.0,28.8,19.1,23.3,29.4,17.3,23.1,13.3,13.3,0.0,21.9,47.5
27985,2016-08-15,Moscow,63.0,14.9,13.8,14.5,13.5,12.0,12.7,52.6,52.6,0.0,24.5,48.2
28129,2017-01-06,Moscow,71.0,-21.0,-28.1,-24.6,-27.8,-34.2,-31.0,0.3,0.0,0.28,20.0,36.4
28215,2017-04-02,Moscow,73.0,9.5,0.2,4.3,7.5,-5.7,0.4,3.0,2.1,0.63,25.3,50.0
28239,2017-04-26,Moscow,61.0,15.9,2.8,9.4,10.5,-2.1,5.2,9.1,9.1,0.0,31.2,66.2
28240,2017-04-27,Moscow,55.0,7.8,2.6,4.6,6.0,-0.6,2.2,11.9,11.9,0.0,12.7,25.2
28251,2017-05-08,Moscow,73.0,5.1,1.4,2.8,1.6,-2.6,-1.4,19.9,17.6,1.61,19.5,37.4
28254,2017-05-11,Moscow,73.0,8.3,-1.5,3.3,5.5,-5.5,-0.1,9.3,7.4,1.33,14.3,37.1
28272,2017-05-29,Moscow,55.0,22.9,8.6,16.0,19.4,3.7,13.4,3.3,3.3,0.0,32.4,67.0
28335,2017-07-31,Moscow,53.0,24.0,15.6,19.3,22.7,14.9,18.3,3.3,3.3,0.0,28.7,53.6
28380,2017-09-14,Moscow,51.0,18.2,12.7,15.7,14.1,10.7,12.8,0.4,0.4,0.0,31.2,72.4
28381,2017-09-15,Moscow,61.0,22.5,11.8,16.0,18.5,7.4,12.5,2.5,2.5,0.0,33.1,70.6
28427,2017-10-31,Moscow,73.0,4.7,0.7,2.2,2.6,-6.3,-3.0,12.8,7.1,3.99,32.7,64.1
28458,2017-12-01,Moscow,75.0,1.2,-1.5,0.1,-4.1,-7.3,-5.8,12.3,2.8,6.72,28.5,66.2
28473,2017-12-16,Moscow,61.0,6.3,1.1,3.5,1.1,-2.9,-1.3,9.6,9.6,0.0,30.2,72.7
28523,2018-02-04,Moscow,75.0,-1.8,-12.1,-7.3,-6.8,-19.3,-14.0,16.2,0.0,11.34,27.2,50.0
28599,2018-04-21,Moscow,63.0,18.4,3.5,10.6,14.1,-3.0,5.9,5.8,5.8,0.0,37.1,73.8
28669,2018-06-30,Moscow,63.0,28.8,18.1,22.4,29.7,17.4,23.5,15.9,15.9,0.0,18.3,37.8
28721,2018-08-21,Moscow,55.0,22.7,13.4,18.7,21.1,10.3,16.8,3.5,3.5,0.0,29.0,65.9
28757,2018-09-26,Moscow,61.0,11.5,5.2,8.4,6.7,-0.3,3.4,2.9,2.9,0.0,34.4,63.7
28758,2018-09-27,Moscow,61.0,13.1,5.1,8.7,7.0,-1.1,3.4,8.9,8.9,0.0,34.4,74.9
28759,2018-09-28,Moscow,53.0,13.9,6.4,9.7,9.4,1.8,5.1,2.4,2.4,0.0,34.4,79.9
28801,2018-11-09,Moscow,51.0,3.8,2.0,3.0,1.4,-0.9,0.5,0.1,0.1,0.0,7.5,12.2
28958,2019-04-15,Moscow,73.0,10.1,-1.0,4.0,5.5,-5.2,-0.6,1.2,0.0,0.91,19.7,41.4
29026,2019-06-22,Moscow,61.0,30.5,20.0,24.9,30.4,19.8,25.3,2.4,2.4,0.0,20.5,46.1
29074,2019-08-09,Moscow,61.0,18.0,14.9,16.1,17.2,11.5,13.1,2.2,2.2,0.0,39.6,77.0
29112,2019-09-16,Moscow,51.0,15.2,10.4,12.4,11.3,6.4,8.4,0.9,0.9,0.0,29.3,69.5
29153,2019-10-27,Moscow,53.0,13.7,11.7,12.5,9.4,5.9,8.6,0.8,0.8,0.0,34.6,68.8
29154,2019-10-28,Moscow,3.0,10.4,1.1,5.1,3.5,-2.3,0.2,0.0,0.0,0.0,35.5,69.1
29206,2019-12-19,Moscow,3.0,5.2,1.2,2.9,-0.9,-5.4,-4.1,0.0,0.0,0.0,36.2,70.2
29288,2020-03-10,Moscow,61.0,7.7,3.5,5.3,5.9,0.8,3.0,9.4,9.4,0.0,10.2,18.0
29290,2020-03-12,Moscow,53.0,8.3,4.0,6.0,2.5,-0.8,0.7,1.5,1.5,0.0,30.3,76.7
29291,2020-03-13,Moscow,53.0,7.5,1.7,4.9,1.3,-4.2,-1.7,2.1,2.1,0.0,46.9,97.6
29328,2020-04-19,Moscow,71.0,7.0,-1.2,2.9,4.5,-4.7,-0.1,3.5,3.1,0.42,12.4,25.2
29331,2020-04-22,Moscow,51.0,6.5,0.9,4.1,-0.7,-4.4,-2.1,0.2,0.2,0.0,37.7,76.3
29352,2020-05-13,Moscow,3.0,11.3,3.1,7.6,6.2,-4.0,1.8,0.0,0.0,0.0,35.9,66.2
29356,2020-05-17,Moscow,61.0,14.1,6.5,10.5,9.5,2.5,6.1,1.5,1.5,0.0,30.4,61.9
29368,2020-05-29,Moscow,63.0,15.8,11.1,13.9,16.1,9.5,13.1,40.7,40.7,0.0,18.8,33.5
29414,2020-07-14,Moscow,63.0,18.8,15.4,17.3,19.7,13.9,15.9,19.3,19.3,0.0,30.4,58.7
29461,2020-08-30,Moscow,55.0,22.6,14.0,18.4,23.5,12.2,18.0,3.4,3.4,0.0,21.0,62.3
29479,2020-09-17,Moscow,63.0,22.1,8.9,15.1,20.5,5.8,12.6,19.8,19.8,0.0,25.8,60.8
29585,2021-01-01,Moscow,53.0,0.2,-2.6,-1.0,-4.0,-7.4,-5.6,3.9,3.9,0.0,17.2,31.3
29598,2021-01-14,Moscow,73.0,-14.3,-17.1,-15.8,-19.5,-23.8,-21.6,5.7,0.0,4.41,23.7,45.7
29600,2021-01-16,Moscow,73.0,-15.6,-17.9,-16.7,-21.7,-24.0,-22.9,6.5,0.0,5.04,18.9,36.4
29627,2021-02-12,Moscow,73.0,-14.8,-16.1,-15.5,-21.1,-23.8,-22.4,14.5,0.0,10.15,27.9,52.2
29628,2021-02-13,Moscow,75.0,-13.7,-15.9,-14.8,-19.7,-24.0,-21.4,9.4,0.0,6.65,32.9,63.4
29635,2021-02-20,Moscow,71.0,-10.7,-20.5,-14.7,-15.0,-25.6,-19.2,0.0,0.0,0.35,9.5,11.9
29675,2021-04-01,Moscow,71.0,6.2,0.5,3.4,3.0,-2.4,0.3,6.1,6.0,0.07,14.0,27.4
29710,2021-05-06,Moscow,53.0,16.1,6.3,11.0,11.2,3.2,6.9,1.6,1.6,0.0,36.9,78.5
29760,2021-06-25,Moscow,61.0,31.3,19.8,26.1,34.2,21.6,28.9,1.9,1.9,0.0,9.2,26.6
29780,2021-07-15,Moscow,61.0,31.8,19.2,25.4,34.1,21.3,28.1,2.6,2.6,0.0,15.6,34.9
29807,2021-08-11,Moscow,63.0,21.2,18.6,19.8,23.2,20.2,21.7,23.3,23.3,0.0,11.2,26.3
29847,2021-09-20,Moscow,61.0,6.6,4.8,5.7,1.4,-0.9,0.4,13.3,13.3,0.0,28.9,61.9
29850,2021-09-23,Moscow,61.0,10.6,6.9,8.2,9.2,4.4,6.4,7.4,7.4,0.0,10.9,18.4
29918,2021-11-30,Moscow,73.0,7.7,-3.0,1.2,4.1,-10.6,-5.3,13.4,8.2,3.64,35.6,75.2
29932,2021-12-14,Moscow,73.0,-2.9,-6.4,-4.2,-5.9,-10.4,-7.5,2.5,0.0,1.75,7.1,10.8
30034,2022-03-26,Moscow,53.0,4.3,-1.7,1.5,-1.3,-7.6,-4.1,1.9,1.9,0.0,31.6,63.4
30035,2022-03-27,Moscow,71.0,-1.4,-7.8,-4.0,-7.6,-13.7,-11.4,1.4,0.0,0.98,41.0,75.2
30050,2022-04-11,Moscow,61.0,3.7,1.5,2.4,0.2,-2.7,-1.4,14.7,14.7,0.0,15.6,45.7
30137,2022-07-07,Moscow,63.0,29.9,18.7,24.1,30.6,18.1,24.4,5.6,5.6,0.0,20.4,48.6
30141,2022-07-11,Moscow,51.0,31.4,18.5,25.3,29.9,18.2,24.2,0.4,0.4,0.0,27.0,64.8
30211,2022-09-19,Moscow,61.0,15.6,9.6,11.4,14.3,3.5,6.7,6.9,6.9,0.0,37.3,73.8
30216,2022-09-24,Moscow,61.0,9.3,7.4,8.2,6.5,5.3,5.8,30.9,30.9,0.0,17.0,32.0
30293,2022-12-10,Moscow,75.0,-0.4,-4.4,-2.3,-3.8,-7.9,-6.0,11.2,0.0,7.84,13.8,23.4
30295,2022-12-12,Moscow,61.0,3.3,1.2,2.8,-1.4,-3.6,-2.3,13.9,13.9,0.0,24.3,65.2
30301,2022-12-18,Moscow,75.0,-4.5,-9.9,-6.6,-10.6,-15.6,-13.0,15.6,0.0,10.92,25.1,44.3
30304,2022-12-21,Moscow,55.0,0.2,-15.3,-7.6,-5.4,-19.6,-12.7,4.8,4.8,0.0,23.3,38.2
