,0,1,2,3,4,5,6,7,8,9,10,11,12,13
15907,1983-07-22,Cape Town,51.0,11.7,7.9,9.7,6.8,4.8,5.8,0.2,0.2,0.0,23.8,43.9
15921,1983-08-05,Cape Town,63.0,12.0,9.7,10.8,8.5,4.4,6.3,6.9,6.9,0.0,34.2,68.8
15922,1983-08-06,Cape Town,53.0,12.2,8.1,10.6,9.2,6.6,7.8,5.0,5.0,0.0,20.2,43.6
15950,1983-09-03,Cape Town,63.0,13.7,9.4,12.0,12.0,7.1,9.0,16.9,16.9,0.0,33.1,63.4
15968,1983-09-21,Cape Town,63.0,16.1,9.3,12.5,14.4,7.2,10.5,24.2,24.2,0.0,27.6,41.8
15969,1983-09-22,Cape Town,53.0,13.7,10.2,11.9,9.4,6.0,7.6,7.1,7.1,0.0,39.5,61.9
15970,1983-09-23,Cape Town,51.0,13.6,11.0,12.0,9.2,7.0,7.9,0.1,0.1,0.0,26.8,54.0
15978,1983-10-01,Cape Town,63.0,14.5,11.6,12.9,12.9,8.9,10.9,20.2,20.2,0.0,20.0,36.7
16028,1983-11-20,Cape Town,61.0,20.5,15.9,18.0,22.2,16.5,18.8,6.7,6.7,0.0,14.1,28.4
16054,1983-12-16,Cape Town,61.0,19.7,15.2,17.4,17.9,12.3,15.2,8.2,8.2,0.0,27.9,52.2
16107,1984-02-07,Cape Town,53.0,21.1,15.0,17.6,19.2,11.6,15.2,3.7,3.7,0.0,32.8,61.6
16154,1984-03-25,Cape Town,61.0,20.8,15.5,17.7,18.4,14.9,16.7,11.8,11.8,0.0,25.9,45.7
16184,1984-04-24,Cape Town,0.0,31.7,13.4,22.2,30.5,13.2,21.5,0.0,0.0,0.0,13.4,21.6
16185,1984-04-25,Cape Town,61.0,21.0,14.2,17.5,18.1,11.0,15.2,5.6,5.6,0.0,31.3,69.5
16191,1984-05-01,Cape Town,63.0,17.8,13.5,15.7,16.3,11.5,14.5,8.0,8.0,0.0,16.7,33.1
16193,1984-05-03,Cape Town,53.0,17.2,12.4,14.7,16.3,12.5,14.4,1.1,1.1,0.0,8.1,20.5
16202,1984-05-12,Cape Town,63.0,17.9,13.6,15.9,16.4,12.9,14.5,11.8,11.8,0.0,22.3,42.1
16205,1984-05-15,Cape Town,65.0,16.9,14.4,15.6,12.3,8.2,11.0,29.8,29.8,0.0,61.6,127.4
16206,1984-05-16,Cape Town,63.0,14.6,9.9,12.4,8.2,4.0,5.9,12.9,12.9,0.0,46.8,104.4
16207,1984-05-17,Cape Town,55.0,14.1,9.3,12.2,10.3,4.8,8.2,7.6,7.6,0.0,30.9,67.0
16233,1984-06-12,Cape Town,51.0,11.6,9.1,10.4,8.0,4.0,5.5,0.1,0.1,0.0,29.6,54.7
16249,1984-06-28,Cape Town,63.0,17.6,13.6,14.8,13.2,9.8,11.3,16.9,16.9,0.0,39.6,77.0
16252,1984-07-01,Cape Town,61.0,16.2,12.3,14.7,12.0,8.0,10.2,10.1,10.1,0.0,40.1,72.7
16263,1984-07-12,Cape Town,63.0,17.3,13.4,14.6,13.7,8.9,10.3,12.4,12.4,0.0,43.7,84.6
16269,1984-07-18,Cape Town,61.0,15.1,10.2,12.5,13.9,8.7,11.4,11.1,11.1,0.0,17.2,26.6
16283,1984-08-01,Cape Town,61.0,16.3,11.9,14.0,13.0,9.2,11.6,4.3,4.3,0.0,24.9,48.2
16286,1984-08-04,Cape Town,61.0,16.2,11.9,14.0,10.4,6.2,9.2,9.6,9.6,0.0,43.4,75.2
16287,1984-08-05,Cape Town,51.0,14.2,10.6,12.6,11.3,5.9,9.4,0.7,0.7,0.0,29.8,63.0
16316,1984-09-03,Cape Town,63.0,14.3,10.3,11.9,10.0,4.7,7.0,23.7,23.7,0.0,38.3,84.2
16318,1984-09-05,Cape Town,51.0,13.6,9.7,11.6,10.1,5.7,8.0,1.5,1.5,0.0,29.4,52.2
16319,1984-09-06,Cape Town,63.0,14.0,9.4,12.2,10.3,5.8,8.2,8.7,8.7,0.0,37.8,83.9
16325,1984-09-12,Cape Town,53.0,12.2,9.9,11.1,11.3,6.2,7.4,5.9,5.9,0.0,25.5,45.4
16347,1984-10-04,Cape Town,63.0,13.4,10.3,12.1,8.4,5.5,7.1,33.4,33.4,0.0,41.9,79.2
16407,1984-12-03,Cape Town,61.0,19.0,12.8,16.5,15.8,11.4,13.8,3.8,3.8,0.0,29.5,52.6
16422,1984-12-18,Cape Town,61.0,20.5,16.2,17.8,20.0,14.7,17.0,17.1,17.1,0.0,23.4,41.0
16424,1984-12-20,Cape Town,61.0,21.9,16.5,18.7,23.6,15.9,18.8,8.3,8.3,0.0,19.9,40.7
16441,1985-01-06,Cape Town,61.0,21.8,14.8,18.5,17.8,13.7,16.0,6.3,6.3,0.0,38.1,65.9
16448,1985-01-13,Cape Town,61.0,26.3,21.0,23.0,29.4,21.5,25.1,10.3,10.3,0.0,19.3,33.5
16449,1985-01-14,Cape Town,63.0,23.5,20.2,21.7,25.5,20.3,23.0,24.9,24.9,0.0,19.2,46.1
16451,1985-01-16,Cape Town,51.0,27.0,19.7,22.2,31.2,19.8,23.9,0.1,0.1,0.0,19.5,34.9
16452,1985-01-17,Cape Town,51.0,21.9,17.9,19.9,20.8,17.1,18.9,3.4,3.4,0.0,31.2,56.2
16473,1985-02-07,Cape Town,61.0,22.2,17.8,19.4,22.4,15.9,18.8,4.9,4.9,0.0,30.3,63.7
16474,1985-02-08,Cape Town,51.0,24.3,17.9,20.7,21.6,15.3,18.1,0.1,0.1,0.0,39.7,71.3
16496,1985-03-02,Cape Town,61.0,17.5,12.2,15.2,13.6,9.7,12.0,11.3,11.3,0.0,36.4,66.2
16508,1985-03-14,Cape Town,63.0,18.6,12.6,15.3,16.3,7.2,13.1,17.8,17.8,0.0,38.5,67.0
16509,1985-03-15,Cape Town,63.0,15.7,12.0,14.1,10.1,7.0,8.9,8.0,8.0,0.0,42.1,81.7
16531,1985-04-06,Cape Town,63.0,18.6,11.6,15.5,15.6,7.5,12.4,14.7,14.7,0.0,29.6,55.4
16543,1985-04-18,Cape Town,61.0,17.2,12.5,15.0,15.8,11.0,13.9,8.5,8.5,0.0,16.2,27.4
16547,1985-04-22,Cape Town,63.0,18.3,13.3,15.1,14.4,10.4,12.1,9.3,9.3,0.0,37.7,64.1
16576,1985-05-21,Cape Town,63.0,17.1,14.4,15.6,13.2,11.4,12.2,10.2,10.2,0.0,36.4,74.5
16582,1985-05-27,Cape Town,55.0,16.8,13.6,14.6,14.1,10.9,12.4,8.2,8.2,0.0,29.7,52.2
16597,1985-06-11,Cape Town,63.0,15.1,12.7,14.2,14.4,11.4,12.7,35.3,35.3,0.0,30.2,56.2
16598,1985-06-12,Cape Town,63.0,16.4,13.0,14.7,15.1,11.7,12.7,18.3,18.3,0.0,33.1,69.5
16601,1985-06-15,Cape Town,63.0,15.8,8.9,13.3,15.5,7.3,11.8,19.1,19.1,0.0,26.7,45.0
16607,1985-06-21,Cape Town,53.0,16.9,9.7,14.0,12.5,7.2,10.6,4.3,4.3,0.0,36.7,65.9
16621,1985-07-05,Cape Town,63.0,13.4,10.0,11.9,13.4,6.3,10.4,40.3,40.3,0.0,21.7,46.8
16622,1985-07-06,Cape Town,63.0,12.5,7.5,9.8,9.1,4.4,6.8,5.7,5.7,0.0,23.0,50.0
16623,1985-07-07,Cape Town,55.0,12.1,4.0,9.3,8.5,1.4,6.0,2.0,2.0,0.0,30.7,51.5
16627,1985-07-11,Cape Town,61.0,11.1,7.5,9.4,6.5,2.7,4.8,4.5,4.5,0.0,29.8,61.2
16648,1985-08-01,Cape Town,63.0,14.3,9.0,12.1,12.9,7.1,10.5,6.0,6.0,0.0,16.0,31.7
16649,1985-08-02,Cape Town,63.0,13.6,9.7,11.3,7.8,5.0,6.7,8.2,8.2,0.0,44.8,90.7
16655,1985-08-08,Cape Town,63.0,15.0,7.0,11.6,11.3,4.4,8.1,10.9,10.9,0.0,37.5,78.8
16656,1985-08-09,Cape Town,63.0,16.4,12.3,14.4,13.6,9.7,11.6,6.3,6.3,0.0,30.9,67.7
16697,1985-09-19,Cape Town,61.0,14.4,10.2,12.7,11.4,6.1,9.2,3.8,3.8,0.0,20.9,40.3
16702,1985-09-24,Cape Town,51.0,14.8,11.1,13.0,10.1,8.4,9.1,1.9,1.9,0.0,33.7,64.8
16722,1985-10-14,Cape Town,61.0,19.0,13.2,15.6,19.0,11.1,14.2,5.8,5.8,0.0,18.4,35.3
16723,1985-10-15,Cape Town,61.0,18.1,13.0,15.2,15.9,10.9,12.7,5.1,5.1,0.0,27.0,47.2
16738,1985-10-30,Cape Town,53.0,18.5,12.5,15.4,13.1,6.5,9.9,1.1,1.1,0.0,45.2,81.7
16772,1985-12-03,Cape Town,51.0,24.1,18.6,20.6,22.1,15.8,18.1,1.5,1.5,0.0,38.2,71.3
16773,1985-12-04,Cape Town,53.0,27.1,17.8,23.1,30.9,17.3,24.2,0.7,0.7,0.0,16.1,34.9
16774,1985-12-05,Cape Town,53.0,24.9,16.6,20.1,27.4,18.4,21.3,2.3,2.3,0.0,20.0,41.4
16788,1985-12-19,Cape Town,51.0,25.0,17.9,20.9,23.8,16.3,20.1,0.9,0.9,0.0,26.3,48.6
16798,1985-12-29,Cape Town,61.0,18.7,12.5,16.2,15.7,10.9,13.2,5.0,5.0,0.0,35.6,64.1
16814,1986-01-14,Cape Town,53.0,20.1,17.0,18.7,19.1,16.4,17.4,6.5,6.5,0.0,32.4,57.6
16874,1986-03-15,Cape Town,53.0,23.1,16.7,19.4,20.3,15.3,17.7,3.2,3.2,0.0,33.9,56.5
16888,1986-03-29,Cape Town,63.0,21.3,11.9,16.7,18.3,10.0,14.2,3.5,3.5,0.0,29.1,60.5
16889,1986-03-30,Cape Town,65.0,18.6,12.7,16.2,15.5,11.5,13.6,17.4,17.4,0.0,23.6,61.2
16898,1986-04-08,Cape Town,61.0,18.1,13.8,16.1,16.9,12.2,14.7,4.1,4.1,0.0,24.4,48.2
16904,1986-04-14,Cape Town,53.0,19.9,15.3,17.1,17.4,13.4,15.8,6.7,6.7,0.0,29.1,50.0
16908,1986-04-18,Cape Town,61.0,18.1,14.5,16.8,18.8,11.5,15.4,3.7,3.7,0.0,19.9,35.3
16915,1986-04-25,Cape Town,51.0,27.2,17.8,21.7,28.5,19.0,23.2,0.1,0.1,0.0,8.1,21.2
16928,1986-05-08,Cape Town,61.0,19.4,14.6,17.1,16.8,13.9,15.6,9.3,9.3,0.0,31.1,57.2
16931,1986-05-11,Cape Town,55.0,19.5,15.2,16.9,15.7,13.7,14.8,1.8,1.8,0.0,32.7,60.5
16933,1986-05-13,Cape Town,61.0,19.3,12.8,15.9,16.1,11.4,14.0,5.3,5.3,0.0,32.7,60.8
16948,1986-05-28,Cape Town,55.0,18.8,14.7,16.2,14.3,11.0,12.7,8.7,8.7,0.0,36.5,74.9
16949,1986-05-29,Cape Town,55.0,17.9,14.9,16.2,16.4,13.3,14.9,8.4,8.4,0.0,28.9,52.9
16952,1986-06-01,Cape Town,55.0,18.5,9.6,15.4,14.1,8.5,11.6,4.9,4.9,0.0,43.3,85.0
16953,1986-06-02,Cape Town,63.0,15.3,11.1,13.4,11.4,7.4,9.8,31.2,31.2,0.0,43.3,83.2
16960,1986-06-09,Cape Town,61.0,18.2,14.5,16.1,14.4,11.3,13.1,6.1,6.1,0.0,33.8,59.0
16963,1986-06-12,Cape Town,63.0,16.8,13.3,14.5,13.6,10.4,11.8,12.3,12.3,0.0,30.4,55.1
16967,1986-06-16,Cape Town,63.0,19.6,12.7,15.4,15.4,8.3,11.8,12.1,12.1,0.0,34.5,67.0
16968,1986-06-17,Cape Town,63.0,13.8,9.8,12.3,9.4,6.0,7.8,11.9,11.9,0.0,37.9,76.3
16982,1986-07-01,Cape Town,61.0,12.6,7.8,11.0,9.7,5.4,7.6,3.8,3.8,0.0,21.8,40.0
16983,1986-07-02,Cape Town,53.0,11.3,5.4,8.4,8.8,3.4,6.4,5.5,5.5,0.0,14.3,29.5
16984,1986-07-03,Cape Town,51.0,11.5,4.4,8.4,9.5,2.0,6.4,0.8,0.8,0.0,14.4,24.5
16988,1986-07-07,Cape Town,61.0,15.3,9.5,12.3,13.4,7.8,10.7,9.7,9.7,0.0,19.5,33.8
17016,1986-08-04,Cape Town,63.0,14.5,10.6,12.5,10.6,4.6,8.5,29.4,29.4,0.0,36.7,60.1
17037,1986-08-25,Cape Town,55.0,17.8,10.9,14.3,17.1,9.9,13.9,6.1,6.1,0.0,14.5,28.4
17038,1986-08-26,Cape Town,55.0,13.0,10.7,12.0,12.9,6.4,8.8,11.7,11.7,0.0,29.6,49.0
17041,1986-08-29,Cape Town,61.0,15.2,13.4,13.9,13.9,11.1,11.9,16.0,16.0,0.0,20.7,40.7
17058,1986-09-15,Cape Town,55.0,16.7,13.4,14.8,13.2,10.3,11.4,5.8,5.8,0.0,41.1,70.9
17107,1986-11-03,Cape Town,63.0,16.1,12.2,13.9,12.1,7.9,9.8,7.8,7.8,0.0,37.7,71.3
17111,1986-11-07,Cape Town,3.0,17.4,13.5,15.5,14.1,10.6,12.0,0.0,0.0,0.0,36.0,68.4
17129,1986-11-25,Cape Town,61.0,23.2,16.3,19.2,23.2,16.3,19.2,2.0,2.0,0.0,21.2,42.5
17130,1986-11-26,Cape Town,61.0,20.7,16.2,18.1,22.5,16.3,18.7,12.1,12.1,0.0,18.6,32.4
17149,1986-12-15,Cape Town,2.0,28.2,17.9,21.6,29.9,15.4,20.3,0.0,0.0,0.0,37.8,72.7
17166,1987-01-01,Cape Town,61.0,19.8,15.0,17.6,18.5,13.0,16.1,3.2,3.2,0.0,25.6,41.4
17170,1987-01-05,Cape Town,55.0,23.3,15.9,19.2,21.4,14.7,17.6,2.4,2.4,0.0,28.5,52.6
17186,1987-01-21,Cape Town,61.0,19.9,15.4,18.1,20.1,14.4,17.4,9.1,9.1,0.0,26.8,46.4
17187,1987-01-22,Cape Town,53.0,22.5,18.0,19.8,23.9,19.2,20.8,4.7,4.7,0.0,22.7,44.3
17197,1987-02-01,Cape Town,51.0,25.5,18.3,21.2,24.8,19.8,21.6,1.2,1.2,0.0,28.9,54.7
17199,1987-02-03,Cape Town,51.0,23.5,15.5,19.3,21.0,15.7,18.1,1.3,1.3,0.0,33.0,58.0
17205,1987-02-09,Cape Town,61.0,23.4,14.0,17.8,22.9,10.7,16.0,11.6,11.6,0.0,32.1,59.4
17207,1987-02-11,Cape Town,51.0,23.5,15.4,18.8,23.0,12.8,16.3,0.3,0.3,0.0,32.6,62.3
17215,1987-02-19,Cape Town,51.0,22.3,15.9,19.4,22.3,16.4,19.7,0.9,0.9,0.0,17.7,29.9
17219,1987-02-23,Cape Town,61.0,20.1,15.0,17.6,18.7,14.1,16.6,4.5,4.5,0.0,21.5,34.2
17274,1987-04-19,Cape Town,61.0,22.1,13.6,17.5,21.8,13.9,17.8,4.9,4.9,0.0,17.2,49.0
17275,1987-04-20,Cape Town,63.0,19.2,14.5,16.6,17.8,14.6,16.7,12.8,12.8,0.0,16.1,27.7
17289,1987-05-04,Cape Town,63.0,19.0,13.7,16.2,18.0,8.4,15.5,10.4,10.4,0.0,38.2,70.6
17296,1987-05-11,Cape Town,63.0,16.2,12.9,14.3,14.0,11.1,12.5,15.9,15.9,0.0,22.1,45.4
17297,1987-05-12,Cape Town,55.0,17.1,13.7,15.1,15.4,11.9,13.2,7.3,7.3,0.0,24.7,42.8
17298,1987-05-13,Cape Town,63.0,16.8,14.6,15.4,14.4,9.3,11.5,25.5,25.5,0.0,48.3,94.7
17299,1987-05-14,Cape Town,51.0,17.3,14.2,15.6,13.8,8.8,11.5,1.8,1.8,0.0,37.9,84.2
17301,1987-05-16,Cape Town,53.0,17.5,15.5,16.5,14.7,13.4,14.0,8.6,8.6,0.0,35.7,60.8
17317,1987-06-01,Cape Town,63.0,16.1,12.2,14.7,14.5,10.6,12.8,17.8,17.8,0.0,27.7,49.3
17320,1987-06-04,Cape Town,63.0,15.1,12.4,13.5,12.0,6.7,9.1,28.1,28.1,0.0,37.0,80.3
17321,1987-06-05,Cape Town,51.0,13.7,10.8,12.7,10.5,8.6,9.6,0.3,0.3,0.0,30.4,65.9
17325,1987-06-09,Cape Town,61.0,17.2,7.9,13.0,15.4,6.2,11.3,4.2,4.2,0.0,18.8,36.4
17348,1987-07-02,Cape Town,63.0,14.1,12.8,13.5,13.3,8.5,10.6,24.0,24.0,0.0,39.0,74.2
17365,1987-07-19,Cape Town,61.0,12.2,7.2,9.9,9.6,5.2,8.0,22.1,22.1,0.0,26.2,64.1
17366,1987-07-20,Cape Town,61.0,11.4,6.9,9.0,8.7,4.5,6.7,8.4,8.4,0.0,13.7,34.2
17388,1987-08-11,Cape Town,63.0,14.8,9.7,12.7,10.9,7.2,9.0,32.8,32.8,0.0,35.3,69.8
17389,1987-08-12,Cape Town,63.0,13.2,9.5,11.0,11.4,6.9,8.6,13.1,13.1,0.0,21.6,40.7
17395,1987-08-18,Cape Town,61.0,16.3,12.3,14.1,13.2,9.2,11.5,4.8,4.8,0.0,32.4,52.9
17408,1987-08-31,Cape Town,63.0,13.4,10.3,12.2,12.6,7.9,10.3,22.5,22.5,0.0,32.9,51.8
17430,1987-09-22,Cape Town,63.0,17.7,11.5,14.7,15.9,11.2,13.4,14.3,14.3,0.0,24.5,40.3
17506,1987-12-07,Cape Town,61.0,18.9,14.6,16.6,16.7,12.6,14.3,6.8,6.8,0.0,32.4,62.6
17508,1987-12-09,Cape Town,53.0,19.2,14.8,17.2,17.4,13.3,15.6,5.6,5.6,0.0,34.8,61.6
17510,1987-12-11,Cape Town,61.0,19.7,14.4,17.3,19.7,12.5,15.7,4.3,4.3,0.0,29.9,47.5
17521,1987-12-22,Cape Town,61.0,22.8,18.1,20.1,22.9,17.9,20.3,6.7,6.7,0.0,25.0,47.9
17525,1987-12-26,Cape Town,61.0,22.6,16.9,19.4,22.8,16.6,19.0,2.2,2.2,0.0,31.7,53.6
17550,1988-01-20,Cape Town,53.0,24.9,16.7,20.2,25.2,16.3,20.2,1.3,1.3,0.0,33.0,58.7
17599,1988-03-09,Cape Town,51.0,31.1,19.0,25.3,31.8,18.7,25.8,0.1,0.1,0.0,20.5,37.4
17600,1988-03-10,Cape Town,61.0,23.0,16.9,19.6,25.1,17.8,20.9,8.1,8.1,0.0,17.1,31.3
17601,1988-03-11,Cape Town,61.0,22.3,16.0,18.4,24.8,17.2,19.7,5.4,5.4,0.0,12.5,29.5
17608,1988-03-18,Cape Town,61.0,20.3,13.9,17.2,20.6,13.0,15.8,6.6,6.6,0.0,28.6,61.2
17624,1988-04-03,Cape Town,53.0,24.1,17.1,20.0,20.8,14.1,18.0,3.4,3.4,0.0,33.6,76.3
17626,1988-04-05,Cape Town,63.0,21.4,14.9,17.5,19.8,15.0,16.7,21.9,21.9,0.0,28.0,51.1
17627,1988-04-06,Cape Town,61.0,18.3,14.4,16.5,17.8,14.0,15.9,5.4,5.4,0.0,21.7,35.6
17641,1988-04-20,Cape Town,63.0,15.0,12.7,14.1,15.6,9.3,11.9,39.3,39.3,0.0,36.8,61.2
17670,1988-05-19,Cape Town,61.0,16.6,14.0,15.0,15.6,12.4,14.1,14.1,14.1,0.0,19.5,33.8
17677,1988-05-26,Cape Town,55.0,15.7,12.2,13.9,14.0,10.1,12.0,10.9,10.9,0.0,26.7,46.1
17685,1988-06-03,Cape Town,61.0,19.9,13.3,16.4,13.7,10.1,11.5,7.0,7.0,0.0,45.2,92.5
17689,1988-06-07,Cape Town,61.0,12.9,9.1,10.8,10.5,7.2,8.6,5.9,5.9,0.0,18.9,41.8
17718,1988-07-06,Cape Town,53.0,15.9,13.8,14.7,11.7,10.4,11.0,4.0,4.0,0.0,38.6,65.5
17721,1988-07-09,Cape Town,55.0,11.0,7.7,9.8,7.5,5.2,6.1,7.4,7.4,0.0,22.6,48.2
17724,1988-07-12,Cape Town,51.0,15.0,5.8,11.0,14.1,3.3,9.3,1.4,1.4,0.0,14.3,23.8
17763,1988-08-20,Cape Town,53.0,16.0,13.3,14.4,12.2,9.0,10.9,3.0,3.0,0.0,38.8,66.2
17769,1988-08-26,Cape Town,55.0,16.4,12.5,14.3,15.4,10.9,13.4,6.7,6.7,0.0,16.5,29.5
17774,1988-08-31,Cape Town,61.0,12.8,9.4,11.0,8.7,6.2,7.3,9.2,9.2,0.0,32.0,63.7
17800,1988-09-26,Cape Town,61.0,13.9,11.0,12.5,10.6,7.7,9.0,4.1,4.1,0.0,32.0,64.8
17813,1988-10-09,Cape Town,61.0,17.1,13.2,14.7,14.2,11.2,12.7,9.5,9.5,0.0,30.1,50.4
17814,1988-10-10,Cape Town,51.0,15.3,11.9,13.6,14.1,7.3,10.0,1.0,1.0,0.0,37.4,66.2
17837,1988-11-02,Cape Town,61.0,17.4,12.2,14.6,14.4,10.0,12.3,4.4,4.4,0.0,29.9,51.5
17853,1988-11-18,Cape Town,61.0,24.0,14.9,19.0,24.0,15.2,18.2,5.7,5.7,0.0,26.7,50.8
17884,1988-12-19,Cape Town,53.0,21.7,15.9,18.1,18.6,14.4,15.6,4.5,4.5,0.0,34.7,64.8
17893,1988-12-28,Cape Town,51.0,31.3,18.4,23.3,31.3,18.6,23.8,0.2,0.2,0.0,27.8,43.2
17917,1989-01-21,Cape Town,53.0,24.0,17.2,20.3,25.1,18.3,21.7,2.7,2.7,0.0,12.8,30.6
17927,1989-01-31,Cape Town,51.0,25.1,18.2,20.9,22.8,15.8,19.4,0.6,0.6,0.0,35.1,65.2
17928,1989-02-01,Cape Town,51.0,22.2,17.6,19.5,21.2,15.4,18.2,2.8,2.8,0.0,30.0,60.5
17951,1989-02-24,Cape Town,55.0,20.7,16.2,18.7,20.6,15.9,18.1,6.0,6.0,0.0,30.6,54.7
17955,1989-02-28,Cape Town,53.0,25.7,16.4,21.0,24.5,17.5,20.0,1.3,1.3,0.0,31.6,54.7
17956,1989-03-01,Cape Town,63.0,20.3,15.6,18.2,18.7,15.1,16.6,15.3,15.3,0.0,36.8,67.7
17967,1989-03-12,Cape Town,61.0,23.3,15.5,18.9,22.6,15.5,18.4,7.0,7.0,0.0,26.0,45.7
17968,1989-03-13,Cape Town,63.0,19.0,16.0,17.3,18.6,15.5,17.2,11.7,11.7,0.0,18.7,47.5
17984,1989-03-29,Cape Town,61.0,21.8,13.7,17.0,19.0,11.1,15.3,8.8,8.8,0.0,34.5,60.5
18000,1989-04-14,Cape Town,53.0,19.7,16.6,17.6,15.7,13.0,14.5,3.7,3.7,0.0,35.7,63.7
18005,1989-04-19,Cape Town,61.0,20.7,15.0,17.5,21.4,14.5,17.6,7.9,7.9,0.0,17.6,39.2
18006,1989-04-20,Cape Town,63.0,18.7,14.6,16.4,18.8,14.5,16.3,23.6,23.6,0.0,19.1,38.5
18007,1989-04-21,Cape Town,63.0,20.2,15.3,17.3,19.8,16.2,17.8,21.7,21.7,0.0,15.6,32.8
18008,1989-04-22,Cape Town,63.0,15.7,13.1,14.7,16.3,12.6,14.2,21.8,21.8,0.0,20.9,36.4
18048,1989-06-01,Cape Town,61.0,13.2,8.4,11.5,10.7,6.8,9.2,21.3,21.3,0.0,26.3,45.7
18049,1989-06-02,Cape Town,61.0,13.4,8.4,10.5,11.6,7.1,9.2,9.7,9.7,0.0,14.2,31.0
18072,1989-06-25,Cape Town,63.0,12.7,8.2,10.9,9.2,4.8,7.0,12.5,12.5,0.0,39.9,76.7
18076,1989-06-29,Cape Town,63.0,14.9,10.5,12.9,15.0,8.9,11.8,13.6,13.6,0.0,15.7,29.5
18088,1989-07-11,Cape Town,61.0,15.1,9.3,13.0,13.9,8.3,11.8,9.9,9.9,0.0,21.5,34.9
18093,1989-07-16,Cape Town,63.0,13.9,10.1,11.8,10.5,8.4,9.3,24.6,24.6,0.0,28.1,53.3
18094,1989-07-17,Cape Town,53.0,11.3,7.9,9.5,9.4,6.2,7.7,3.3,3.3,0.0,18.0,29.2
18095,1989-07-18,Cape Town,53.0,12.4,7.6,10.3,11.0,5.5,7.7,4.8,4.8,0.0,21.5,42.1
18102,1989-07-25,Cape Town,61.0,13.6,7.4,10.9,12.7,5.5,9.6,11.2,11.2,0.0,16.1,31.0
18104,1989-07-27,Cape Town,51.0,14.3,6.8,10.9,12.9,4.1,9.1,0.6,0.6,0.0,10.7,17.3
18107,1989-07-30,Cape Town,61.0,14.3,6.1,11.2,8.8,3.6,6.2,7.2,7.2,0.0,56.0,107.6
18109,1989-08-01,Cape Town,61.0,14.2,7.7,10.8,12.9,5.9,8.8,7.5,7.5,0.0,17.1,32.4
18123,1989-08-15,Cape Town,63.0,14.2,10.0,11.5,7.9,5.7,6.8,9.4,9.4,0.0,50.0,85.0
18124,1989-08-16,Cape Town,63.0,11.8,6.3,9.8,8.2,3.8,6.2,12.3,12.3,0.0,30.0,57.2
18133,1989-08-25,Cape Town,61.0,15.0,12.2,13.5,10.5,8.0,9.5,3.5,3.5,0.0,32.2,58.7
18141,1989-09-02,Cape Town,51.0,16.7,12.5,14.2,12.5,8.2,10.6,1.3,1.3,0.0,35.5,61.6
18142,1989-09-03,Cape Town,63.0,14.4,11.2,12.9,9.6,6.5,8.0,15.7,15.7,0.0,42.4,84.6
18143,1989-09-04,Cape Town,61.0,12.4,8.8,10.7,7.8,4.8,6.0,13.0,13.0,0.0,31.6,63.0
18144,1989-09-05,Cape Town,61.0,11.7,7.8,9.4,7.2,3.2,5.4,8.1,8.1,0.0,27.2,58.0
18157,1989-09-18,Cape Town,55.0,12.6,10.1,11.2,9.7,6.5,8.0,7.0,7.0,0.0,21.3,46.1
18177,1989-10-08,Cape Town,63.0,15.4,9.9,11.7,12.6,4.8,8.3,19.7,19.7,0.0,34.7,75.2
18190,1989-10-21,Cape Town,61.0,16.7,12.6,14.8,15.3,11.6,13.0,1.8,1.8,0.0,21.4,41.4
18217,1989-11-17,Cape Town,63.0,17.1,10.3,14.7,15.2,9.0,12.2,19.5,19.5,0.0,33.9,52.6
18249,1989-12-19,Cape Town,53.0,20.2,15.5,17.0,15.7,12.7,14.0,2.1,2.1,0.0,35.6,63.0
18280,1990-01-19,Cape Town,61.0,20.5,16.7,18.4,19.2,13.9,16.5,6.8,6.8,0.0,29.5,55.4
18292,1990-01-31,Cape Town,53.0,24.6,19.2,21.5,25.2,19.1,21.9,4.2,4.2,0.0,26.9,48.6
18293,1990-02-01,Cape Town,51.0,33.5,20.1,26.5,38.4,19.8,28.4,0.2,0.2,0.0,19.6,40.7
18308,1990-02-16,Cape Town,53.0,23.2,17.0,19.4,24.1,17.1,20.1,1.1,1.1,0.0,15.1,32.0
18312,1990-02-20,Cape Town,63.0,20.1,17.1,18.7,21.8,14.6,17.4,17.5,17.5,0.0,32.2,51.5
18325,1990-03-05,Cape Town,51.0,29.0,17.7,23.0,31.2,16.6,22.9,0.4,0.4,0.0,17.6,35.3
18362,1990-04-11,Cape Town,55.0,19.0,15.9,17.4,17.3,14.3,15.7,9.4,9.4,0.0,30.7,53.3
18372,1990-04-21,Cape Town,63.0,25.3,15.6,19.1,26.2,15.8,20.3,24.1,24.1,0.0,24.8,33.1
18373,1990-04-22,Cape Town,55.0,17.5,15.6,16.4,15.2,13.1,14.1,13.2,13.2,0.0,34.1,60.8
18376,1990-04-25,Cape Town,55.0,18.4,13.1,15.7,18.7,12.8,15.9,6.4,6.4,0.0,14.4,32.8
18378,1990-04-27,Cape Town,63.0,16.1,13.1,15.3,16.5,11.5,13.3,37.8,37.8,0.0,33.3,63.4
18379,1990-04-28,Cape Town,53.0,17.1,12.2,14.2,16.1,11.6,13.7,3.9,3.9,0.0,10.2,20.9
18381,1990-04-30,Cape Town,55.0,16.3,13.1,14.9,15.6,11.9,13.7,12.1,12.1,0.0,25.2,45.7
