,time,location_name
467,1991-06-12,Tokyo
468,1991-06-13,Tokyo
469,1991-06-20,Tokyo
470,1991-06-22,Tokyo
471,1991-06-26,Tokyo
472,1991-06-27,Tokyo
473,1991-07-05,Tokyo
474,1991-07-24,Tokyo
475,1991-07-26,Tokyo
476,1991-07-31,Tokyo
477,1991-08-01,Tokyo
478,1991-08-02,Tokyo
479,1991-08-03,Tokyo
480,1991-08-06,Tokyo
481,1991-08-20,Tokyo
482,1991-08-22,Tokyo
483,1991-08-23,Tokyo
484,1991-08-30,Tokyo
485,1991-08-31,Tokyo
486,1991-09-08,Tokyo
487,1991-09-13,Tokyo
488,1991-09-14,Tokyo
489,1991-09-18,Tokyo
490,1991-09-19,Tokyo
491,1991-09-27,Tokyo
492,1991-10-07,Tokyo
493,1991-10-08,Tokyo
494,1991-10-09,Tokyo
495,1991-10-11,Tokyo
496,1991-10-27,Tokyo
497,1991-12-27,Tokyo
498,1992-01-31,Tokyo
499,1992-02-01,Tokyo
500,1992-02-02,Tokyo
501,1992-03-05,Tokyo
502,1992-03-21,Tokyo
503,1992-05-08,Tokyo
504,1992-05-09,Tokyo
505,1992-05-24,Tokyo
506,1992-06-08,Tokyo
507,1992-06-23,Tokyo
508,1992-06-30,Tokyo
509,1992-07-01,Tokyo
510,1992-07-18,Tokyo
511,1992-07-19,Tokyo
512,1992-07-31,Tokyo
513,1992-08-01,Tokyo
514,1992-08-08,Tokyo
515,1992-08-09,Tokyo
516,1992-08-25,Tokyo
517,1992-09-03,Tokyo
518,1992-09-04,Tokyo
519,1992-09-05,Tokyo
520,1992-09-10,Tokyo
521,1992-09-11,Tokyo
522,1992-09-25,Tokyo
523,1992-10-04,Tokyo
524,1992-10-08,Tokyo
525,1992-10-19,Tokyo
526,1992-11-20,Tokyo
527,1992-12-07,Tokyo
528,1992-12-08,Tokyo
529,1993-01-15,Tokyo
530,1993-01-25,Tokyo
531,1993-02-07,Tokyo
532,1993-02-21,Tokyo
533,1993-03-29,Tokyo
534,1993-04-04,Tokyo
535,1993-04-25,Tokyo
536,1993-05-13,Tokyo
537,1993-06-17,Tokyo
538,1993-06-19,Tokyo
539,1993-07-04,Tokyo
540,1993-07-25,Tokyo
541,1993-07-26,Tokyo
542,1993-08-10,Tokyo
543,1993-08-11,Tokyo
544,1993-08-26,Tokyo
545,1993-08-27,Tokyo
546,1993-09-04,Tokyo
547,1993-09-18,Tokyo
548,1993-09-22,Tokyo
549,1993-10-08,Tokyo
550,1993-11-13,Tokyo
551,1994-01-28,Tokyo
552,1994-01-29,Tokyo
553,1994-01-30,Tokyo
554,1994-02-01,Tokyo
555,1994-02-12,Tokyo
556,1994-02-13,Tokyo
557,1994-02-14,Tokyo
558,1994-02-21,Tokyo
559,1994-03-23,Tokyo
560,1994-04-12,Tokyo
561,1994-05-04,Tokyo
562,1994-05-11,Tokyo
563,1994-05-26,Tokyo
564,1994-06-12,Tokyo
565,1994-07-03,Tokyo
566,1994-07-12,Tokyo
567,1994-07-28,Tokyo
568,1994-07-30,Tokyo
569,1994-07-31,Tokyo
570,1994-08-01,Tokyo
571,1994-08-02,Tokyo
572,1994-08-03,Tokyo
573,1994-08-04,Tokyo
574,1994-08-05,Tokyo
575,1994-08-06,Tokyo
576,1994-08-07,Tokyo
577,1994-08-08,Tokyo
578,1994-08-09,Tokyo
579,1994-08-11,Tokyo
580,1994-08-12,Tokyo
581,1994-08-13,Tokyo
582,1994-08-14,Tokyo
583,1994-08-15,Tokyo
584,1994-08-16,Tokyo
585,1994-08-20,Tokyo
586,1994-08-21,Tokyo
587,1994-09-11,Tokyo
588,1994-09-13,Tokyo
589,1994-09-14,Tokyo
590,1994-09-15,Tokyo
591,1994-09-22,Tokyo
592,1994-09-29,Tokyo
593,1995-04-19,Tokyo
594,1995-04-22,Tokyo
595,1995-04-23,Tokyo
596,1995-05-12,Tokyo
597,1995-06-03,Tokyo
598,1995-06-13,Tokyo
599,1995-07-03,Tokyo
600,1995-07-04,Tokyo
601,1995-07-05,Tokyo
602,1995-07-17,Tokyo
603,1995-07-24,Tokyo
604,1995-07-25,Tokyo
605,1995-08-01,Tokyo
606,1995-08-02,Tokyo
607,1995-08-03,Tokyo
608,1995-08-04,Tokyo
609,1995-08-08,Tokyo
610,1995-08-09,Tokyo
611,1995-08-16,Tokyo
612,1995-08-19,Tokyo
613,1995-08-20,Tokyo
614,1995-08-21,Tokyo
615,1995-08-24,Tokyo
616,1995-08-25,Tokyo
617,1995-08-26,Tokyo
618,1995-08-27,Tokyo
619,1995-08-28,Tokyo
620,1995-09-11,Tokyo
621,1995-09-16,Tokyo
622,1995-09-17,Tokyo
623,1995-09-24,Tokyo
624,1995-10-08,Tokyo
625,1995-11-07,Tokyo
626,1995-11-14,Tokyo
627,1995-12-26,Tokyo
628,1996-01-08,Tokyo
629,1996-02-02,Tokyo
630,1996-02-09,Tokyo
631,1996-02-16,Tokyo
632,1996-02-17,Tokyo
633,1996-02-18,Tokyo
634,1996-02-19,Tokyo
635,1996-02-20,Tokyo
636,1996-02-21,Tokyo
